customer_id,invoice_no,invoice_date,collection_date,collected_amount,delay_days,bounced_check
C_401016,T_800747,2020-05-25,2020-06-22,1283.41,28.0,0
C_058218,T_800846,2021-07-26,2021-08-24,197365.04,0.0,0
C_058218,T_800846,2021-07-26,2021-09-25,197365.04,31.0,0
C_523504,T_800888,2021-07-19,2021-09-01,367250.93,14.0,0
C_523504,T_800888,2021-07-19,2021-09-26,367250.92,39.0,0
C_063926,T_800970,2020-03-23,2020-05-08,64523.18,46.0,0
C_365277,T_801208,2020-06-15,2020-07-17,89915.31,32.0,0
C_548964,T_801303,2020-03-30,2020-05-14,1511.38,45.0,0
C_310107,T_801375,2020-09-28,2020-09-29,101426.79,1.0,0
C_310107,T_801375,2020-09-28,2020-10-03,101426.79,5.0,0
C_746892,T_801376,2021-04-19,2021-05-25,29497.38,6.0,0
C_334474,T_801470,2022-02-14,2022-03-02,2577787.52,16.0,0
C_069492,T_801492,2020-02-10,2020-03-24,412221.51,13.0,0
C_467314,T_801594,2020-06-22,2020-08-09,71041.51,48.0,0
C_806376,T_801798,2020-10-12,2020-10-21,68001.24,9.0,0
C_717003,T_801864,2021-11-08,2021-11-19,14493.01,11.0,0
C_401016,T_801931,2020-07-27,2020-08-05,361.74,9.0,0
C_593639,T_802100,2020-02-03,2020-03-05,189249.83,1.0,1
C_939370,T_802262,2020-08-03,2020-09-05,28486.79,3.0,0
C_336021,T_802339,2021-02-15,2021-02-21,9098.19,6.0,0
C_081456,T_802364,2022-02-14,2022-03-07,754836.81,21.0,0
C_081456,T_802364,2022-02-14,2022-03-01,754836.8,15.0,0
C_419410,T_802581,2022-03-28,2022-04-22,415283.66,25.0,0
C_877858,T_802645,2020-11-16,2020-11-23,32033.53,7.0,0
C_524968,T_802731,2020-11-23,2020-12-03,998.79,10.0,0
C_524968,T_802731,2020-11-23,2020-12-30,998.79,37.0,0
C_603968,T_802744,2021-03-29,2021-08-13,143711.41,47.0,0
C_238413,T_802781,2020-11-30,2020-11-30,8341.69,0.0,0
C_178039,T_802804,2021-02-01,2021-02-04,231697.73,3.0,0
C_245948,T_802846,2020-01-27,2020-04-23,395228.58,0.0,0
C_551361,T_802859,2022-02-07,2022-03-15,1472221.8,36.0,0
C_551361,T_802859,2022-02-07,2022-03-29,1472221.79,50.0,0
C_113139,T_802898,2020-08-17,2020-09-26,84495.07,40.0,0
C_421536,T_802902,2021-03-01,2021-04-11,180556.01,11.0,0
C_479796,T_803021,2020-03-16,2020-05-01,15448.39,16.0,0
C_871835,T_803221,2022-01-17,2022-03-07,85857.78,49.0,0
C_871835,T_803221,2022-01-17,2022-03-14,85857.77,56.0,0
C_245948,T_803281,2020-02-03,2020-05-27,444136.3,24.0,0
C_420849,T_803616,2020-08-24,2020-09-26,53583.93,33.0,0
C_420849,T_803616,2020-08-24,2020-10-11,53583.92,48.0,0
C_633661,T_803652,2021-02-15,2021-02-15,275035.3,0.0,0
C_755148,T_803748,2021-09-13,2021-09-19,72772.33,6.0,0
C_769491,T_803771,2020-02-10,2020-03-25,32173.59,14.0,0
C_948070,T_803883,2020-10-26,2020-11-30,193566.49,35.0,0
C_412635,T_804072,2021-03-08,2021-03-15,5819.03,7.0,0
C_117580,T_804123,2020-08-10,2020-08-14,62118.0,4.0,0
C_190305,T_804125,2020-07-13,2020-08-31,63228.48,49.0,0
C_172705,T_804163,2020-03-16,2020-04-10,3305.97,25.0,0
C_479796,T_804174,2020-12-07,2021-01-13,69252.87,7.0,0
C_914687,T_804196,2021-07-26,2021-08-26,86982.08,1.0,0
C_705572,T_804308,2021-02-22,2021-04-07,4958.77,44.0,0
C_183105,T_804399,2021-03-15,2021-04-12,196200.19,28.0,0
C_058218,T_804506,2020-07-06,2020-08-24,290283.9,19.0,0
C_698497,T_804535,2021-08-02,2021-09-20,146320.57,19.0,0
C_839280,T_804615,2022-04-18,2022-05-19,3279.44,31.0,0
C_417601,T_804652,2022-05-09,2022-05-09,36678.64,0.0,0
C_417601,T_804652,2022-05-09,2022-05-12,36678.65,3.0,0
C_420879,T_804852,2020-02-24,2020-03-18,102096.82,23.0,0
C_815913,T_804887,2020-04-13,2020-05-16,10495.99,33.0,0
C_815913,T_804887,2020-04-13,2020-05-31,10495.99,48.0,0
C_117580,T_804924,2020-07-06,2020-07-09,61759.28,3.0,0
C_117580,T_804940,2020-08-10,2020-09-08,64763.96,29.0,0
C_806376,T_804985,2021-08-02,2021-09-30,50046.61,29.0,0
C_806376,T_804985,2021-08-02,2021-09-20,50046.61,19.0,0
C_172705,T_805005,2020-06-08,2020-06-13,8525.22,5.0,0
C_806376,T_805030,2020-12-21,2021-01-26,39750.09,36.0,0
C_806376,T_805030,2020-12-21,2021-01-12,39750.08,22.0,0
C_412635,T_805210,2021-09-20,2021-09-29,1889.84,9.0,0
C_117580,T_805223,2020-07-13,2020-08-01,42853.22,19.0,0
C_593639,T_805290,2021-08-30,2021-09-29,373591.93,0.0,0
C_593639,T_805327,2020-07-20,2020-09-24,174990.28,36.0,0
C_472366,T_805339,2022-04-25,2022-05-16,496170.22,21.0,0
C_117580,T_805378,2020-06-08,2020-08-19,59960.32,42.0,0
C_276262,T_805456,2021-09-06,2021-09-11,6663.59,5.0,0
C_806376,T_805531,2021-07-12,2021-09-03,25776.34,23.0,0
C_117580,T_805533,2020-09-07,2020-09-19,30368.12,12.0,0
C_117580,T_805533,2020-09-07,2020-09-17,30368.11,10.0,0
C_182241,T_805774,2020-12-14,2021-05-01,790086.01,48.0,0
C_147153,T_805885,2021-03-29,2021-05-09,430459.29,11.0,0
C_806376,T_805940,2021-07-12,2021-08-16,52410.7,5.0,0
C_806376,T_805940,2021-07-12,2021-08-18,52410.69,7.0,0
C_746892,T_805979,2020-08-10,2020-11-29,60247.57,21.0,0
C_482570,T_805981,2020-01-27,2020-03-30,7615.46,33.0,0
C_482570,T_805981,2020-01-27,2020-04-14,7615.46,48.0,0
C_728285,T_806254,2020-10-19,2021-01-23,578279.06,6.0,0
C_245948,T_806259,2021-05-17,2021-08-19,757045.87,4.0,0
C_274912,T_806297,2021-08-09,2021-09-13,440428.33,35.0,0
C_749821,T_806334,2021-09-27,2021-09-27,29719.04,0.0,0
C_749821,T_806334,2021-09-27,2021-10-01,29719.03,4.0,0
C_815913,T_806375,2020-05-18,2020-06-02,122828.16,15.0,0
C_431655,T_806376,2021-11-15,2021-12-16,404867.89,31.0,0
C_190554,T_806389,2021-11-22,2021-11-22,28336.44,0.0,0
C_519849,T_806403,2020-06-22,2020-06-24,12832.89,2.0,0
C_519849,T_806403,2020-06-22,2020-07-25,12832.88,33.0,0
C_535756,T_806492,2020-09-28,2020-09-30,325227.58,2.0,0
C_739258,T_806536,2020-02-17,2020-02-28,5955.53,11.0,0
C_267443,T_806596,2021-09-06,2021-10-18,37355.95,42.0,0
C_491628,T_806601,2022-04-18,2022-05-24,2986179.41,6.0,0
C_117580,T_806604,2020-07-13,2020-08-27,60860.29,45.0,0
C_984759,T_806748,2020-05-11,2020-06-02,21834.63,22.0,0
C_734711,T_806837,2020-04-27,2020-06-04,40981.99,8.0,0
C_086403,T_806839,2020-02-17,2020-02-28,13014.07,11.0,0
C_530981,T_807076,2021-08-09,2021-09-19,1217619.76,41.0,0
C_746892,T_807143,2020-07-06,2020-10-02,38337.5,0.0,0
C_657627,T_807207,2021-11-15,2022-01-03,628897.8,19.0,0
C_245948,T_807264,2020-06-22,2020-10-14,197596.88,24.0,0
C_728285,T_807322,2020-05-18,2020-09-08,473979.3,23.0,0
C_519849,T_807323,2020-10-12,2020-10-29,100713.6,17.0,0
C_519849,T_807323,2020-10-12,2020-10-25,100713.6,13.0,0
C_063926,T_807396,2021-12-20,2021-12-31,70815.15,11.0,0
C_063926,T_807396,2021-12-20,2021-12-30,70815.15,10.0,0
C_479796,T_807534,2020-04-20,2020-07-08,15433.36,49.0,0
C_473035,T_807673,2022-04-04,2022-05-02,789287.71,28.0,0
C_473035,T_807673,2022-04-04,2022-04-22,789287.71,18.0,0
C_603968,T_807682,2021-10-04,2021-12-30,341389.67,0.0,0
C_672256,T_807744,2022-03-07,2022-03-07,2000473.42,0.0,0
C_022240,T_807868,2020-04-20,2020-04-20,3187.74,0.0,0
C_113139,T_807914,2020-03-09,2020-06-16,27406.89,9.0,0
C_113139,T_807914,2020-03-09,2020-07-13,27406.89,36.0,0
C_871835,T_807917,2020-02-17,2020-03-22,29134.84,4.0,0
C_762928,T_808020,2020-06-15,2020-08-27,404147.97,43.0,0
C_698497,T_808376,2021-09-06,2021-10-18,40790.2,12.0,0
C_746892,T_808414,2020-05-11,2020-08-27,101544.14,18.0,0
C_334474,T_808654,2021-10-04,2021-10-14,634970.27,10.0,0
C_548964,T_808741,2021-08-16,2021-10-03,31173.51,48.0,0
C_799217,T_808745,2020-03-30,2020-04-13,1836.27,14.0,0
C_126481,T_808800,2020-04-06,2020-05-21,51455.01,45.0,0
C_585944,T_808943,2020-02-10,2020-03-22,138878.35,41.0,0
C_317124,T_808951,2021-03-08,2021-03-25,39714.16,17.0,0
C_717003,T_808989,2020-07-06,2020-07-06,16806.13,0.0,0
C_746892,T_809086,2021-10-04,2022-01-01,83083.91,0.0,0
C_593639,T_809163,2021-08-30,2021-11-03,162677.42,35.0,0
C_593639,T_809163,2021-08-30,2021-10-21,162677.43,22.0,0
C_683666,T_809324,2020-03-02,2020-04-16,107890.0,45.0,0
C_683666,T_809324,2020-03-02,2020-03-29,107889.99,27.0,0
C_015746,T_809529,2022-04-18,2022-05-14,3368762.05,26.0,0
C_683666,T_809573,2020-04-27,2020-05-12,100580.66,15.0,0
C_683666,T_809573,2020-04-27,2020-06-05,100580.65,39.0,0
C_887838,T_809668,2020-02-03,2020-05-19,6934.01,16.0,0
C_937594,T_809725,2022-03-07,2022-04-30,4062209.38,24.0,0
C_051706,T_809798,2020-03-09,2020-07-03,27948.69,26.0,0
C_412635,T_809841,2020-01-20,2020-02-20,39872.25,31.0,0
C_051535,T_809904,2020-02-24,2020-04-28,396647.4,34.0,0
C_739947,T_809974,2021-07-26,2021-08-31,310638.49,36.0,0
C_382534,T_810010,2021-06-28,2021-08-15,130350.32,48.0,0
C_382534,T_810010,2021-06-28,2021-07-26,130350.32,28.0,0
C_792125,T_810021,2020-03-23,2020-05-09,192484.87,17.0,0
C_792125,T_810021,2020-03-23,2020-06-01,192484.86,40.0,0
C_664019,T_810039,2021-03-01,2021-03-18,346572.04,17.0,0
C_633661,T_810067,2020-12-07,2020-12-26,181991.49,19.0,0
C_853926,T_810075,2020-07-13,2020-07-29,356.26,16.0,0
C_853926,T_810075,2020-07-13,2020-08-22,356.26,40.0,0
C_282979,T_810335,2020-09-07,2020-11-02,51326.62,11.0,0
C_762928,T_810337,2020-09-14,2020-12-13,419899.04,0.0,0
C_519849,T_810343,2020-08-31,2020-09-08,8195.39,8.0,0
C_519849,T_810343,2020-08-31,2020-10-06,8195.38,36.0,0
C_042732,T_810352,2021-09-20,2021-10-26,42791.7,36.0,0
C_091997,T_810521,2020-08-17,2020-10-03,35202.67,17.0,0
C_091997,T_810521,2020-08-17,2020-10-26,35202.66,40.0,0
C_853926,T_810650,2022-03-07,2022-03-09,62315.95,2.0,1
C_853926,T_810650,2022-03-07,2022-03-12,62315.95,5.0,0
C_155990,T_810665,2021-08-30,2021-09-13,59899.75,14.0,0
C_815913,T_810670,2020-01-27,2020-03-08,26387.2,41.0,0
C_984759,T_810760,2020-04-06,2020-07-25,13350.96,20.0,0
C_984759,T_810760,2020-04-06,2020-07-19,13350.96,14.0,0
C_739947,T_810799,2020-04-27,2020-06-15,58572.43,19.0,0
C_069492,T_810814,2020-06-22,2020-08-06,200208.15,15.0,0
C_069492,T_810814,2020-06-22,2020-08-03,200208.15,12.0,0
C_527060,T_811080,2022-04-25,2022-07-05,1163143.54,41.0,0
C_117580,T_811150,2020-05-11,2020-05-20,57458.03,9.0,0
C_829082,T_811234,2020-08-31,2020-12-11,159082.28,12.0,0
C_887838,T_811240,2020-01-20,2020-04-20,5663.41,1.0,0
C_022240,T_811299,2020-12-28,2021-01-28,68826.33,31.0,0
C_074947,T_811433,2020-10-05,2021-01-28,16120.59,25.0,0
C_245948,T_811513,2020-11-16,2021-03-29,278043.3,43.0,0
C_245948,T_811513,2020-11-16,2021-04-08,278043.3,53.0,0
C_812674,T_811557,2020-06-01,2020-07-02,39467.21,31.0,0
C_812674,T_811557,2020-06-01,2020-07-18,39467.21,47.0,0
C_593639,T_811672,2021-05-03,2021-06-30,332603.69,28.0,0
C_022240,T_811691,2021-11-01,2021-11-01,10237.25,0.0,0
C_981891,T_811746,2020-11-23,2020-12-26,359807.61,3.0,0
C_969414,T_811749,2020-06-22,2020-08-06,3577.32,45.0,0
C_126481,T_811889,2020-04-20,2020-05-19,24648.03,29.0,0
C_705572,T_812064,2020-06-29,2020-07-16,235241.4,17.0,0
C_705572,T_812064,2020-06-29,2020-08-08,235241.39,40.0,0
C_274912,T_812192,2021-08-09,2021-09-16,193405.89,38.0,0
C_535756,T_812213,2020-03-23,2020-05-03,22783.72,11.0,0
C_593639,T_812272,2020-09-28,2020-11-18,146665.35,21.0,0
C_314119,T_812282,2020-11-09,2020-11-27,757065.0,18.0,0
C_806376,T_812326,2021-05-24,2021-07-06,86496.11,13.0,0
C_058218,T_812344,2022-03-14,2022-04-11,2359588.27,28.0,0
C_806376,T_812377,2020-10-12,2020-11-10,34278.18,29.0,0
C_806376,T_812377,2020-10-12,2020-10-31,34278.18,19.0,0
C_633661,T_812390,2021-05-31,2021-06-12,606933.11,12.0,0
C_419410,T_812429,2021-10-25,2021-11-15,31878.73,21.0,0
C_662193,T_812477,2020-09-07,2020-09-07,609923.28,0.0,0
C_117580,T_812573,2020-08-17,2020-09-13,64431.66,27.0,0
C_739947,T_812731,2020-06-01,2020-07-26,64704.08,25.0,0
C_739947,T_812731,2020-06-01,2020-07-18,64704.07,17.0,0
C_245948,T_812760,2020-09-28,2021-01-05,402661.59,9.0,0
C_322219,T_813146,2020-05-11,2020-06-10,111288.49,30.0,0
C_980626,T_813155,2021-08-09,2021-11-10,24284.66,3.0,0
C_698497,T_813195,2022-05-16,2022-07-10,490467.54,25.0,0
C_853926,T_813218,2020-06-29,2020-10-14,26304.79,17.0,0
C_997228,T_813322,2021-05-17,2021-09-06,184663.48,22.0,0
C_412635,T_813365,2022-03-21,2022-04-28,315584.23,38.0,0
C_683666,T_813422,2022-06-06,2022-06-21,1362755.92,15.0,0
C_035718,T_813451,2021-09-20,2021-11-06,2692.63,47.0,0
C_980626,T_813543,2021-05-17,2021-07-21,89111.37,35.0,0
C_980626,T_813543,2021-05-17,2021-07-08,89111.36,22.0,0
C_514318,T_813727,2021-08-30,2021-09-27,105031.42,28.0,0
C_633661,T_814047,2020-03-16,2020-04-16,372879.03,31.0,0
C_806376,T_814072,2021-11-01,2021-11-01,195623.93,0.0,0
C_444616,T_814101,2020-08-03,2020-09-01,3405.32,29.0,0
C_729868,T_814118,2020-05-25,2020-06-26,5679.78,32.0,0
C_479796,T_814240,2022-04-11,2022-04-11,263887.41,0.0,0
C_317124,T_814318,2022-04-25,2022-06-10,597595.53,46.0,0
C_598080,T_814368,2019-12-30,2020-01-31,119549.8,2.0,0
C_937594,T_814382,2021-08-16,2021-12-12,237732.93,28.0,0
C_937594,T_814382,2021-08-16,2021-12-02,237732.92,18.0,0
C_465481,T_814418,2021-08-23,2021-10-17,125278.67,25.0,0
C_746892,T_814440,2020-09-14,2021-01-30,24437.42,48.0,0
C_180817,T_814616,2021-08-02,2021-08-28,405776.95,0.0,0
C_180817,T_814616,2021-08-02,2021-09-03,405776.95,2.0,0
C_502843,T_814633,2021-03-29,2021-04-27,11566.9,29.0,0
C_502843,T_814633,2021-03-29,2021-05-14,11566.89,46.0,0
C_769491,T_814641,2021-09-20,2021-11-07,4210.45,48.0,0
C_769491,T_814641,2021-09-20,2021-11-15,4210.45,56.0,0
C_806376,T_814735,2021-10-18,2021-11-15,144517.08,0.0,0
C_756222,T_814781,2021-08-16,2021-10-17,254325.5,32.0,0
C_117580,T_814886,2020-08-10,2020-08-24,46084.97,14.0,0
C_633661,T_814907,2020-06-15,2020-07-14,347946.61,29.0,0
C_871835,T_815100,2021-09-06,2021-11-22,258927.16,47.0,0
C_661757,T_815306,2020-12-21,2021-02-26,122337.5,37.0,0
C_412635,T_815413,2021-03-15,2021-04-21,1536.53,37.0,0
C_412635,T_815413,2021-03-15,2021-05-04,1536.52,50.0,0
C_593639,T_815471,2020-07-20,2020-09-10,104896.25,22.0,0
C_182241,T_815543,2020-12-21,2021-03-09,29199.4,48.0,0
C_705572,T_815608,2022-04-04,2022-05-12,1170870.48,38.0,0
C_915518,T_815635,2020-01-13,2020-02-15,573.33,33.0,0
C_258325,T_815748,2020-03-30,2020-03-30,5587.25,0.0,0
C_806376,T_815798,2020-12-28,2020-12-28,75158.8,0.0,0
C_385862,T_815900,2020-01-06,2020-01-24,29587.09,18.0,0
C_385862,T_815900,2020-01-06,2020-02-16,29587.08,41.0,0
C_769491,T_815951,2021-08-02,2021-09-03,4156.62,32.0,0
C_769491,T_815951,2021-08-02,2021-09-19,4156.61,48.0,0
C_245948,T_816052,2020-12-07,2021-04-08,582077.31,32.0,0
C_762928,T_816291,2021-09-13,2021-11-19,898737.0,37.0,0
C_051706,T_816368,2020-12-14,2021-04-02,10665.29,19.0,0
C_282979,T_816403,2021-07-26,2021-09-17,108594.6,23.0,0
C_282979,T_816403,2021-07-26,2021-09-10,108594.6,16.0,0
C_984759,T_816420,2020-04-20,2020-05-26,69635.44,36.0,0
C_745897,T_816479,2020-08-10,2020-09-28,5746.5,49.0,0
C_745897,T_816479,2020-08-10,2020-09-08,5746.5,29.0,0
C_980626,T_816563,2020-02-03,2020-03-14,12080.23,40.0,0
C_980626,T_816563,2020-02-03,2020-02-27,12080.23,24.0,0
C_746892,T_816659,2020-01-20,2020-05-11,28491.6,22.0,0
C_746892,T_816659,2020-01-20,2020-06-01,28491.6,43.0,0
C_183105,T_816668,2022-03-21,2022-05-01,435911.37,0.0,0
C_633661,T_816707,2020-04-13,2020-04-13,169494.34,0.0,0
C_633661,T_816707,2020-04-13,2020-05-13,169494.33,30.0,0
C_051535,T_816919,2020-04-27,2020-05-24,193570.7,0.0,0
C_051535,T_816919,2020-04-27,2020-06-26,193570.7,30.0,0
C_746892,T_816949,2021-09-06,2022-01-05,111595.4,31.0,0
C_746892,T_816949,2021-09-06,2022-01-21,111595.39,47.0,0
C_692721,T_817052,2022-02-28,2022-03-24,1911966.04,24.0,0
C_117580,T_817095,2020-04-13,2020-05-14,54083.32,1.0,0
C_746892,T_817159,2020-11-09,2021-03-16,295780.3,37.0,0
C_683666,T_817265,2021-11-15,2021-12-14,970343.96,29.0,0
C_197461,T_817316,2021-01-18,2021-01-24,323192.82,6.0,0
C_746892,T_817572,2021-06-28,2021-10-04,131810.57,8.0,0
C_739474,T_817631,2020-07-27,2020-10-01,18311.27,36.0,0
C_672256,T_817673,2022-02-21,2022-03-15,2002462.44,22.0,0
C_891574,T_817677,2020-10-26,2020-12-08,6450.43,43.0,0
C_683666,T_817690,2020-10-12,2020-10-12,260367.78,0.0,0
C_627716,T_817776,2022-01-31,2022-02-13,2021582.54,13.0,0
C_150182,T_817915,2022-04-11,2022-05-26,2066.3,45.0,0
C_150182,T_817915,2022-04-11,2022-05-08,2066.3,27.0,0
C_150182,T_818114,2021-08-23,2021-10-01,3423.21,39.0,0
C_083552,T_818115,2021-03-29,2021-05-13,53555.02,45.0,0
C_932446,T_818129,2019-12-16,2020-01-29,382.96,44.0,0
C_514318,T_818198,2021-08-09,2021-09-16,100245.24,38.0,0
C_841232,T_818203,2020-06-01,2020-07-10,117575.92,9.0,0
C_937594,T_818234,2020-09-07,2021-01-13,241869.37,38.0,0
C_877858,T_818283,2022-02-14,2022-03-13,82495.14,27.0,0
C_986633,T_818460,2021-01-25,2021-03-09,3245.64,43.0,0
C_459867,T_818726,2021-06-07,2021-07-14,49461.71,37.0,0
C_074947,T_818828,2021-03-22,2021-07-10,46398.04,20.0,0
C_806376,T_818924,2021-08-02,2021-10-15,116289.71,44.0,0
C_871835,T_819090,2021-08-02,2021-08-22,1717.48,20.0,0
C_937594,T_819168,2021-03-08,2021-07-01,194011.39,25.0,0
C_531512,T_819217,2021-06-28,2021-08-03,718913.37,36.0,0
C_603968,T_819239,2020-10-12,2021-02-26,96880.18,47.0,0
C_208015,T_819240,2020-09-21,2020-10-14,30563.04,23.0,0
C_150182,T_819515,2020-07-06,2020-08-23,709.81,48.0,0
C_951507,T_819600,2021-02-22,2021-02-22,88807.85,0.0,0
C_698497,T_819637,2020-01-27,2020-05-27,54701.77,31.0,0
C_866894,T_819797,2020-02-17,2020-02-17,25885.56,0.0,0
C_866894,T_819797,2020-02-17,2020-03-19,25885.55,31.0,0
C_888956,T_819839,2020-08-03,2020-09-11,13139.62,39.0,0
C_888956,T_819839,2020-08-03,2020-09-23,13139.61,51.0,0
C_411261,T_819858,2021-12-20,2022-01-27,727104.21,8.0,0
C_411261,T_819858,2021-12-20,2022-02-24,727104.21,36.0,0
C_551361,T_819859,2020-06-29,2020-07-12,78357.38,13.0,0
C_594561,T_819891,2021-06-14,2021-07-01,298808.82,17.0,0
C_731802,T_819944,2021-12-20,2021-12-20,51192.91,0.0,0
C_731802,T_819944,2021-12-20,2021-12-23,51192.91,3.0,0
C_937594,T_819947,2020-07-13,2020-11-28,246672.79,48.0,0
C_749821,T_819950,2021-10-18,2021-10-23,62269.63,5.0,0
C_603968,T_819991,2020-04-27,2020-07-29,32855.7,3.0,0
C_633661,T_820018,2020-03-02,2020-03-09,824155.63,7.0,0
C_428127,T_820060,2021-02-15,2021-02-19,163777.75,4.0,0
C_118223,T_820081,2021-09-27,2021-10-09,8183.12,12.0,0
C_152040,T_820158,2022-02-21,2022-04-04,10562.66,42.0,0
C_951507,T_820335,2020-08-03,2020-09-21,27948.23,49.0,0
C_633661,T_820366,2020-12-28,2021-02-15,114477.37,49.0,0
C_633661,T_820366,2020-12-28,2021-02-22,114477.36,56.0,0
C_714619,T_820377,2020-03-30,2020-05-06,38418.21,37.0,0
C_245948,T_820475,2022-04-11,2022-05-16,1706347.03,5.0,0
C_245948,T_820475,2022-04-11,2022-05-18,1706347.02,7.0,0
C_465481,T_820553,2020-01-13,2020-02-28,54612.5,46.0,0
C_245948,T_820696,2021-07-05,2021-10-21,1640882.01,18.0,0
C_593639,T_820717,2020-08-31,2020-10-08,133396.36,8.0,0
C_980626,T_820718,2022-02-21,2022-02-24,180455.3,3.0,0
C_883501,T_820981,2021-07-26,2021-08-26,10628.54,31.0,0
C_150182,T_821041,2021-01-18,2021-01-18,637.32,0.0,0
C_150182,T_821041,2021-01-18,2021-02-17,637.31,30.0,0
C_245948,T_821051,2020-01-20,2020-05-28,208878.8,39.0,0
C_245948,T_821051,2020-01-20,2020-05-13,208878.79,24.0,0
C_472366,T_821088,2022-05-02,2022-06-05,454552.61,34.0,0
C_117580,T_821164,2020-06-15,2020-08-06,58722.31,22.0,0
C_398853,T_821175,2020-08-10,2020-10-08,32631.26,29.0,0
C_245948,T_821204,2022-04-11,2022-06-08,5227804.35,28.0,0
C_117580,T_821255,2020-06-15,2020-07-15,28690.76,0.0,0
C_853926,T_821337,2020-03-30,2020-06-09,46774.53,41.0,0
C_465481,T_821386,2020-05-18,2020-07-04,24177.8,47.0,0
C_465481,T_821386,2020-05-18,2020-07-12,24177.79,55.0,0
C_233299,T_821413,2021-04-19,2021-05-31,62473.43,12.0,0
C_633661,T_821424,2021-07-26,2021-07-27,883701.54,1.0,0
C_746892,T_821441,2020-11-30,2021-04-01,113892.42,32.0,0
C_113139,T_821448,2021-09-27,2022-01-09,612246.3,14.0,0
C_336021,T_821520,2021-06-07,2021-07-06,603.63,29.0,0
C_535756,T_821562,2021-03-22,2021-03-22,715523.94,0.0,0
C_307303,T_821636,2021-07-05,2021-07-11,93079.86,6.0,0
C_862106,T_821643,2021-01-18,2021-03-07,80386.55,48.0,0
C_806376,T_821658,2021-04-19,2021-05-27,96387.71,38.0,0
C_401016,T_821711,2021-02-08,2021-02-16,674.03,8.0,0
C_672256,T_821789,2021-06-14,2021-08-28,406986.71,45.0,0
C_113139,T_821908,2020-01-13,2020-01-21,27318.69,8.0,0
C_535756,T_821916,2020-11-23,2020-12-14,644732.11,21.0,0
C_633661,T_822099,2021-04-19,2021-06-06,160784.56,48.0,0
C_915518,T_822172,2021-06-28,2021-07-17,2581.14,19.0,0
C_334474,T_822183,2021-11-08,2021-11-08,960861.52,0.0,0
C_806376,T_822392,2021-10-25,2021-11-12,194324.47,18.0,0
C_150182,T_822406,2020-09-14,2020-09-17,1406.35,3.0,0
C_117580,T_822416,2020-02-17,2020-03-28,130733.04,40.0,1
C_419410,T_822445,2021-06-21,2021-09-28,9765.62,9.0,0
C_933611,T_822566,2021-06-28,2021-07-20,32740.7,22.0,0
C_945055,T_822572,2021-03-08,2021-03-15,821315.65,7.0,0
C_317124,T_822587,2021-07-19,2021-08-03,232377.14,15.0,0
C_806376,T_822692,2020-11-16,2020-12-09,384277.96,23.0,0
C_997228,T_822947,2020-10-19,2020-10-19,1900.46,0.0,0
C_299317,T_823060,2021-07-12,2021-07-26,426562.09,14.0,0
C_299317,T_823060,2021-07-12,2021-08-20,426562.09,39.0,0
C_806376,T_823141,2020-11-30,2020-12-24,68107.84,24.0,0
C_329432,T_823238,2022-03-21,2022-04-30,872265.18,40.0,0
C_150182,T_823276,2021-01-04,2021-02-11,492.1,38.0,0
C_150182,T_823276,2021-01-04,2021-02-24,492.1,51.0,0
C_535756,T_823388,2020-04-20,2020-06-18,403146.18,29.0,0
C_705572,T_823457,2020-05-25,2020-07-02,90158.92,38.0,0
C_314119,T_823672,2020-08-24,2020-09-22,570505.1,29.0,0
C_357434,T_823690,2021-04-12,2021-05-24,379997.1,42.0,0
C_593639,T_823710,2020-04-27,2020-06-16,97199.03,20.0,0
C_728285,T_823817,2021-04-05,2021-05-23,126830.17,18.0,0
C_683666,T_824009,2021-08-09,2021-09-12,256212.26,34.0,0
C_245948,T_824078,2020-12-14,2021-03-14,689919.29,0.0,0
C_746892,T_824132,2020-06-22,2020-10-31,21841.18,41.0,0
C_086403,T_824153,2020-11-16,2020-11-22,10394.82,6.0,0
C_152471,T_824210,2021-02-01,2021-02-23,8156.38,22.0,0
C_070712,T_824296,2022-01-10,2022-01-10,113674.09,0.0,0
C_705572,T_824438,2020-11-30,2021-01-03,137132.18,34.0,0
C_888956,T_824528,2021-11-29,2021-11-29,170208.1,0.0,0
C_512992,T_824561,2020-11-30,2020-12-21,81657.25,21.0,0
C_512992,T_824561,2020-11-30,2021-01-11,81657.24,42.0,0
C_951507,T_824655,2021-08-30,2021-09-20,260693.78,21.0,0
C_336021,T_824710,2021-06-14,2021-06-27,6008.66,13.0,0
C_662193,T_824850,2020-04-20,2020-04-26,433949.44,6.0,0
C_051535,T_824862,2020-03-02,2020-04-29,436519.8,28.0,0
C_888956,T_824885,2021-07-12,2021-07-26,11270.67,14.0,0
C_957389,T_825128,2021-08-23,2021-08-24,1215525.4,1.0,0
C_245948,T_825155,2020-06-15,2020-09-09,425676.93,0.0,0
C_862106,T_825158,2020-10-19,2020-10-19,456602.17,0.0,0
C_806376,T_825176,2021-10-25,2021-11-02,180776.61,8.0,0
C_603968,T_825187,2021-08-30,2021-12-30,179286.45,32.0,0
C_535756,T_825224,2021-11-01,2021-11-17,847732.47,16.0,0
C_101842,T_825246,2021-10-11,2021-11-16,1836906.21,6.0,0
C_950113,T_825379,2021-05-03,2021-06-06,347963.24,4.0,0
C_746892,T_825415,2022-04-11,2022-08-05,653235.7,26.0,0
