customer_id,snapshot_date,recency_days,tenure_days,relationship_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_90d,monetary_365d,avg_txn_size,gap_mean_days,gap_std_days,avg_delay_days,max_delay_days,delay_trend,on_time_ratio,bounced_check_rate,bounced_check_count,days_since_last_bounce,collection_completeness,crm_collection_pressure,credit_limit,payment_terms_days,wallet_share,wallet_share_trend,competitor_diversity,nunique_product_365d,nunique_group_365d,dev_request_count,dev_approved_ratio,dev_rejected_ratio,crm_sample_requests,cash_ratio_365d,cash_ratio_trend,avg_margin_pct,return_rate,complaint_count_365d,critical_complaint_count,unresolved_complaints,crm_quality_issues,crm_interaction_count,segment_A,segment_B,has_collection_history,has_wallet_data,has_margin_data,y_retention,y_collection,y_loyalty
C_119382,2021-11-01,98,672,672,0,3,4,-3,0.0,208416.78999999998,16032.060769230768,38.266666666666666,43.62415233178368,22.444444444444443,49.0,-1.1692307692307686,0.1111111111111111,0.0,0,9999,2.2524052404799058,0,166000.0,0,0.0,-0.15902075572112842,1,9,3,2,0.0,0.5,0,1.0,0.0,0.07561574047075523,0.0,0,0,0,0,4,0,1,1,1,1,0,,0.0
C_281145,2021-11-01,56,182,182,1,4,5,-2,119343.21,465233.83,24485.99105263158,31.5,18.520259177452136,20.25,44.0,0.0,0.0,0.0,0,9999,0.8469609142568157,1,180000.0,0,0.0,-0.003999876895142439,3,5,1,1,0.0,0.0,1,1.0,0.0,0.06289214241411241,0.0,0,0,0,0,4,0,0,1,1,1,0,,0.0
C_034287,2021-11-01,469,553,553,0,0,0,0,0.0,0.0,0.0,42.0,19.79898987322333,13.25,30.0,0.0,0.25,0.0,0,9999,,0,33000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_227683,2021-11-01,84,308,308,1,5,8,-3,303563.06,4444025.72,261413.2776470588,32.0,27.067816067549053,30.636363636363637,55.0,0.0,0.09090909090909091,0.0,0,9999,0.9249323021469822,0,1491000.0,0,0.0,-0.16900001284074143,2,4,2,1,0.0,0.0,0,0.9411764705882353,0.0,0.09349338368100825,0.10414000914919148,0,0,0,2,5,0,1,1,1,1,1,0.0,0.3049999779172427
C_386162,2021-11-01,70,126,126,1,4,4,-2,6028.639999999999,17717.510000000002,3543.5020000000004,18.666666666666668,8.082903768654761,19.5,35.0,0.0,0.0,0.0,0,9999,0.9859500573161805,2,10000.0,0,0.0,-0.16100254885301624,2,4,2,0,0.0,0.0,0,1.0,0.0,0.0079559598098783,0.0,0,0,0,2,5,0,0,1,1,1,0,,0.0
C_940986,2021-11-01,140,441,441,0,1,3,-1,0.0,697412.18,116235.36333333334,50.166666666666664,65.42909648364913,33.8,46.0,-5.083333333333336,0.0,0.0,0,9999,1.549724239114952,0,557000.0,0,0.0,0.0,2,3,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,3,0,0,1,1,0,0,,0.0
C_739474,2021-11-01,119,490,490,0,2,6,-2,0.0,1808154.58,164377.6890909091,37.1,26.201993138775617,21.823529411764707,49.0,-7.969696969696969,0.058823529411764705,0.0,0,9999,1.3420694153262052,0,2373000.0,30,0.0,-0.07500000000000005,3,1,1,1,1.0,0.0,0,0.0,0.0,0.09417712437422178,0.0,0,0,0,0,5,0,1,1,1,1,1,1.0,0.39000085950793134
C_342153,2021-11-01,7,238,238,8,10,13,6,33052.89,44216.020000000004,2947.7346666666667,25.666666666666668,27.55902755904134,25.066666666666666,49.0,0.0,0.06666666666666667,0.0,0,9999,0.9291003577436413,0,19000.0,0,0.6099988291769114,0.02501569784407979,2,5,2,0,0.0,0.0,0,1.0,0.0,0.06378861630901735,0.0,0,0,0,0,6,0,0,1,1,1,1,0.0,0.2849926331298674
C_732146,2021-11-01,14,154,154,1,2,2,0,348569.13,526536.08,105307.21599999999,140.0,,18.0,21.0,0.0,0.0,0.0,0,9999,0.6620042637913817,0,1362000.0,0,0.5899987196605271,0.17699961589815816,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,2,0,1,1,1,0,0,1.0,0.0
C_573925,2021-11-01,441,609,609,0,0,0,0,0.0,0.0,0.0,21.0,36.851051545376556,19.76923076923077,43.0,0.0,0.15384615384615385,0.0,0,9999,,0,1040000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_317216,2021-11-01,112,553,553,0,4,7,-4,0.0,99977.64,5881.0376470588235,31.5,37.52076348247317,22.88235294117647,47.0,-9.271428571428572,0.23529411764705882,0.0,0,9999,1.2380302235579876,2,92000.0,0,0.0,-0.2160655737704919,2,11,4,1,1.0,0.0,1,1.0,0.0,0.01747611236674131,0.0,0,0,0,0,4,0,0,1,1,1,1,1.0,0.31000320729838565
C_590554,2021-11-01,441,504,504,0,0,0,0,0.0,0.0,0.0,15.75,8.80814017448254,32.666666666666664,55.0,0.0,0.16666666666666666,0.0,0,9999,,0,1085000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,1.0,0.0
C_840617,2021-11-01,483,483,483,0,0,0,0,0.0,0.0,0.0,,,8.0,8.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_392302,2021-11-01,112,567,567,0,1,2,-1,0.0,498127.54000000004,62265.942500000005,151.66666666666666,74.84873635094539,29.6,51.0,-16.833333333333336,0.2,0.0,0,9999,1.8255258482596644,0,496000.0,0,0.0,-0.20099956974228192,1,7,1,0,0.0,0.0,0,1.0,0.0,0.1525055804714219,0.0,0,0,0,1,2,0,1,1,1,1,0,,0.0
C_825107,2021-11-01,14,259,259,3,4,6,2,35514.31,65698.55,6569.8550000000005,49.0,41.70731350734545,31.2,49.0,0.0,0.0,0.0,0,9999,0.9481544113226243,2,279000.0,0,0.6400286503632456,1.204116369062241e-05,1,8,3,0,0.0,0.0,0,1.0,0.0,0.06031403263329973,0.0,0,0,0,0,3,1,0,1,1,1,1,1.0,0.7000300815970348
C_440132,2021-11-01,35,105,105,2,4,4,0,178528.59,286947.02,26086.092727272728,23.333333333333332,8.082903768654761,25.833333333333332,38.0,0.0,0.0,0.0,0,9999,0.909561946313295,0,279000.0,0,0.0,-0.15200038559550452,3,10,2,0,0.0,0.0,2,1.0,0.0,0.10028273240985452,0.0,0,0,0,0,3,1,0,1,1,1,0,1.0,0.0
C_631025,2021-11-01,483,581,581,0,0,0,0,0.0,0.0,0.0,98.0,,46.5,49.0,0.0,0.0,0.0,0,9999,,0,64000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_969707,2021-11-01,308,651,651,0,0,2,0,0.0,1103117.4,183852.9,21.4375,21.759193459317373,25.5,45.0,0.20000000000000284,0.1111111111111111,0.0,0,9999,3.915609290543328,0,1337000.0,30,0.0,0.0,1,4,1,2,0.0,0.0,0,0.16666666666666666,0.0,0.13313542514162638,0.0,0,0,0,0,0,1,0,1,1,1,0,,0.0
C_249009,2021-11-01,378,469,469,0,0,0,0,0.0,0.0,0.0,18.2,9.391485505499116,14.2,38.0,0.0,0.2,0.0,0,9999,,0,120000.0,0,0.0,0.0,1,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,3,1,0,1,1,0,0,,0.0
C_183105,2021-11-01,42,420,420,2,2,3,2,691432.98,887633.17,88763.31700000001,126.0,80.72793816269557,38.0,48.0,-6.666666666666664,0.0,0.0,0,9999,0.9773975774249175,0,1353000.0,45,0.0,0.004000060035360815,2,1,1,0,0.0,0.0,0,1.0,0.0,-0.01942316980611328,0.0,0,0,0,0,3,0,1,1,1,1,1,1.0,0.0
C_687039,2021-11-01,623,623,623,0,0,0,0,0.0,0.0,0.0,,,35.0,35.0,0.0,0.0,0.0,0,9999,,0,542000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,,0.0
C_244106,2021-11-01,434,560,560,0,0,0,0,0.0,0.0,0.0,31.5,35.46359635833155,33.0,47.0,0.0,0.0,0.0,0,9999,,0,140000.0,0,0.0,0.0,1,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,,0.0
C_945055,2021-11-01,77,329,329,1,3,8,-1,1147529.25,7282215.17,809135.0188888889,36.0,11.73314393786536,23.22222222222222,49.0,0.0,0.1111111111111111,0.0,0,9999,0.947998700785437,1,1722000.0,0,0.0,-0.04300001252319556,2,1,1,0,0.0,0.0,0,1.0,0.0,0.05208578618588233,0.0,0,0,0,0,5,0,0,1,1,1,0,,0.0
C_579810,2021-11-01,7,609,609,3,3,5,3,12224.599999999999,20950.6,3491.7666666666664,120.4,146.44896722066701,20.0,39.0,-19.833333333333332,0.14285714285714285,0.0,0,9999,0.9719535478697507,0,9000.0,0,0.6199662858213149,0.2579871403792016,2,6,2,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,1,1.0,0.27
C_276262,2021-11-01,42,273,273,5,12,16,-2,27784.15,69450.51,3156.8413636363634,19.25,25.697983649235276,13.411764705882353,39.0,0.0,0.23529411764705882,0.0,0,9999,0.9614583103853378,1,43000.0,0,0.0,-0.13299768878599336,1,10,2,0,0.0,0.0,0,1.0,0.0,0.06697103889057862,0.0,0,0,0,0,3,1,0,1,1,1,1,0.0,0.39999356970104155
C_468898,2021-11-01,28,679,679,2,7,12,-3,82133.53,283864.08,17741.505,65.1,94.26493397747531,24.470588235294116,49.0,4.350000000000001,0.11764705882352941,0.0,0,9999,0.73934743698463,0,121000.0,0,0.6297420333839151,0.00992312036411865,2,5,2,1,0.0,1.0,0,1.0,0.0,0.09673891622924151,0.0,0,0,0,1,6,0,1,1,1,1,0,0.0,0.0
C_983306,2021-11-01,476,609,609,0,0,0,0,0.0,0.0,0.0,33.25,52.5,25.0,48.0,0.0,0.09090909090909091,0.0,0,9999,,0,828000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_420849,2021-11-01,7,462,462,1,2,3,0,176933.53,392134.16000000003,65355.693333333336,75.83333333333333,77.87532771466626,27.818181818181817,48.0,8.142857142857142,0.0,0.0,0,9999,2.3373647682211613,0,2352000.0,0,0.5999981228941218,0.17999943686823658,1,5,2,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,2,2,0,0,1,1,0,1,1.0,0.3400007675270279
C_883501,2021-11-01,98,602,602,0,3,10,-3,0.0,66103.76,3888.456470588235,38.76923076923077,28.089600229010756,26.466666666666665,50.0,-14.022727272727273,0.13333333333333333,0.0,0,9999,1.1666599600385819,0,28000.0,0,0.0,-0.11400155753131291,1,12,3,2,0.5,0.0,0,1.0,0.0,0.09785729909124385,0.0,0,0,0,1,2,1,0,1,1,1,1,1.0,0.20500782472613455
C_233724,2021-11-01,665,665,665,0,0,0,0,0.0,0.0,0.0,,,23.0,23.0,0.0,0.0,0.0,0,9999,,0,406000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_980766,2021-11-01,343,343,343,0,0,2,0,0.0,786120.16,49132.51,,,10.0,13.0,0.0,0.0,0.0,0,9999,0.8996437643832973,1,789000.0,30,0.0,0.0,2,2,1,0,0.0,0.0,0,0.0,0.0,0.10362752221787488,0.0,0,0,0,0,6,0,1,1,1,1,0,,0.0
C_763443,2021-11-01,49,448,448,2,4,6,0,2348.0699999999997,19886.96,2840.9942857142855,57.0,53.83307533477908,27.46153846153846,54.0,-4.449999999999999,0.15384615384615385,0.0,0,9999,1.399609090579958,0,10000.0,0,0.0,0.0550023707918445,3,5,2,0,0.0,0.0,1,1.0,0.0,0.10045826682457143,0.0,0,0,0,0,3,1,0,1,1,1,0,,0.0
C_933611,2021-11-01,98,455,455,0,2,3,-2,0.0,54944.66,2891.824210526316,119.0,82.52878285786117,9.8,22.0,1.0,0.2,0.0,0,9999,0.9091198307533433,0,50000.0,0,0.0,-0.08699862141403536,3,9,2,0,0.0,0.0,1,1.0,0.0,0.06858040710375007,0.0,0,0,0,0,5,0,0,1,1,1,0,,0.0
C_914687,2021-11-01,56,392,392,3,5,9,1,616084.01,1177216.82,78481.12133333334,37.333333333333336,32.83291031876401,20.285714285714285,44.0,-8.0,0.14285714285714285,0.0,0,9999,1.2379133437797807,0,366000.0,30,0.0,-0.13300006396738664,2,4,1,0,0.0,0.0,0,0.4,0.0,0.13330072285984024,0.00046776559096822605,0,0,0,0,6,0,1,1,1,1,0,1.0,0.0
C_703200,2021-11-01,0,224,224,6,9,11,3,1739861.7,2671812.82,116165.77478260869,37.333333333333336,31.512960296783714,18.416666666666668,39.0,0.0,0.0,0.0,0,9999,0.9163394949201569,0,2477000.0,0,0.2900001558093517,0.13900001426261843,2,5,1,0,0.0,0.0,0,1.0,0.0,0.08135367585203265,0.0,0,0,0,0,1,0,1,1,1,1,1,1.0,0.31000029551076924
C_316786,2021-11-01,77,329,329,3,9,12,-3,1354091.68,5882445.78,490203.815,31.5,31.080540535840107,24.444444444444443,41.0,0.0,0.0,0.0,0,9999,0.6962597520108379,1,1585000.0,0,0.0,-0.17499999246705464,2,1,1,0,0.0,0.0,1,1.0,0.0,0.08555318413354479,0.0,0,0,0,1,6,1,0,1,1,1,0,,0.0
C_257237,2021-11-01,105,105,105,0,1,1,-1,0.0,3870.7,3870.7,,,0.0,0.0,0.0,1.0,0.0,0,9999,1.0,0,6000.0,0,0.0,-0.20399590163934442,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,6,1,0,1,1,0,0,,0.0
C_010119,2021-11-01,441,616,616,0,0,0,0,0.0,0.0,0.0,58.333333333333336,70.81195755896974,19.333333333333332,36.0,0.0,0.16666666666666666,0.0,0,9999,,0,43000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_322699,2021-11-01,448,448,448,0,0,0,0,0.0,0.0,0.0,,,10.5,11.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_491628,2021-11-01,42,77,77,5,5,5,5,1560622.92,1560622.92,130051.90999999999,11.666666666666666,8.082903768654761,28.4,44.0,0.0,0.0,0.0,0,9999,0.5596333930556396,0,5475000.0,30,0.0,0.003999858327308984,3,8,3,0,0.0,0.0,0,0.16666666666666666,0.0,0.0481126046339032,0.0,0,0,0,0,1,0,0,1,1,1,1,1.0,0.5300000373215099
C_297913,2021-11-01,0,665,665,5,6,8,4,63703.19,68537.52,5272.116923076924,60.45454545454545,46.35593518928,27.166666666666668,54.0,-4.625,0.0,0.0,0,9999,0.8728049979047972,0,41000.0,0,0.0,-0.10600018892044125,2,8,3,0,0.0,0.0,1,1.0,0.0,0.06729983159636752,0.0,0,0,0,1,2,0,1,1,1,1,0,1.0,0.3600177403259785
C_841232,2021-11-01,371,518,518,0,0,0,0,0.0,0.0,0.0,147.0,,23.5,38.0,0.0,0.0,0.0,0,9999,,0,753000.0,30,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_730174,2021-11-01,210,210,210,0,0,1,0,0.0,32400.3,8100.075,,,4.0,4.0,0.0,0.0,0.0,0,9999,1.0,1,49000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,1,1.0,0.0,-0.03123564538355534,0.0,0,0,0,0,5,0,1,1,1,1,0,,0.0
C_365032,2021-11-01,7,623,623,2,3,5,1,319825.43,507468.93,46133.53909090909,102.66666666666667,76.63854556727095,32.5,44.0,5.066666666666666,0.0,0.0,0,9999,1.1248423228590567,0,295000.0,0,0.6999979601411582,0.2699993880423475,2,5,2,0,0.0,0.0,0,1.0,0.0,0.049016614537071714,0.0,0,0,0,1,2,1,0,1,1,1,1,1.0,0.37000215605011616
C_797326,2021-11-01,567,616,616,0,0,0,0,0.0,0.0,0.0,24.5,4.949747468305833,14.0,46.0,0.0,0.0,0.0,0,9999,,0,6000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,,0.0
C_021985,2021-11-01,49,280,280,2,6,14,-2,6572.9800000000005,51694.67,3040.8629411764705,21.0,12.907362240210041,30.11764705882353,51.0,0.0,0.17647058823529413,0.0,0,9999,0.9813702263695658,0,28000.0,0,0.0,-0.1390016039107928,3,5,2,1,0.0,0.0,0,1.0,0.0,0.057758388807641295,0.0,0,0,0,1,5,0,1,1,1,1,1,1.0,0.1650087043024123
C_304036,2021-11-01,28,581,581,1,2,4,0,8604.13,79786.12,19946.53,79.0,44.95182606598609,28.375,42.0,-10.75,0.0,0.0,0,9999,0.2936527055081761,0,3163000.0,30,0.580035291152004,0.1740105873456012,2,3,2,0,0.0,0.0,0,1.0,0.0,0.061180487292658826,0.0,0,0,0,0,2,0,0,1,1,1,0,1.0,0.0
C_181387,2021-11-01,364,364,364,0,0,1,0,0.0,3654.7,3654.7,,,2.0,2.0,0.0,0.0,0.0,0,9999,1.0,0,34000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0
C_101421,2021-11-01,84,609,609,1,1,2,1,756.38,37087.37,12362.456666666667,175.0,176.67201249773547,20.75,28.0,2.5,0.0,0.0,0,9999,2.5675813626040345,0,86000.0,0,0.0,-0.05302663438256657,2,2,2,0,0.0,0.0,0,1.0,0.0,0.14772135039666448,0.0,0,0,0,1,5,0,0,1,1,1,0,,0.0
C_227779,2021-11-01,0,672,672,3,5,7,1,11950.81,27567.35,2506.122727272727,84.0,93.98936110007345,18.333333333333332,46.0,-1.5,0.2222222222222222,0.0,0,9999,0.9757938285689411,1,61000.0,0,0.0,0.003998815165876753,3,8,2,0,0.0,0.0,0,1.0,0.0,0.06414786013655192,0.0,0,0,0,1,2,0,1,1,1,1,1,1.0,0.20000174620636665
C_832816,2021-11-01,182,182,182,0,0,2,0,0.0,289589.28,144794.64,,,24.333333333333332,39.0,0.0,0.0,0.0,0,9999,1.0,1,219000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.06454481455407754,0.0,0,0,0,0,5,1,0,1,1,1,0,,0.0
C_662380,2021-11-01,420,567,567,0,0,0,0,0.0,0.0,0.0,147.0,,31.0,39.0,0.0,0.0,0.0,0,9999,,0,83000.0,0,0.0,0.0,2,0,0,1,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_471976,2021-11-01,84,91,91,1,2,2,0,19468.019999999997,60315.57,15078.8925,7.0,,3.0,6.0,0.0,0.5,0.0,0,9999,1.0000000000000002,0,62000.0,0,0.0,-0.036999984888096374,3,2,2,0,0.0,0.0,0,1.0,0.0,0.12953580840014137,0.0,0,0,0,1,5,0,0,1,1,1,0,,0.0
C_473635,2021-11-01,392,392,392,0,0,0,0,0.0,0.0,0.0,,,33.0,33.0,0.0,0.0,0.0,0,9999,,1,5000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,1,,0.0,,0.0,0,0,0,0,4,0,1,1,1,0,0,,0.0
C_703801,2021-11-01,259,616,616,0,0,3,0,0.0,2422644.81,807548.27,25.5,13.054618988046986,26.0,52.0,11.030303030303028,0.07142857142857142,0.0,0,9999,3.1478548025370667,0,1358000.0,0,0.0,0.0,2,1,1,1,0.0,1.0,0,1.0,0.0,0.14162228911013347,0.0,0,0,0,0,2,1,0,1,1,1,0,,0.0
C_023073,2021-11-01,7,539,539,7,11,13,3,44497.07,63882.59,3992.661875,44.333333333333336,58.515473219146116,21.11764705882353,48.0,21.595238095238095,0.058823529411764705,0.0,0,9999,0.9906113700148977,0,37000.0,0,0.7500000000000001,0.14601018659298887,2,9,2,0,0.0,0.0,0,1.0,0.0,0.11654277453461419,0.0,1,0,1,0,3,0,0,1,1,1,0,0.0,0.0
C_669722,2021-11-01,252,252,252,0,0,1,0,0.0,9378.91,4689.455,,,,,0.0,0.0,0.0,0,9999,0.0,1,15000.0,0,0.0,0.0,3,2,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,5,1,0,0,1,0,0,,0.0
C_287361,2021-11-01,112,623,623,0,1,2,-1,0.0,186592.24,37318.448,170.33333333333334,49.66219219218311,23.0,49.0,-39.0,0.3333333333333333,0.0,0,9999,1.1718132008062072,0,148000.0,45,0.0,-0.21000114853051918,2,1,1,0,0.0,0.0,0,0.0,0.0,0.1599866399465597,0.0,0,0,0,0,6,1,0,1,1,1,0,,0.0
C_729570,2021-11-01,0,0,0,1,1,1,1,27666.66,27666.66,27666.66,,,44.5,51.0,0.0,0.0,0.0,0,9999,1.0,0,1440000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,1.0,0.33000629439798584
C_651986,2021-11-01,581,581,581,0,0,0,0,0.0,0.0,0.0,,,21.0,21.0,0.0,0.0,0.0,0,9999,,0,221000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_466143,2021-11-01,252,252,252,0,0,1,0,0.0,122811.98999999999,61405.994999999995,,,44.0,44.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,185000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,1,1.0,0.0,0.13655178619634661,0.0,0,0,0,0,5,0,0,1,1,1,0,,0.0
C_464759,2021-11-01,329,336,336,0,0,2,0,0.0,1252526.8299999998,417508.9433333333,7.0,,21.0,42.0,0.0,0.3333333333333333,0.0,0,9999,1.0000000000000002,1,1740000.0,30,0.0,0.0,2,2,1,0,0.0,0.0,2,0.0,0.0,0.09451904488217763,0.0,0,0,0,0,5,1,0,1,1,1,0,,0.0
C_754545,2021-11-01,616,616,616,0,0,0,0,0.0,0.0,0.0,,,11.5,23.0,0.0,0.5,0.0,0,9999,,0,9000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_411612,2021-11-01,70,196,196,1,7,8,-5,152957.94,914687.98,45734.399,21.0,14.683323874382122,27.272727272727273,49.0,0.0,0.09090909090909091,0.0,0,9999,0.8136586751692092,1,232000.0,30,0.0,-0.16800024625824295,3,5,2,0,0.0,0.0,1,0.25,-0.25,0.06657940151632354,0.0,0,0,0,0,6,1,0,1,1,1,0,,0.0
C_622797,2021-11-01,154,525,525,0,1,4,-1,0.0,2302089.28,287761.16,53.0,55.09688436442361,17.0,34.0,-2.666666666666668,0.125,0.0,0,9999,1.2370953571357581,0,1074000.0,0,0.0,0.0,2,3,2,0,0.0,0.0,0,0.25,0.0,0.08052403471404194,0.0,0,0,0,0,3,0,1,1,1,1,0,,0.0
C_585824,2021-11-01,504,504,504,0,0,0,0,0.0,0.0,0.0,,,36.0,36.0,0.0,0.0,0.0,0,9999,,0,238000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0
C_508661,2021-11-01,560,644,644,0,0,0,0,0.0,0.0,0.0,84.0,,34.0,43.0,0.0,0.0,0.0,0,9999,,0,164000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,,0.0
C_361746,2021-11-01,84,84,84,1,1,1,1,283424.48,283424.48,94474.82666666666,,,18.0,18.0,0.0,0.0,0.0,0,9999,0.5699999872982038,0,426000.0,0,0.0,-0.06600017130804398,2,1,1,0,0.0,0.0,1,1.0,0.0,0.01613815302970977,0.0,0,0,0,0,5,0,0,1,1,1,0,,0.0
C_022746,2021-11-01,42,42,42,1,1,1,1,186345.38999999998,186345.38999999998,31057.565,,,41.0,41.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,304000.0,0,0.0,0.03400001998561038,2,4,1,0,0.0,0.0,0,1.0,0.0,0.11853637160385622,0.0,0,0,0,0,3,1,0,1,1,1,1,1.0,0.1799999200084791
C_307303,2021-11-01,91,119,119,0,2,2,-2,0.0,94974.45,47487.225,28.0,,11.5,17.0,0.0,0.0,0.0,0,9999,1.0,2,140000.0,0,0.0,-0.24300185250529305,2,2,2,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,2,7,0,1,1,1,0,0,,0.0
C_348438,2021-11-01,490,630,630,0,0,0,0,0.0,0.0,0.0,46.666666666666664,26.501572280401277,14.2,34.0,0.0,0.2,0.0,0,9999,,0,242000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,,0.0
C_433939,2021-11-01,49,497,497,1,1,1,1,181942.85,181942.85,36388.57,112.0,174.01724052518475,24.625,50.0,24.5,0.125,0.0,0,9999,3.888430130670152,0,281000.0,0,0.0,0.0709998607946428,3,5,1,0,0.0,0.0,0,1.0,0.0,0.17247873979795672,0.0,0,0,0,0,1,0,1,1,1,1,0,,0.0
C_802947,2021-11-01,364,455,455,0,0,1,0,0.0,15326.21,5108.736666666667,91.0,,17.666666666666668,43.0,-38.0,0.0,0.0,0,9999,1.0323452438665528,1,23000.0,0,0.0,0.0,3,3,1,0,0.0,0.0,0,1.0,0.0,0.03576567317574511,0.0,0,0,0,0,2,1,0,1,1,1,0,,0.0
C_673190,2021-11-01,77,602,602,1,2,3,0,189832.16999999998,253963.14,21163.595,131.25,100.36724233201456,18.666666666666668,47.0,-8.000000000000002,0.16666666666666666,0.0,0,9999,1.2968480780321112,0,285000.0,0,0.0,-0.0650000480570534,2,1,1,0,0.0,0.0,0,1.0,0.0,0.06455636292641571,0.0,0,0,0,2,3,0,0,1,1,1,0,,0.0
C_011055,2021-11-01,497,525,525,0,0,0,0,0.0,0.0,0.0,28.0,,1.0,2.0,0.0,0.5,0.0,0,9999,,0,84000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,,0.0
C_014775,2021-11-01,245,420,420,0,0,2,0,0.0,537204.51,268602.255,175.0,,8.5,17.0,0.0,0.5,0.0,0,9999,1.0,0,789000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,1,0.5,0.0,0.036530591875436634,0.0,0,0,0,1,4,1,0,1,1,1,0,,0.0
C_224505,2021-11-01,105,133,133,0,2,2,-2,0.0,566010.87,141502.7175,28.0,,10.0,20.0,0.0,0.5,0.0,0,9999,1.0,0,426000.0,0,0.0,-0.20400006923529623,2,3,1,0,0.0,0.0,0,0.5,0.0,0.03589592585692576,0.0,0,0,0,0,5,0,1,1,1,1,0,,0.0
C_790639,2021-11-01,266,490,490,0,0,1,0,0.0,283018.58,141509.29,112.0,9.899494936611665,15.666666666666666,37.0,-19.0,0.0,0.0,0,9999,1.7181540872687582,0,425000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,2,1.0,0.0,-0.03144312199588009,0.0,0,0,0,0,4,1,0,1,1,1,0,,0.0
C_415428,2021-11-01,84,602,602,1,1,1,1,584213.63,584213.63,146053.4075,129.5,161.5064498196073,21.333333333333332,41.0,-6.399999999999999,0.16666666666666666,0.0,0,9999,2.276944907978268,0,2518000.0,0,0.0,-0.06699991934833455,2,2,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,1,0,0,1,1,0,1,1.0,0.2650001936758383
