sales_line_id,actual_unit_cost,returned_qty,returned_amount,cost_close_date
SL-00043255,54.75,0.0,0.0,2020-08-12
SL-00043258,52.89,0.0,0.0,2021-03-06
SL-00043261,802.32,0.0,0.0,2022-05-19
SL-00043262,249.26,0.0,0.0,2021-11-13
SL-00043264,642.41,0.0,0.0,2022-04-11
SL-00043274,54.72,0.0,0.0,2020-02-18
SL-00043275,121.99,0.0,0.0,2020-02-23
SL-00043280,365.59,0.0,0.0,2021-08-26
SL-00043281,353.66,0.0,0.0,2021-10-30
SL-00043285,237.33,0.0,0.0,2021-04-04
SL-00043290,144.36,0.0,0.0,2021-02-05
SL-00043295,503.94,0.0,0.0,2022-06-07
SL-00043301,83.75,0.0,0.0,2020-09-06
SL-00043302,142.98,0.0,0.0,2020-12-18
SL-00043304,100.59,0.0,0.0,2020-07-22
SL-00043310,92.01,0.0,0.0,2021-02-08
SL-00043314,112.91,0.0,0.0,2020-06-02
SL-00043315,137.18,0.0,0.0,2020-09-24
SL-00043322,86.07,0.0,0.0,2021-07-21
SL-00043323,43.72,0.0,0.0,2020-05-11
SL-00043324,56.69,0.0,0.0,2020-10-02
SL-00043327,165.56,0.0,0.0,2021-07-18
SL-00043329,552.58,0.0,0.0,2022-06-04
SL-00043336,105.57,0.0,0.0,2020-05-12
SL-00043338,248.98,0.0,0.0,2021-07-18
SL-00043344,434.83,0.0,0.0,2022-06-20
SL-00043345,583.94,0.0,0.0,2022-01-22
SL-00043351,74.38,0.0,0.0,2021-03-17
SL-00043352,344.6,0.0,0.0,2021-11-12
SL-00043354,545.83,0.0,0.0,2021-12-12
SL-00043362,189.93,0.0,0.0,2021-06-24
SL-00043363,91.23,0.0,0.0,2020-01-21
SL-00043369,300.54,0.0,0.0,2021-10-17
SL-00043372,511.05,0.0,0.0,2022-05-14
SL-00043373,182.0,0.0,0.0,2021-08-30
SL-00043379,188.2,0.0,0.0,2021-05-05
SL-00043382,57.16,0.0,0.0,2020-08-18
SL-00043383,136.44,0.0,0.0,2020-08-02
SL-00043385,249.73,0.0,0.0,2021-09-17
SL-00043386,289.11,0.0,0.0,2021-03-24
SL-00043388,100.62,0.0,0.0,2020-08-03
SL-00043393,88.22,0.0,0.0,2021-07-01
SL-00043394,110.25,0.0,0.0,2021-03-13
SL-00043398,257.17,0.0,0.0,2021-09-19
SL-00043399,115.11,0.0,0.0,2021-08-10
SL-00043406,120.05,0.0,0.0,2020-08-23
SL-00043407,53.72,0.0,0.0,2020-06-02
SL-00043409,205.59,0.0,0.0,2021-01-18
SL-00043411,152.43,0.0,0.0,2020-03-04
SL-00043412,77.52,0.0,0.0,2021-06-28
SL-00043417,361.67,0.0,0.0,2022-01-28
SL-00043421,203.78,0.0,0.0,2021-12-27
SL-00043424,119.14,0.0,0.0,2020-10-30
SL-00043427,64.95,0.0,0.0,2020-07-15
SL-00043430,176.11,0.0,0.0,2020-12-30
SL-00043431,93.96,0.0,0.0,2020-04-27
SL-00043434,1139.12,0.0,0.0,2022-03-24
SL-00043437,31.54,0.0,0.0,2020-04-25
SL-00043442,267.55,0.0,0.0,2021-08-23
SL-00043447,108.29,0.0,0.0,2020-12-03
SL-00043448,100.05,0.0,0.0,2020-05-01
SL-00043453,124.86,0.0,0.0,2021-06-19
SL-00043456,990.51,0.0,0.0,2022-04-05
SL-00043457,400.15,0.0,0.0,2021-11-28
SL-00043458,303.01,0.0,0.0,2021-09-18
SL-00043459,200.4,0.0,0.0,2021-08-19
SL-00043460,55.86,0.0,0.0,2020-03-30
SL-00043463,363.43,0.0,0.0,2021-12-11
SL-00043464,79.76,0.0,0.0,2020-06-02
SL-00043465,104.22,0.0,0.0,2020-09-17
SL-00043472,180.99,0.0,0.0,2021-01-13
SL-00043476,82.54,3.56,326.67,2020-07-14
SL-00043477,144.1,0.0,0.0,2020-12-27
SL-00043478,191.84,0.0,0.0,2021-05-28
SL-00043479,89.83,0.0,0.0,2020-07-01
SL-00043482,100.87,0.0,0.0,2020-08-29
SL-00043483,60.07,0.0,0.0,2020-03-16
SL-00043485,186.93,0.0,0.0,2021-07-21
SL-00043488,73.82,0.0,0.0,2020-03-29
SL-00043490,55.0,0.0,0.0,2020-10-08
SL-00043495,274.07,0.0,0.0,2021-10-18
SL-00043496,124.53,0.0,0.0,2020-09-12
SL-00043501,109.01,0.0,0.0,2020-08-14
SL-00043506,114.75,0.0,0.0,2020-07-22
SL-00043513,409.65,0.0,0.0,2022-01-13
SL-00043514,90.46,0.0,0.0,2020-04-12
SL-00043515,256.32,0.0,0.0,2021-10-05
SL-00043519,149.02,0.0,0.0,2021-01-16
SL-00043526,131.41,0.0,0.0,2021-07-10
SL-00043527,96.89,0.0,0.0,2021-07-22
SL-00043529,84.26,0.0,0.0,2021-07-20
SL-00043531,840.74,0.0,0.0,2022-06-01
SL-00043532,109.03,0.0,0.0,2020-03-13
SL-00043537,54.62,0.0,0.0,2020-10-05
SL-00043540,233.21,0.0,0.0,2020-11-19
SL-00043543,212.08,0.0,0.0,2021-04-17
SL-00043546,132.68,0.0,0.0,2020-12-29
SL-00043547,68.98,0.0,0.0,2020-03-29
SL-00043550,299.09,0.0,0.0,2021-08-04
SL-00043551,114.14,0.0,0.0,2021-09-10
SL-00043554,110.3,0.0,0.0,2020-03-31
SL-00043557,62.59,0.0,0.0,2020-10-18
SL-00043562,132.74,0.0,0.0,2020-03-14
SL-00043563,387.69,0.0,0.0,2021-09-30
SL-00043567,283.77,0.0,0.0,2021-10-20
SL-00043568,170.47,0.0,0.0,2021-02-08
SL-00043573,366.17,0.0,0.0,2021-12-27
SL-00043576,103.16,0.0,0.0,2020-11-27
SL-00043577,146.72,0.0,0.0,2021-07-11
SL-00043579,71.05,0.0,0.0,2020-08-11
SL-00043580,451.55,0.0,0.0,2021-11-30
SL-00043585,262.09,0.0,0.0,2021-11-20
SL-00043590,331.39,0.0,0.0,2021-11-29
SL-00043591,604.87,0.0,0.0,2022-04-13
SL-00043602,185.05,0.0,0.0,2021-07-06
SL-00043603,113.37,0.0,0.0,2020-07-30
SL-00043608,55.92,0.0,0.0,2020-10-26
SL-00043609,107.62,0.0,0.0,2021-05-05
SL-00043612,338.5,0.0,0.0,2021-09-27
SL-00043613,93.52,0.0,0.0,2020-04-11
SL-00043616,107.71,0.0,0.0,2020-08-11
SL-00043619,135.91,0.0,0.0,2020-11-22
SL-00043621,89.8,0.0,0.0,2021-02-21
SL-00043624,82.51,0.0,0.0,2021-07-15
SL-00043630,211.16,0.0,0.0,2021-08-21
SL-00043634,84.91,0.0,0.0,2020-02-07
SL-00043635,227.36,0.0,0.0,2021-02-24
SL-00043641,219.59,0.0,0.0,2021-05-13
SL-00043646,207.2,0.0,0.0,2021-10-02
SL-00043652,315.35,0.0,0.0,2021-10-17
SL-00043653,132.58,2.2,311.83,2021-02-19
SL-00043654,126.28,0.0,0.0,2021-03-30
SL-00043659,77.18,0.0,0.0,2020-07-04
SL-00043660,112.5,0.0,0.0,2020-04-23
SL-00043664,63.39,0.0,0.0,2020-08-14
SL-00043665,49.33,0.0,0.0,2021-06-27
SL-00043669,347.01,0.0,0.0,2021-10-18
SL-00043671,91.8,0.0,0.0,2020-03-11
SL-00043672,68.19,0.0,0.0,2020-02-03
SL-00043674,113.69,0.0,0.0,2020-08-15
SL-00043680,146.57,0.0,0.0,2020-08-25
SL-00043683,124.09,0.0,0.0,2021-08-22
SL-00043686,62.76,0.0,0.0,2020-03-12
SL-00043687,111.01,0.0,0.0,2020-04-25
SL-00043690,53.15,0.0,0.0,2020-04-28
SL-00043691,107.64,0.0,0.0,2020-09-06
SL-00043694,345.44,0.0,0.0,2021-12-22
SL-00043697,118.64,0.0,0.0,2020-07-03
SL-00043700,56.99,0.0,0.0,2020-10-09
SL-00043704,244.14,0.0,0.0,2021-10-28
SL-00043705,376.35,0.0,0.0,2021-11-02
SL-00043711,157.81,0.0,0.0,2020-12-26
SL-00043714,79.85,0.0,0.0,2020-04-29
SL-00043722,134.93,0.0,0.0,2020-03-29
SL-00043723,58.97,0.0,0.0,2020-07-17
SL-00043726,84.33,274.28,25543.7,2020-12-21
SL-00043729,89.03,0.0,0.0,2021-08-07
SL-00043734,108.02,0.0,0.0,2020-07-06
SL-00043735,114.63,0.0,0.0,2020-10-14
SL-00043741,50.91,0.0,0.0,2020-10-20
SL-00043742,69.84,0.0,0.0,2020-09-27
SL-00043744,226.9,0.0,0.0,2021-09-10
SL-00043750,637.65,0.0,0.0,2022-04-27
SL-00043754,433.75,0.0,0.0,2022-01-06
SL-00043755,204.92,0.0,0.0,2021-10-16
SL-00043759,44.55,0.0,0.0,2021-05-23
SL-00043760,392.21,0.0,0.0,2022-03-23
SL-00043761,256.8,0.0,0.0,2021-11-08
SL-00043771,97.8,0.0,0.0,2020-04-22
SL-00043776,139.12,0.0,0.0,2021-04-02
SL-00043783,75.08,0.0,0.0,2021-06-21
SL-00043788,87.96,0.0,0.0,2020-09-29
SL-00043789,103.8,0.0,0.0,2020-11-15
SL-00043792,262.82,0.0,0.0,2021-05-12
SL-00043793,165.97,0.0,0.0,2020-05-15
SL-00043795,153.65,0.0,0.0,2021-06-06
SL-00043796,95.5,0.0,0.0,2020-06-02
SL-00043798,124.62,0.0,0.0,2020-04-06
SL-00043804,157.66,0.0,0.0,2020-10-16
SL-00043809,127.72,0.0,0.0,2020-09-24
SL-00043813,66.84,0.0,0.0,2020-02-02
SL-00043816,73.62,0.0,0.0,2020-04-22
SL-00043817,148.57,0.0,0.0,2020-06-29
SL-00043818,264.11,0.0,0.0,2021-05-27
SL-00043819,38.35,0.0,0.0,2020-07-28
SL-00043820,104.57,0.0,0.0,2020-09-22
SL-00043823,104.32,0.0,0.0,2020-09-27
SL-00043825,92.11,0.0,0.0,2020-08-21
SL-00043830,111.02,0.0,0.0,2020-11-18
SL-00043831,42.4,0.0,0.0,2020-09-14
SL-00043847,189.19,0.0,0.0,2021-08-18
SL-00043849,79.06,0.0,0.0,2020-03-10
SL-00043851,247.2,0.0,0.0,2021-07-15
SL-00043852,248.98,0.0,0.0,2021-10-05
SL-00043856,330.02,0.0,0.0,2021-12-13
SL-00043857,151.93,0.0,0.0,2021-04-03
SL-00043861,169.82,0.0,0.0,2021-09-14
SL-00043864,197.8,0.0,0.0,2020-11-07
SL-00043872,111.04,0.0,0.0,2020-10-15
SL-00043873,167.8,0.0,0.0,2021-03-23
SL-00043876,108.43,0.0,0.0,2021-08-13
SL-00043879,142.02,0.0,0.0,2021-09-19
SL-00043881,60.51,0.0,0.0,2020-02-20
SL-00043886,145.59,0.0,0.0,2020-12-20
SL-00043887,139.06,0.0,0.0,2020-12-22
SL-00043890,244.33,0.0,0.0,2021-09-01
SL-00043897,58.18,0.0,0.0,2020-09-25
SL-00043900,217.93,0.0,0.0,2021-03-24
SL-00043901,89.17,0.0,0.0,2020-01-20
SL-00043904,78.63,0.0,0.0,2020-09-17
SL-00043907,159.76,0.0,0.0,2020-12-05
SL-00043911,140.96,0.0,0.0,2020-04-13
SL-00043914,74.94,245.69,22370.07,2020-05-01
SL-00043921,105.09,0.0,0.0,2021-04-14
SL-00043922,179.66,0.0,0.0,2021-02-22
SL-00043926,225.08,0.0,0.0,2021-12-05
SL-00043927,60.65,0.0,0.0,2020-11-27
SL-00043937,82.19,0.0,0.0,2020-02-25
SL-00043939,602.36,0.0,0.0,2022-03-07
SL-00043940,781.11,0.0,0.0,2022-04-19
SL-00043941,126.18,0.23,27.72,2020-07-19
SL-00043950,62.23,0.0,0.0,2020-02-03
SL-00043953,299.13,0.0,0.0,2021-09-11
SL-00043955,54.55,0.0,0.0,2020-03-26
SL-00043963,265.55,0.0,0.0,2021-10-09
SL-00043966,109.2,0.0,0.0,2020-07-28
SL-00043967,119.02,0.0,0.0,2020-08-02
SL-00043968,917.97,0.0,0.0,2022-03-30
SL-00043969,453.06,0.0,0.0,2022-01-31
SL-00043972,113.17,0.0,0.0,2020-07-20
SL-00043973,119.83,0.0,0.0,2021-09-08
SL-00043977,120.25,0.0,0.0,2020-12-17
SL-00043978,125.78,0.0,0.0,2020-10-06
SL-00043985,288.14,0.0,0.0,2021-09-19
SL-00043988,760.83,0.0,0.0,2022-06-04
SL-00043992,52.49,0.0,0.0,2021-07-07
SL-00043993,98.53,0.0,0.0,2020-10-02
SL-00043998,240.01,0.0,0.0,2021-08-10
SL-00043999,317.04,10.55,4101.52,2021-12-02
SL-00044005,43.24,0.0,0.0,2020-10-23
SL-00044008,57.0,0.0,0.0,2020-10-12
SL-00044010,743.75,0.0,0.0,2022-03-29
SL-00044013,118.73,0.0,0.0,2020-11-08
SL-00044016,170.24,0.0,0.0,2021-07-29
SL-00044023,132.9,0.0,0.0,2020-06-02
SL-00044024,82.5,0.0,0.0,2020-06-28
SL-00044028,296.77,0.0,0.0,2021-10-13
SL-00044029,85.55,0.0,0.0,2020-06-22
SL-00044032,128.0,0.0,0.0,2021-04-29
SL-00044033,84.03,0.0,0.0,2021-06-05
SL-00044035,223.69,0.0,0.0,2021-10-04
SL-00044038,95.17,0.0,0.0,2020-06-16
SL-00044042,934.06,0.0,0.0,2022-05-24
SL-00044046,131.74,0.0,0.0,2021-05-10
SL-00044047,138.63,0.0,0.0,2020-10-03
SL-00044048,983.75,0.0,0.0,2022-05-22
SL-00044052,765.31,0.0,0.0,2022-05-22
SL-00044057,162.67,0.0,0.0,2020-03-18
SL-00044058,1085.2,0.0,0.0,2022-07-09
SL-00044059,51.59,0.0,0.0,2021-07-19
SL-00044060,160.37,0.0,0.0,2021-06-21
SL-00044061,136.37,0.0,0.0,2021-04-03
SL-00044070,52.73,0.0,0.0,2021-06-02
SL-00044071,165.47,0.0,0.0,2021-03-12
SL-00044075,932.21,0.0,0.0,2022-03-09
SL-00044076,114.19,0.0,0.0,2020-11-27
SL-00044082,151.66,0.0,0.0,2020-06-01
SL-00044083,119.05,0.0,0.0,2020-11-28
SL-00044086,135.49,0.0,0.0,2020-12-22
SL-00044089,404.59,0.0,0.0,2022-01-02
SL-00044091,179.74,0.0,0.0,2021-07-02
SL-00044094,286.93,0.0,0.0,2021-11-02
SL-00044095,1180.72,0.0,0.0,2022-03-17
SL-00044102,178.19,0.0,0.0,2021-10-14
SL-00044103,91.97,0.0,0.0,2020-02-15
SL-00044107,87.76,0.0,0.0,2020-09-27
SL-00044108,115.32,0.0,0.0,2020-11-27
SL-00044110,112.02,0.0,0.0,2020-07-28
SL-00044111,99.17,0.0,0.0,2020-05-24
SL-00044122,211.66,0.0,0.0,2021-03-15
SL-00044127,687.76,0.0,0.0,2022-04-28
SL-00044128,289.09,0.0,0.0,2021-12-05
SL-00044129,54.89,0.0,0.0,2020-03-03
SL-00044132,479.5,0.0,0.0,2022-01-19
SL-00044136,89.69,0.0,0.0,2020-08-11
SL-00044137,288.98,0.0,0.0,2021-02-14
SL-00044138,416.91,0.0,0.0,2021-12-27
SL-00044142,53.6,0.0,0.0,2020-08-21
SL-00044143,55.88,0.0,0.0,2020-08-16
SL-00044145,79.16,0.0,0.0,2020-09-22
SL-00044148,260.12,0.0,0.0,2021-03-24
SL-00044153,420.19,0.0,0.0,2022-01-05
SL-00044154,127.29,0.0,0.0,2020-08-03
SL-00044158,150.0,0.0,0.0,2020-11-05
SL-00044159,107.69,0.0,0.0,2020-06-09
SL-00044160,101.67,0.0,0.0,2020-05-27
SL-00044163,174.34,0.0,0.0,2021-08-16
SL-00044166,411.46,0.0,0.0,2022-03-18
SL-00044170,120.03,0.0,0.0,2020-08-26
SL-00044171,85.0,0.0,0.0,2020-11-19
SL-00044174,92.66,0.0,0.0,2020-07-16
SL-00044177,51.72,0.0,0.0,2020-08-22
SL-00044180,148.24,0.0,0.0,2021-05-24
SL-00044184,439.87,0.0,0.0,2021-12-04
SL-00044185,183.17,0.0,0.0,2021-04-26
SL-00044189,153.54,0.0,0.0,2021-07-20
SL-00044191,142.98,0.0,0.0,2020-12-24
SL-00044192,119.42,0.0,0.0,2020-09-29
SL-00044194,218.38,0.0,0.0,2021-10-03
SL-00044195,122.58,0.0,0.0,2020-09-25
SL-00044203,100.61,0.0,0.0,2020-08-11
SL-00044205,84.27,0.0,0.0,2021-05-30
SL-00044206,142.12,0.0,0.0,2021-08-06
SL-00044208,429.36,0.0,0.0,2022-01-19
SL-00044209,376.89,0.0,0.0,2021-12-06
SL-00044212,76.86,0.0,0.0,2021-02-25
SL-00044213,64.66,0.0,0.0,2020-02-22
SL-00044218,56.01,0.0,0.0,2020-06-16
SL-00044220,127.4,0.0,0.0,2020-03-14
SL-00044221,111.15,0.0,0.0,2020-03-12
SL-00044225,171.16,0.0,0.0,2021-02-24
SL-00044230,134.68,0.0,0.0,2020-05-22
SL-00044235,58.16,0.0,0.0,2020-08-24
SL-00044241,87.94,0.0,0.0,2020-09-20
SL-00044242,107.54,0.0,0.0,2020-10-02
SL-00044246,84.6,0.0,0.0,2021-06-10
SL-00044247,99.42,0.0,0.0,2020-06-23
SL-00044250,66.19,0.0,0.0,2021-02-08
SL-00044257,107.35,0.0,0.0,2020-09-12
SL-00044262,287.28,0.0,0.0,2021-10-31
SL-00044263,82.46,0.0,0.0,2020-03-20
SL-00044266,93.46,0.0,0.0,2020-06-01
SL-00044269,167.82,0.0,0.0,2021-04-24
SL-00044274,138.54,13.19,2071.89,2020-10-19
SL-00044275,100.76,0.0,0.0,2020-12-09
SL-00044280,130.33,0.0,0.0,2021-01-20
SL-00044287,389.22,0.0,0.0,2022-01-21
SL-00044290,1083.67,0.0,0.0,2022-03-22
SL-00044291,55.2,0.0,0.0,2020-04-16
SL-00044296,109.6,0.0,0.0,2021-09-05
SL-00044302,164.36,0.0,0.0,2021-01-15
SL-00044306,98.07,0.0,0.0,2021-05-29
SL-00044307,101.36,0.0,0.0,2021-06-07
SL-00044308,1121.7,0.0,0.0,2022-06-26
SL-00044312,82.87,0.0,0.0,2020-03-15
SL-00044314,181.7,0.0,0.0,2021-07-20
SL-00044317,207.15,0.0,0.0,2021-12-02
SL-00044318,183.13,0.0,0.0,2021-09-20
SL-00044319,32.98,0.0,0.0,2020-03-21
SL-00044322,89.68,0.0,0.0,2021-06-06
SL-00044327,152.25,0.0,0.0,2020-04-01
SL-00044328,180.11,0.0,0.0,2021-07-23
SL-00044330,102.2,0.0,0.0,2020-05-08
SL-00044331,150.01,0.0,0.0,2020-10-07
SL-00044343,144.25,0.0,0.0,2020-12-31
SL-00044346,190.41,0.0,0.0,2021-04-12
SL-00044349,158.04,0.0,0.0,2020-12-16
SL-00044351,101.06,0.0,0.0,2020-01-31
SL-00044354,146.7,0.0,0.0,2021-02-08
SL-00044363,60.68,0.0,0.0,2020-08-09
SL-00044366,103.95,0.0,0.0,2020-07-23
SL-00044367,88.95,0.0,0.0,2020-03-14
SL-00044369,745.83,0.0,0.0,2022-03-07
SL-00044374,150.78,0.0,0.0,2020-11-27
SL-00044379,157.6,0.0,0.0,2020-12-15
SL-00044380,80.57,0.0,0.0,2020-11-08
SL-00044381,69.18,0.0,0.0,2020-11-17
SL-00044391,264.02,0.0,0.0,2021-11-17
SL-00044396,143.59,0.0,0.0,2020-12-14
SL-00044402,822.33,0.0,0.0,2022-03-25
SL-00044403,118.13,0.0,0.0,2021-01-27
SL-00044404,157.15,0.0,0.0,2021-02-28
SL-00044407,181.96,0.0,0.0,2021-07-27
SL-00044409,46.94,0.0,0.0,2020-06-01
SL-00044412,91.84,0.0,0.0,2020-06-06
SL-00044413,187.47,0.0,0.0,2020-12-07
SL-00044414,244.29,0.0,0.0,2021-09-30
SL-00044417,151.73,0.0,0.0,2020-03-31
SL-00044419,253.24,0.0,0.0,2021-08-29
SL-00044420,63.52,0.0,0.0,2020-04-15
SL-00044427,119.69,0.0,0.0,2020-11-27
SL-00044431,137.86,34.29,4818.09,2021-04-15
SL-00044436,461.1,0.0,0.0,2021-10-03
SL-00044437,62.24,0.0,0.0,2020-11-17
SL-00044441,53.54,0.0,0.0,2020-06-03
SL-00044444,70.21,0.0,0.0,2021-04-10
SL-00044445,115.56,0.0,0.0,2020-02-27
SL-00044448,55.64,0.0,0.0,2020-05-10
SL-00044450,118.42,0.0,0.0,2020-06-18
SL-00044451,104.12,0.0,0.0,2020-05-02
SL-00044457,118.18,0.0,0.0,2021-02-22
SL-00044462,78.63,0.0,0.0,2020-05-27
SL-00044463,120.19,0.0,0.0,2021-02-22
SL-00044468,151.36,0.0,0.0,2020-07-14
SL-00044469,82.57,0.0,0.0,2020-04-12
SL-00044473,208.14,0.0,0.0,2021-02-19
SL-00044475,54.15,0.0,0.0,2020-06-28
SL-00044476,56.68,0.0,0.0,2020-11-10
SL-00044478,116.02,0.0,0.0,2020-04-20
SL-00044479,113.94,0.0,0.0,2020-09-16
SL-00044480,157.69,225.93,38457.8,2020-08-01
SL-00044485,291.39,0.0,0.0,2021-11-03
SL-00044490,112.1,0.0,0.0,2021-02-19
SL-00044491,136.2,0.0,0.0,2020-12-27
SL-00044495,909.4,0.0,0.0,2022-05-16
SL-00044502,161.27,0.0,0.0,2021-05-31
SL-00044504,85.11,0.0,0.0,2020-07-22
SL-00044505,72.52,0.0,0.0,2020-09-18
SL-00044508,651.24,0.0,0.0,2022-05-17
SL-00044513,76.35,0.0,0.0,2021-05-22
SL-00044514,162.59,0.0,0.0,2020-10-22
SL-00044519,101.79,0.0,0.0,2020-07-27
SL-00044520,138.57,1.2,167.45,2020-10-16
SL-00044523,100.11,0.0,0.0,2020-08-05
SL-00044526,699.68,0.0,0.0,2022-05-29
SL-00044532,61.43,0.0,0.0,2020-11-15
SL-00044535,76.26,0.0,0.0,2020-09-08
SL-00044538,44.61,0.0,0.0,2020-08-31
SL-00044540,306.27,0.0,0.0,2021-12-08
SL-00044541,156.13,0.0,0.0,2021-08-27
SL-00044545,757.76,0.0,0.0,2022-06-04
SL-00044546,71.83,0.0,0.0,2020-08-03
SL-00044550,128.5,0.0,0.0,2020-12-03
SL-00044551,185.85,0.0,0.0,2021-10-19
SL-00044562,179.42,0.0,0.0,2021-09-09
SL-00044566,94.39,0.0,0.0,2020-05-08
SL-00044567,177.4,0.0,0.0,2020-10-18
SL-00044568,92.62,0.0,0.0,2021-07-03
SL-00044569,335.79,0.0,0.0,2021-09-13
SL-00044572,51.86,0.0,0.0,2020-04-18
SL-00044577,43.59,0.0,0.0,2020-09-16
SL-00044578,178.45,0.0,0.0,2020-09-27
SL-00044579,90.79,0.0,0.0,2021-04-30
SL-00044583,173.34,0.0,0.0,2020-11-13
SL-00044586,174.24,0.0,0.0,2021-03-09
SL-00044587,100.25,0.0,0.0,2021-06-10
SL-00044589,65.23,0.0,0.0,2020-08-05
SL-00044592,127.74,0.0,0.0,2020-09-09
SL-00044597,849.53,0.0,0.0,2022-03-20
SL-00044598,206.11,0.0,0.0,2021-08-10
SL-00044604,918.28,0.0,0.0,2022-07-05
SL-00044605,80.42,0.0,0.0,2020-09-06
SL-00044609,507.09,0.0,0.0,2022-06-01
SL-00044611,47.2,0.0,0.0,2020-09-17
SL-00044612,130.23,0.0,0.0,2020-12-05
SL-00044614,129.35,0.0,0.0,2020-06-08
SL-00044615,76.46,0.0,0.0,2020-07-22
SL-00044621,130.95,0.0,0.0,2020-12-18
SL-00044624,118.87,0.0,0.0,2020-11-30
SL-00044632,292.25,0.0,0.0,2021-10-17
SL-00044633,132.23,0.0,0.0,2020-11-17
SL-00044636,690.39,0.0,0.0,2022-04-23
SL-00044639,115.1,0.0,0.0,2020-03-26
SL-00044641,169.3,0.0,0.0,2021-06-14
SL-00044644,81.29,0.0,0.0,2020-06-18
SL-00044651,193.97,0.0,0.0,2021-08-04
SL-00044652,117.62,0.0,0.0,2020-07-31
SL-00044656,236.56,0.0,0.0,2021-08-28
SL-00044657,95.51,0.0,0.0,2020-11-30
SL-00044662,134.63,0.0,0.0,2020-04-02
SL-00044663,94.18,0.0,0.0,2020-08-18
SL-00044664,162.64,0.0,0.0,2020-11-14
SL-00044667,576.58,0.0,0.0,2022-03-07
SL-00044669,264.84,0.0,0.0,2021-10-31
SL-00044676,92.81,0.0,0.0,2021-06-30
SL-00044677,107.73,0.0,0.0,2020-09-25
SL-00044678,75.35,0.0,0.0,2020-06-22
SL-00044680,86.67,0.0,0.0,2021-08-09
SL-00044681,151.8,0.0,0.0,2021-01-09
SL-00044686,207.01,0.0,0.0,2021-08-11
SL-00044690,195.6,0.0,0.0,2021-01-31
SL-00044701,76.15,0.0,0.0,2020-11-25
SL-00044704,91.42,0.0,0.0,2020-06-14
SL-00044707,41.59,0.0,0.0,2020-08-28
SL-00044713,184.8,0.0,0.0,2021-03-17
SL-00044716,128.38,0.0,0.0,2020-06-06
SL-00044719,331.43,0.0,0.0,2021-11-29
SL-00044720,304.79,0.0,0.0,2021-02-23
SL-00044721,116.22,0.0,0.0,2020-04-16
SL-00044724,126.89,0.0,0.0,2020-11-30
SL-00044731,204.67,0.0,0.0,2021-09-10
SL-00044732,197.33,0.0,0.0,2021-01-06
SL-00044737,240.05,0.0,0.0,2021-10-03
SL-00044740,89.93,0.0,0.0,2021-06-30
SL-00044743,197.13,0.0,0.0,2021-08-09
SL-00044744,156.21,0.0,0.0,2021-01-07
SL-00044745,57.68,0.0,0.0,2020-03-28
SL-00044751,110.57,0.0,0.0,2021-09-07
SL-00044764,101.47,0.0,0.0,2020-06-06
SL-00044769,202.59,0.0,0.0,2021-01-08
SL-00044772,62.71,0.0,0.0,2020-09-29
SL-00044774,144.23,0.0,0.0,2021-01-31
SL-00044775,91.16,0.0,0.0,2020-10-09
SL-00044780,138.03,0.0,0.0,2020-11-27
SL-00044783,129.05,0.0,0.0,2021-01-13
SL-00044786,111.58,0.0,0.0,2021-08-29
SL-00044787,105.78,0.0,0.0,2021-06-29
SL-00044790,161.43,0.0,0.0,2020-11-14
SL-00044791,110.72,0.0,0.0,2020-12-17
SL-00044794,44.24,0.0,0.0,2020-05-10
SL-00044797,339.06,0.0,0.0,2021-12-14
SL-00044805,156.86,0.0,0.0,2021-01-10
SL-00044808,159.3,0.0,0.0,2020-07-18
SL-00044812,881.46,0.0,0.0,2022-05-04
SL-00044813,88.9,0.0,0.0,2020-04-17
SL-00044818,172.34,0.0,0.0,2021-02-23
SL-00044819,385.65,0.0,0.0,2021-12-16
SL-00044820,59.89,0.0,0.0,2020-11-08
SL-00044824,119.63,0.0,0.0,2020-09-05
SL-00044825,91.55,0.58,64.51,2020-04-30
SL-00044832,54.8,0.0,0.0,2021-03-13
SL-00044833,74.94,0.0,0.0,2020-12-21
SL-00044835,114.11,0.0,0.0,2020-04-15
SL-00044836,61.16,0.0,0.0,2020-01-24
SL-00044838,217.45,0.0,0.0,2021-06-20
SL-00044842,154.1,0.0,0.0,2021-02-08
SL-00044843,1077.82,0.0,0.0,2022-04-09
SL-00044844,231.64,0.0,0.0,2021-11-10
SL-00044849,171.92,0.0,0.0,2021-01-31
SL-00044851,457.07,0.0,0.0,2022-06-10
SL-00044856,185.63,0.0,0.0,2021-12-05
SL-00044861,111.75,0.0,0.0,2020-08-06
SL-00044862,69.92,0.0,0.0,2020-08-04
SL-00044864,138.84,0.0,0.0,2020-10-25
SL-00044871,356.99,0.0,0.0,2021-12-11
SL-00044876,166.57,0.0,0.0,2021-02-16
SL-00044877,86.56,0.0,0.0,2020-08-20
SL-00044880,85.51,0.0,0.0,2021-01-27
SL-00044881,81.94,0.0,0.0,2020-04-06
SL-00044884,191.87,0.0,0.0,2021-09-02
SL-00044887,42.96,0.0,0.0,2020-09-05
SL-00044891,736.49,0.0,0.0,2022-05-12
SL-00044894,160.81,0.0,0.0,2021-03-01
SL-00044895,204.39,0.0,0.0,2021-08-18
SL-00044903,121.87,0.0,0.0,2020-08-16
SL-00044904,283.27,0.0,0.0,2021-11-02
