customer_id,snapshot_date,recency_days,tenure_days,relationship_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_90d,monetary_365d,avg_txn_size,gap_mean_days,gap_std_days,avg_delay_days,max_delay_days,delay_trend,on_time_ratio,bounced_check_rate,bounced_check_count,days_since_last_bounce,collection_completeness,crm_collection_pressure,credit_limit,payment_terms_days,wallet_share,wallet_share_trend,competitor_diversity,nunique_product_365d,nunique_group_365d,dev_request_count,dev_approved_ratio,dev_rejected_ratio,crm_sample_requests,cash_ratio_365d,cash_ratio_trend,avg_margin_pct,return_rate,complaint_count_365d,critical_complaint_count,unresolved_complaints,crm_quality_issues,crm_interaction_count,segment_A,segment_B,has_collection_history,has_wallet_data,has_margin_data,segment,status,location_id,sales_rep_id
C_944253,2022-03-01,463,736,736,0,0,0,0,0.0,0.0,0.0,91.0,99.24212815130478,38.77777777777778,54.0,0.0,0.0,0.0,0,9999,,0,431000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-015,REP-003
C_666149,2022-03-01,274,281,281,0,0,2,0,0.0,5872.41,1468.1025,7.0,,35.0,48.0,0.0,0.0,0.0,0,9999,1.0,0,7000.0,0,0.0,0.0,2,4,3,0,0.0,0.0,0,1.0,0.0,0.0644907870304242,0.0,0,0,0,0,6,1,0,1,1,1,A,غیرفعال,LOC-016,REP-007
C_431599,2022-03-01,134,260,260,0,3,5,-3,0.0,1742777.53,248968.2185714286,42.0,35.0,38.5,47.0,0.0,0.0,0.0,0,9999,0.5445097860539894,1,1191000.0,0,0.0,-0.0742857599742777,3,2,2,0,0.0,0.0,0,1.0,0.0,-0.0128855090832277,0.0,0,0,0,0,6,0,1,1,1,1,B,غیرفعال,LOC-012,REP-005
C_943415,2022-03-01,323,323,323,0,0,1,0,0.0,12815.81,6407.905000000001,,,18.0,18.0,0.0,0.0,0.0,0,9999,1.0,2,20000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,3,5,0,0,1,1,0,C,غیرفعال,LOC-009,REP-006
C_734316,2022-03-01,743,743,743,0,0,0,0,0.0,0.0,0.0,,,29.0,29.0,0.0,0.0,0.0,0,9999,,0,94000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-009,REP-005
C_277610,2022-03-01,36,36,36,1,1,1,1,1074032.6,1074032.6,268508.15,,,44.0,44.0,0.0,0.0,0.0,0,9999,1.0,0,1612000.0,0,0.0,0.0199999954250432,3,4,1,0,0.0,0.0,0,1.0,0.0,0.0228185601861108,0.0,0,0,0,0,4,0,0,1,1,1,C,فعال,LOC-004,REP-006
C_352740,2022-03-01,722,722,722,0,0,0,0,0.0,0.0,0.0,,,12.0,12.0,0.0,0.0,0.0,0,9999,,0,282000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-004,REP-007
C_621209,2022-03-01,99,99,99,0,1,1,-1,0.0,1564330.4300000002,223475.77571428573,,,21.0,21.0,0.0,0.0,0.0,0,9999,1.0,0,2347000.0,0,0.0,4.6199818118439094e-18,3,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,1,5,0,1,1,1,0,B,غیرفعال,LOC-014,REP-004
C_730316,2022-03-01,610,610,610,0,0,0,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.5,0.0,0,9999,,0,5000.0,45,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-014,REP-003
C_193151,2022-03-01,561,715,715,0,0,0,0,0.0,0.0,0.0,77.0,89.09545442950498,10.0,31.0,0.0,0.5,0.0,0,9999,,0,728000.0,0,0.0,0.0,3,0,0,1,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-009,REP-003
C_468189,2022-03-01,15,603,603,1,1,1,1,176742.12,176742.12,88371.06,588.0,,39.0,39.0,0.0,0.0,0.0,0,9999,0.1377788724046084,0,266000.0,0,0.4399981452286006,0.04714265841735,3,2,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,1,1,0,1,1,0,A,فعال,LOC-007,REP-003
C_214224,2022-03-01,449,449,449,0,0,0,0,0.0,0.0,0.0,,,9.0,9.0,0.0,0.0,0.0,0,9999,,0,7000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-012,REP-008
C_754665,2022-03-01,743,743,743,0,0,0,0,0.0,0.0,0.0,,,19.0,19.0,0.0,0.0,0.0,0,9999,,0,56000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-013,REP-001
C_094312,2022-03-01,71,106,106,3,4,4,2,2354227.35,2880493.16,151604.90315789473,17.5,4.949747468305833,32.25,45.0,0.0,0.0,0.0,0,9999,1.0,0,1590000.0,30,0.0,0.0121428611487329,2,1,1,1,0.0,0.0,1,0.2631578947368421,0.3125,0.0681571350825182,0.0,0,0,0,0,5,0,0,1,1,1,C,فعال,LOC-012,REP-005
C_189507,2022-03-01,43,127,127,1,5,5,-3,3198326.47,10488482.97,2097696.594,28.0,30.512292604784715,20.0,39.0,0.0,0.0,0.0,0,9999,1.0,0,6747000.0,0,0.0,0.0146428565171261,2,1,1,0,0.0,0.0,0,1.0,0.0,0.0405846153846153,0.0,0,0,0,0,1,1,0,1,1,1,A,فعال,LOC-016,REP-008
C_051392,2022-03-01,393,617,617,0,0,0,0,0.0,0.0,0.0,224.0,,30.666666666666668,51.0,0.0,0.0,0.0,0,9999,,0,16000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,C,غیرفعال,LOC-008,REP-008
C_948373,2022-03-01,36,92,92,1,2,2,0,241507.87,501938.56,83656.42666666667,56.0,,39.5,42.0,0.0,0.0,0.0,0,9999,1.0,0,391000.0,0,0.0,0.0371430991437202,3,3,1,0,0.0,0.0,1,1.0,0.0,-0.029764287287177,0.0,0,0,0,2,6,0,0,1,1,1,C,فعال,LOC-002,REP-002
C_129349,2022-03-01,659,659,659,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,1,659,,0,80000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-014,REP-005
C_578215,2022-03-01,43,141,141,2,5,5,-1,804539.8999999999,1804980.96,225622.62,24.5,12.12435565298214,21.75,45.0,0.0,0.25,0.0,0,9999,0.634851029121105,1,795000.0,0,0.0,0.0149999568183378,2,3,1,0,0.0,0.0,1,1.0,0.0,0.0626318201412976,0.0,0,0,0,0,3,1,0,1,1,1,A,فعال,LOC-014,REP-003
C_633514,2022-03-01,99,337,337,0,2,11,-2,0.0,115573.63,7704.908666666667,26.444444444444443,28.169625091182485,18.33333333333333,43.0,0.0,0.0833333333333333,0.0,0,9999,1.0,1,79000.0,0,0.0,-0.0178571428571428,2,9,2,0,0.0,0.0,0,1.0,0.0,0.0500632861019332,0.0,0,0,0,0,6,0,0,1,1,1,C,غیرفعال,LOC-002,REP-005
C_820281,2022-03-01,267,743,743,0,0,7,0,0.0,1710897.33,213862.16625,47.6,63.79864157383499,19.666666666666668,48.0,-11.771428571428572,0.0,0.0833333333333333,1,267,1.2675536468339683,0,504000.0,0,0.0,0.0,2,2,1,0,0.0,0.0,0,0.0,0.0,0.0600873843168474,0.0,0,0,0,0,2,1,0,1,1,1,A,غیرفعال,LOC-015,REP-006
C_239085,2022-03-01,582,750,750,0,0,0,0,0.0,0.0,0.0,56.0,67.50555532695068,18.2,45.0,0.0,0.0,0.0,0,9999,,0,394000.0,0,0.0,0.0,2,0,0,1,0.0,1.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-011,REP-008
C_575212,2022-03-01,295,449,449,0,0,1,0,0.0,1104718.15,1104718.15,154.0,,37.5,39.0,-3.0,0.0,0.0,0,9999,1.8082556623153156,1,1658000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,C,غیرفعال,LOC-009,REP-005
C_312584,2022-03-01,365,365,365,0,0,0,0,0.0,0.0,0.0,,,1.5,3.0,0.0,0.5,0.0,0,9999,,0,70000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,1,,0.0,,0.0,1,0,0,3,6,0,0,1,1,0,C,غیرفعال,LOC-003,REP-005
C_287115,2022-03-01,533,547,547,0,0,0,0,0.0,0.0,0.0,14.0,,35.333333333333336,41.0,0.0,0.0,0.0,0,9999,,0,14000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-008,REP-004
C_687729,2022-03-01,113,113,113,0,3,3,-3,0.0,68171.23,11361.871666666666,,,22.75,45.0,0.0,0.0,0.0,0,9999,1.0,0,78000.0,0,0.0,2.7762230679482963e-19,3,4,2,0,0.0,0.0,1,1.0,0.0,0.1374539268500141,0.0,0,0,0,2,5,0,0,1,1,1,C,غیرفعال,LOC-010,REP-001
C_335322,2022-03-01,8,8,8,1,1,1,1,426444.49,426444.49,213222.245,,,52.0,56.0,0.0,0.0,0.0,0,9999,0.7300000053934335,0,640000.0,0,0.5200012027784181,0.0557144145834019,3,2,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,1,1,0,1,1,0,A,فعال,LOC-002,REP-008
C_495883,2022-03-01,603,638,638,0,0,0,0,0.0,0.0,0.0,35.0,,30.0,41.0,0.0,0.0,0.0,0,9999,,0,30000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-015,REP-007
C_625486,2022-03-01,302,379,379,0,0,2,0,0.0,224473.41,37412.235,38.5,44.54772721475249,8.0,23.0,12.0,0.25,0.0,0,9999,2.7485256271555727,0,589000.0,0,0.0,0.0,1,3,1,0,0.0,0.0,1,1.0,0.0,0.0644380170848186,0.0,0,0,0,1,5,1,0,1,1,1,A,غیرفعال,LOC-005,REP-008
C_931525,2022-03-01,274,330,330,0,0,2,0,0.0,184868.13,30811.355,56.0,,31.0,39.0,0.0,0.0,0.3333333333333333,1,274,1.0,1,143000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.0565178378297526,0.0,0,0,0,1,5,1,0,1,1,1,A,غیرفعال,LOC-013,REP-001
C_980741,2022-03-01,631,631,631,0,0,0,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0,9999,,0,9000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-004,REP-005
C_455087,2022-03-01,393,603,603,0,0,0,0,0.0,0.0,0.0,52.5,45.1848057057532,29.83333333333333,48.0,0.0,0.0,0.0,0,9999,,0,516000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,1,2,1,0,1,1,0,A,غیرفعال,LOC-015,REP-003
C_579127,2022-03-01,99,99,99,0,1,1,-1,0.0,7755.38,7755.38,,,17.0,17.0,0.0,0.0,0.0,0,9999,1.0,2,12000.0,0,0.0,1.3787970771052053e-18,3,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,6,0,0,1,1,0,C,غیرفعال,LOC-012,REP-005
C_978571,2022-03-01,757,757,757,0,0,0,0,0.0,0.0,0.0,,,17.0,17.0,0.0,0.0,0.0,0,9999,,0,8000.0,0,0.0,0.0,3,0,0,1,0.0,1.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-013,REP-005
C_733251,2022-03-01,694,694,694,0,0,0,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,9999,,0,400000.0,0,0.0,0.0,3,0,0,1,0.0,1.0,0,,0.0,,0.0,0,0,0,0,0,0,0,0,1,0,C,غیرفعال,LOC-011,REP-007
C_608571,2022-03-01,141,141,141,0,2,2,-2,0.0,4631826.14,2315913.07,,,39.0,39.0,0.0,0.0,0.0,0,9999,0.2449999990716404,1,3474000.0,0,0.0,-0.0089285714285714,4,1,1,0,0.0,0.0,1,1.0,0.0,0.1278577222339051,0.0,0,0,0,1,6,0,1,1,1,1,B,غیرفعال,LOC-010,REP-005
C_472861,2022-03-01,8,22,22,2,2,2,2,170922.91,170922.91,42730.7275,14.0,,14.0,21.0,0.0,0.0,0.0,0,9999,1.0,0,171000.0,0,0.5200031532064168,0.0557146235578303,2,4,2,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,1,0,1,1,1,0,B,فعال,LOC-001,REP-007
C_009817,2022-03-01,589,589,589,0,0,0,0,0.0,0.0,0.0,,,27.5,34.0,0.0,0.0,0.0,0,9999,,0,35000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-012,REP-003
C_671162,2022-03-01,267,267,267,0,0,1,0,0.0,74346.55,37173.275,,,33.0,33.0,0.0,0.0,0.0,0,9999,1.0,1,112000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,1,1.0,0.0,0.0885164773366324,0.0,0,0,0,0,6,1,0,1,1,1,A,غیرفعال,LOC-010,REP-005
C_412212,2022-03-01,295,694,694,0,0,1,0,0.0,35709.44,35709.44,399.0,,28.5,45.0,-33.0,0.0,0.0,0,9999,8.63702175111119,0,410000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,C,غیرفعال,LOC-014,REP-004
C_776671,2022-03-01,736,764,764,0,0,0,0,0.0,0.0,0.0,28.0,,25.0,37.0,0.0,0.0,0.0,0,9999,,0,58000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-007,REP-001
C_589205,2022-03-01,246,330,330,0,0,3,0,0.0,217723.17,72574.39,42.0,19.79898987322333,19.0,47.0,0.0,0.3333333333333333,0.0,0,9999,1.0,0,115000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,2,1.0,0.0,0.0188598676250799,0.0699938763012859,0,0,0,0,6,0,0,1,1,1,C,غیرفعال,LOC-003,REP-006
C_883391,2022-03-01,554,554,554,0,0,0,0,0.0,0.0,0.0,,,39.0,39.0,0.0,0.0,0.0,0,9999,,0,13000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-006,REP-005
C_015045,2022-03-01,400,400,400,0,0,0,0,0.0,0.0,0.0,,,18.0,18.0,0.0,0.0,0.0,0,9999,,1,5000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,2,0,1,1,1,0,B,غیرفعال,LOC-012,REP-007
C_849859,2022-03-01,435,435,435,0,0,0,0,0.0,0.0,0.0,,,28.0,28.0,0.0,0.0,0.0,0,9999,,0,554000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-015,REP-001
C_395264,2022-03-01,204,267,267,0,0,2,0,0.0,1300722.45,650361.225,63.0,,29.0,38.0,0.0,0.0,0.3333333333333333,1,267,1.0,0,1076000.0,0,0.0,-0.0578571592665644,3,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,2,5,1,0,1,1,0,A,غیرفعال,LOC-011,REP-003
C_257260,2022-03-01,183,204,204,0,0,2,0,0.0,15846.16,5282.053333333333,21.0,,20.0,20.0,0.0,0.0,0.0,0,9999,0.14745654467707,3,21000.0,0,0.0,-0.0792878528656972,2,3,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,6,0,1,1,1,0,B,غیرفعال,LOC-016,REP-002
C_836682,2022-03-01,344,344,344,0,0,1,0,0.0,485652.22,121413.055,,,30.0,30.0,0.0,0.0,0.0,0,9999,1.0,0,729000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,0,1.0,0.0,0.127896598459555,0.0,0,0,0,0,6,0,1,1,1,1,B,غیرفعال,LOC-005,REP-002
C_164510,2022-03-01,239,659,659,0,0,1,0,0.0,178458.91999999998,89229.45999999999,140.0,24.24871130596428,17.333333333333332,48.0,46.0,0.3333333333333333,0.0,0,9999,1.2129902500810832,0,270000.0,0,0.0,0.0,3,2,1,0,0.0,0.0,0,1.0,0.0,0.0611191956608017,0.0,0,0,0,0,2,1,0,1,1,1,A,غیرفعال,LOC-011,REP-001
C_954849,2022-03-01,309,309,309,0,0,1,0,0.0,64925.88999999999,21641.96333333333,,,14.0,14.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,98000.0,0,0.0,0.0,4,1,1,0,0.0,0.0,0,1.0,0.0,0.1724905880481467,0.0,0,0,0,0,5,0,0,1,1,1,C,غیرفعال,LOC-010,REP-005
C_086972,2022-03-01,757,764,764,0,0,0,0,0.0,0.0,0.0,7.0,,22.0,22.0,0.0,0.0,0.0,0,9999,,0,536000.0,0,0.0,0.0,4,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-008,REP-006
C_565037,2022-03-01,281,610,610,0,0,1,0,0.0,8266.7,8266.7,329.0,,14.0,25.0,-22.0,0.0,0.0,0,9999,1.0928653513493898,0,13000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-014,REP-001
C_243568,2022-03-01,92,92,92,0,1,1,-1,0.0,1877.73,1877.73,,,0.0,0.0,0.0,1.0,0.0,0,9999,1.0,1,82000.0,0,0.0,3.2706449134411472e-18,3,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,C,فعال,LOC-006,REP-006
C_638314,2022-03-01,372,729,729,0,0,0,0,0.0,0.0,0.0,119.0,101.68087332433764,20.4,46.0,0.0,0.0,0.0,0,9999,,0,21000.0,0,0.0,0.0,4,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,1,1,0,1,1,0,A,غیرفعال,LOC-015,REP-003
C_876791,2022-03-01,330,330,330,0,0,1,0,0.0,171214.1,85607.05,,,21.5,26.0,0.0,0.0,0.0,0,9999,1.0,1,257000.0,0,0.0,0.0,3,2,1,0,0.0,0.0,1,1.0,0.0,0.0645748554294281,0.0,0,0,0,0,5,1,0,1,1,1,A,غیرفعال,LOC-014,REP-001
C_515250,2022-03-01,183,183,183,0,0,1,0,0.0,68127.14,6193.376363636364,,,27.0,27.0,0.0,0.0,0.0,0,9999,1.0,1,103000.0,0,0.0,-0.0771426238368724,2,6,1,0,0.0,0.0,1,1.0,0.0,0.1520869734032227,0.0,0,0,0,0,5,0,0,1,1,1,C,غیرفعال,LOC-008,REP-006
C_091932,2022-03-01,624,624,624,0,0,0,0,0.0,0.0,0.0,,,26.0,26.0,0.0,0.0,0.0,0,9999,,0,59000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-009,REP-008
C_785037,2022-03-01,407,407,407,0,0,0,0,0.0,0.0,0.0,,,16.5,32.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,2,0,1,1,1,0,B,غیرفعال,LOC-006,REP-008
C_824449,2022-03-01,421,421,421,0,0,0,0,0.0,0.0,0.0,,,8.0,8.0,0.0,0.0,0.0,0,9999,,0,40000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,1,1,0,1,1,0,A,غیرفعال,LOC-011,REP-007
C_979950,2022-03-01,428,428,428,0,0,0,0,0.0,0.0,0.0,,,27.666666666666668,40.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,4,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-015,REP-001
C_467314,2022-03-01,603,750,750,0,0,0,0,0.0,0.0,0.0,36.75,46.56447143477525,36.333333333333336,53.0,0.0,0.0,0.0,0,9999,,0,433000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,1,0,0,1,0,1,1,0,A,غیرفعال,LOC-003,REP-007
C_016617,2022-03-01,435,743,743,0,0,0,0,0.0,0.0,0.0,61.6,73.31643744754652,34.2,49.0,0.0,0.0,0.0,0,9999,,0,4429000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,فعال,LOC-013,REP-005
C_591411,2022-03-01,29,155,155,7,12,12,2,125979.83,159933.48,9407.851764705883,14.0,6.06217782649107,24.0,49.0,0.0,0.0769230769230769,0.0,0,9999,1.0,0,43000.0,0,0.0,-0.0089292501240059,3,5,1,0,0.0,0.0,1,1.0,0.0,0.0539383314325114,0.0045504587155963,0,0,0,0,4,0,0,1,1,1,C,فعال,LOC-011,REP-007
C_097158,2022-03-01,568,589,589,0,0,0,0,0.0,0.0,0.0,21.0,,24.5,32.0,0.0,0.0,0.0,0,9999,,0,189000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-007,REP-006
C_936530,2022-03-01,225,757,757,0,0,1,0,0.0,68593.73,68593.73,532.0,,29.0,34.0,-10.0,0.0,0.0,0,9999,1.3980139292614646,2,103000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,1,1.0,0.0,0.1485376639785944,0.0,0,0,0,1,5,0,0,1,1,1,C,غیرفعال,LOC-007,REP-005
C_390208,2022-03-01,197,428,428,0,0,7,0,0.0,814495.66,58178.26142857143,46.2,54.80602156697747,28.90909090909091,51.0,-19.666666666666668,0.0,0.0,0,9999,1.1789740291556616,0,305000.0,0,0.0,-0.0503571978247486,3,2,2,0,0.0,0.0,0,1.0,0.0,0.1121887474961146,0.0017085542550003,1,0,1,0,4,1,0,1,1,1,A,غیرفعال,LOC-007,REP-007
C_329432,2022-03-01,22,666,666,7,12,20,2,8683615.53,14924215.67,229603.318,18.4,13.801534441545856,27.155555555555555,53.0,0.1700000000000017,0.0666666666666666,0.0,0,9999,1.1003607387563303,0,2644000.0,0,0.3100000381418801,-0.0392857704995346,4,14,2,1,0.0,0.0,0,1.0,0.0,0.0725070936146181,0.0,0,0,0,1,5,1,0,1,1,1,A,فعال,LOC-010,REP-002
C_164398,2022-03-01,757,757,757,0,0,0,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,9999,,0,25000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,0,1,0,B,غیرفعال,LOC-004,REP-001
C_710912,2022-03-01,99,295,295,0,5,8,-5,0.0,11455238.97,818231.3550000001,28.0,43.52776891441447,30.454545454545453,48.0,0.0,0.0,0.0,0,9999,0.9033864589906498,0,6036000.0,0,0.0,-0.0096428574951951,2,4,1,0,0.0,0.0,0,0.6428571428571429,0.0,0.1169699361828256,0.0031087311288851,0,0,0,0,6,1,0,1,1,1,A,فعال,LOC-009,REP-002
C_376594,2022-03-01,106,771,771,0,3,9,-3,0.0,4005481.5,91033.67045454546,36.94444444444444,35.758129017744665,17.62962962962963,44.0,-3.7777777777777786,0.2592592592592592,0.0,0,9999,1.349532192321947,1,1279000.0,30,0.0,-0.0439285541135746,3,5,1,1,0.0,0.0,1,0.0,0.0,0.0429024051091532,0.0,1,0,0,3,6,1,0,1,1,1,A,غیرفعال,LOC-007,REP-006
C_385862,2022-03-01,750,792,792,0,0,0,0,0.0,0.0,0.0,7.0,0.0,25.303030303030305,56.0,0.0,0.0909090909090909,0.0,0,9999,,0,629000.0,0,0.0,0.0,3,0,0,3,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-007,REP-005
C_428127,2022-03-01,78,736,736,1,2,3,0,407440.11,1043381.33,173896.88833333334,65.8,73.94863081896783,29.46153846153846,54.0,-4.066666666666666,0.0769230769230769,0.0,0,9999,2.363133093439577,1,1221000.0,0,0.0,0.0196428571428571,3,1,1,1,0.0,1.0,0,1.0,0.0,0.0645457865329185,0.0,0,0,0,1,5,1,0,1,1,1,A,فعال,LOC-001,REP-008
C_888956,2022-03-01,8,750,750,7,14,23,0,1311650.73,3055935.62,98578.56838709678,15.458333333333334,12.50184383564201,23.65573770491803,53.0,-9.873873873873872,0.0491803278688524,0.0163934426229508,1,498,1.2382157612338704,0,728000.0,0,0.4,-0.0285711985060364,3,13,4,0,0.0,0.0,0,1.0,0.0,0.0953639765358914,0.0,0,0,0,0,3,0,0,1,1,1,C,فعال,LOC-006,REP-008
C_762928,2022-03-01,22,624,624,1,23,48,-21,2842066.66,39159367.06,271940.0490277778,13.08695652173913,14.429639384046409,25.19607843137255,54.0,3.3269230769230766,0.1078431372549019,0.0,0,9999,1.2784115814051666,3,6804000.0,30,0.5999997857024993,-0.0560714473281765,3,6,1,7,0.1428571428571428,0.2857142857142857,0,0.0208333333333333,0.9661016949152542,0.0643928284240788,0.0,2,0,2,0,11,0,1,1,1,1,B,فعال,LOC-001,REP-006
C_342564,2022-03-01,1,743,743,2,6,13,-2,1156532.88,4237424.89,55031.49207792207,25.58620689655172,17.57741497608165,21.615384615384617,56.0,-1.40374331550802,0.1794871794871795,0.0,0,9999,1.5563756600296932,0,1904000.0,0,0.2799997632337534,-0.0792857460599431,2,34,2,3,0.3333333333333333,0.3333333333333333,0,1.0,0.0,0.0635406530691547,0.0,1,0,2,0,0,0,1,1,1,1,B,فعال,LOC-009,REP-002
C_444616,2022-03-01,169,785,785,0,1,3,-1,0.0,241753.26,11512.06,61.6,88.16172008807955,17.05,47.0,7.75,0.2,0.0,0,9999,8.794521736749278,1,1429000.0,0,0.0,-0.0228571428571428,3,9,3,4,0.25,0.0,0,1.0,0.0,0.060905046578222,0.0,1,0,3,0,1,0,0,1,1,1,C,فعال,LOC-011,REP-001
C_897743,2022-03-01,470,666,666,0,0,0,0,0.0,0.0,0.0,19.6,18.013575127910862,26.23076923076923,48.0,0.0,0.1538461538461538,0.0,0,9999,,0,309000.0,0,0.0,0.0,2,0,0,1,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-009,REP-001
C_472366,2022-03-01,1,113,113,45,70,70,20,18211578.06,23140104.32,120521.37666666666,9.333333333333334,8.082903768654761,25.31168831168831,53.0,0.0,0.0909090909090909,0.0259740259740259,2,22,0.8729233896556609,1,4523000.0,0,0.6300001490759605,0.1339286322756058,3,37,5,1,0.0,0.0,0,1.0,0.0,0.0694659851157692,0.0009109774829242,2,0,0,1,3,0,1,1,1,1,B,فعال,LOC-001,REP-007
C_474104,2022-03-01,610,680,680,0,0,0,0,0.0,0.0,0.0,17.5,12.12435565298214,19.166666666666668,49.0,0.0,0.1666666666666666,0.1666666666666666,1,659,,0,386000.0,0,0.0,0.0,2,0,0,1,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-016,REP-005
