customer_id,month_key,estimated_total,our_purchase,main_competitor,wallet_share,month_end
C_862106,2022-03,20675.39,0.0,رقیب X,0.0,2022-03-31
C_862106,2022-04,13466.53,7406.59,رقیب X,0.549999888612731,2022-04-30
C_862106,2022-05,16645.44,0.0,رقیب X,0.0,2022-05-31
C_862106,2022-06,10688.12,0.0,رقیب X,0.0,2022-06-30
C_866805,2021-07,253.22,0.0,رقیب Z,0.0,2021-07-31
C_866805,2021-08,307.8,0.0,رقیب Y,0.0,2021-08-31
C_866805,2021-09,22.74,7.05,رقیب Y,0.3100263852242744,2021-09-30
C_866805,2021-10,1130.37,429.54,تأمین,0.3799994692003504,2021-10-31
C_866805,2021-11,237.94,0.0,تأمین,0.0,2021-11-30
C_866805,2021-12,163.72,0.0,تأمین,0.0,2021-12-31
C_866805,2022-01,272.87,0.0,رقیب Y,0.0,2022-01-31
C_866805,2022-02,296.88,0.0,رقیب Y,0.0,2022-02-28
C_866805,2022-03,323.08,0.0,رقیب Y,0.0,2022-03-31
C_866805,2022-04,126.61,0.0,رقیب Y,0.0,2022-04-30
C_866805,2022-05,152.81,0.0,رقیب Y,0.0,2022-05-31
C_866805,2022-06,176.82,0.0,رقیب Y,0.0,2022-06-30
C_866894,2021-07,3030.91,1000.2,رقیب Y,0.32999990101982574,2021-07-31
C_866894,2021-08,9504.4,3991.85,رقیب X,0.420000210428854,2021-08-31
C_866894,2021-09,3785.03,1438.31,رقیب X,0.379999630121822,2021-09-30
C_866894,2021-10,1073.87,0.0,رقیب Z,0.0,2021-10-31
C_866894,2021-11,3448.74,1724.37,رقیب Y,0.5,2021-11-30
C_866894,2021-12,1854.83,1001.61,رقیب Y,0.5400009704393395,2021-12-31
C_866894,2022-01,259.26,191.85,رقیب Z,0.7399907428835918,2022-01-31
C_866894,2022-02,2242.81,1390.54,رقیب Z,0.6199990190876623,2022-02-28
C_866894,2022-03,1135.24,0.0,رقیب Z,0.0,2022-03-31
C_866894,2022-04,2163.09,0.0,رقیب Z,0.0,2022-04-30
C_866894,2022-05,797.73,0.0,رقیب Z,0.0,2022-05-31
C_866894,2022-06,1810.24,0.0,تأمین,0.0,2022-06-30
C_867370,2021-07,66.0,0.0,رقیب Z,0.0,2021-07-31
C_867370,2021-08,119.0,0.0,رقیب X,0.0,2021-08-31
C_867370,2021-09,108.0,0.0,رقیب X,0.0,2021-09-30
C_867370,2021-10,111.0,0.0,تأمین,0.0,2021-10-31
C_867370,2021-11,122.0,0.0,تأمین,0.0,2021-11-30
C_867370,2021-12,88.0,0.0,رقیب X,0.0,2021-12-31
C_867370,2022-01,138.0,0.0,رقیب Y,0.0,2022-01-31
C_867370,2022-02,149.0,0.0,رقیب X,0.0,2022-02-28
C_867370,2022-03,59.0,0.0,رقیب X,0.0,2022-03-31
C_867370,2022-04,80.0,0.0,رقیب Y,0.0,2022-04-30
C_867370,2022-05,92.0,0.0,رقیب Y,0.0,2022-05-31
C_867370,2022-06,103.0,0.0,رقیب Y,0.0,2022-06-30
C_870695,2021-07,271.07,0.0,تأمین,0.0,2021-07-31
C_870695,2021-08,204.1,0.0,تأمین,0.0,2021-08-31
C_870695,2021-09,169.02,0.0,تأمین,0.0,2021-09-30
C_870695,2021-10,239.18,0.0,رقیب X,0.0,2021-10-31
C_870695,2021-11,274.25,0.0,رقیب X,0.0,2021-11-30
C_870695,2021-12,312.52,0.0,رقیب X,0.0,2021-12-31
C_870695,2022-01,475.97,318.9,رقیب X,0.670000210097275,2022-01-31
C_870695,2022-02,232.8,0.0,رقیب X,0.0,2022-02-28
C_870695,2022-03,267.88,0.0,رقیب X,0.0,2022-03-31
C_870695,2022-04,449.65,0.0,تأمین,0.0,2022-04-30
C_870695,2022-05,165.83,0.0,تأمین,0.0,2022-05-31
C_870695,2022-06,376.3,0.0,تأمین,0.0,2022-06-30
C_871835,2021-07,1423.0,754.19,رقیب X,0.53,2021-07-31
C_871835,2021-08,3724.74,2123.1,رقیب X,0.569999516744793,2021-08-31
C_871835,2021-09,1894.11,1155.41,رقیب X,0.610001531062082,2021-09-30
C_871835,2021-10,528.63,0.0,رقیب X,0.0,2021-10-31
C_871835,2021-11,578.44,196.67,رقیب X,0.34000069151510953,2021-11-30
C_871835,2021-12,1151.95,0.0,رقیب X,0.0,2021-12-31
C_871835,2022-01,765.25,436.19,تأمین,0.5699967330937602,2022-01-31
C_871835,2022-02,39.58,27.31,تأمین,0.6899949469429004,2022-02-28
C_871835,2022-03,686.44,0.0,تأمین,0.0,2022-03-31
C_871835,2022-04,1844.84,830.18,رقیب X,0.4500010841048546,2022-04-30
C_871835,2022-05,938.92,0.0,رقیب X,0.0,2022-05-31
C_871835,2022-06,418.17,0.0,تأمین,0.0,2022-06-30
C_872928,2021-07,111.64,65.87,تأمین,0.5900214976710857,2021-07-31
C_872928,2021-08,71.85,0.0,تأمین,0.0,2021-08-31
C_872928,2021-09,78.6,0.0,تأمین,0.0,2021-09-30
C_872928,2021-10,76.76,0.0,تأمین,0.0,2021-10-31
C_872928,2021-11,70.01,0.0,تأمین,0.0,2021-11-30
C_872928,2021-12,90.89,0.0,تأمین,0.0,2021-12-31
C_872928,2022-01,93.36,56.95,تأمین,0.6100042844901457,2022-01-31
C_872928,2022-02,49.74,0.0,تأمین,0.0,2022-02-28
C_872928,2022-03,42.99,0.0,رقیب X,0.0,2022-03-31
C_872928,2022-04,92.12,0.0,تأمین,0.0,2022-04-30
C_872928,2022-05,85.36,0.0,تأمین,0.0,2022-05-31
C_872928,2022-06,77.99,0.0,تأمین,0.0,2022-06-30
C_873415,2021-07,316.71,0.0,رقیب Z,0.0,2021-07-31
C_873415,2021-08,839.41,411.31,رقیب Y,0.48999892781834864,2021-08-31
C_873415,2021-09,370.18,0.0,رقیب Y,0.0,2021-09-30
C_873415,2021-10,361.95,0.0,رقیب Y,0.0,2021-10-31
C_873415,2021-11,312.6,0.0,رقیب Y,0.0,2021-11-30
C_873415,2021-12,267.35,0.0,رقیب Y,0.0,2021-12-31
C_873415,2022-01,563.49,0.0,رقیب Z,0.0,2022-01-31
C_873415,2022-02,287.92,0.0,رقیب Y,0.0,2022-02-28
C_873415,2022-03,242.67,0.0,رقیب Z,0.0,2022-03-31
C_873415,2022-04,382.52,0.0,رقیب Y,0.0,2022-04-30
C_873415,2022-05,337.27,0.0,رقیب Y,0.0,2022-05-31
C_873415,2022-06,477.12,0.0,رقیب Y,0.0,2022-06-30
C_876791,2021-07,113.0,0.0,رقیب X,0.0,2021-07-31
C_876791,2021-08,115.0,0.0,رقیب X,0.0,2021-08-31
C_876791,2021-09,126.0,0.0,تأمین,0.0,2021-09-30
C_876791,2021-10,71.0,0.0,تأمین,0.0,2021-10-31
C_876791,2021-11,59.0,0.0,تأمین,0.0,2021-11-30
C_876791,2021-12,149.0,0.0,تأمین,0.0,2021-12-31
C_876791,2022-01,96.0,0.0,تأمین,0.0,2022-01-31
C_876791,2022-02,130.0,0.0,رقیب Z,0.0,2022-02-28
C_876791,2022-03,119.0,0.0,رقیب Z,0.0,2022-03-31
C_876791,2022-04,52.0,0.0,رقیب Z,0.0,2022-04-30
C_876791,2022-05,142.0,0.0,رقیب Z,0.0,2022-05-31
C_876791,2022-06,75.0,0.0,رقیب Z,0.0,2022-06-30
C_877858,2021-07,1496.55,897.93,رقیب Y,0.6,2021-07-31
C_877858,2021-08,3361.98,1983.57,تأمین,0.5900005353987828,2021-08-31
C_877858,2021-09,2047.89,1126.34,تأمین,0.5500002441537386,2021-09-30
C_877858,2021-10,5637.0,1521.99,رقیب Z,0.27,2021-10-31
C_877858,2021-11,7355.23,2280.12,رقیب Z,0.3099998232550172,2021-11-30
C_877858,2021-12,1283.14,0.0,تأمین,0.0,2021-12-31
C_877858,2022-01,1618.91,518.05,رقیب Z,0.319999258760524,2022-01-31
C_877858,2022-02,2193.72,789.74,رقیب Z,0.36000036467735175,2022-02-28
C_877858,2022-03,2233.87,893.55,رقیب Z,0.4000008953072471,2022-03-31
C_877858,2022-04,1232.75,776.63,رقیب Z,0.6299979720137903,2022-04-30
C_877858,2022-05,408.37,273.61,رقیب Z,0.6700051423953768,2022-05-31
C_877858,2022-06,663.69,0.0,رقیب Z,0.0,2022-06-30
C_878590,2021-07,471.73,240.58,رقیب Z,0.5099951243295954,2021-07-31
C_878590,2021-08,54.27,34.19,رقیب Z,0.6299981573613413,2021-08-31
C_878590,2021-09,399.24,235.55,رقیب Z,0.5899959923855326,2021-09-30
C_878590,2021-10,76.07,31.95,رقیب Y,0.42000788747206524,2021-10-31
C_878590,2021-11,211.83,97.44,رقیب Y,0.45999150262002547,2021-11-30
C_878590,2021-12,170.16,0.0,رقیب Y,0.0,2021-12-31
C_878590,2022-01,104.91,0.0,تأمین,0.0,2022-01-31
C_878590,2022-02,118.99,0.0,تأمین,0.0,2022-02-28
C_878590,2022-03,133.06,0.0,تأمین,0.0,2022-03-31
C_878590,2022-04,159.93,0.0,تأمین,0.0,2022-04-30
C_878590,2022-05,175.28,0.0,تأمین,0.0,2022-05-31
C_878590,2022-06,189.35,0.0,تأمین,0.0,2022-06-30
C_878777,2021-07,59.0,0.0,رقیب Z,0.0,2021-07-31
C_878777,2021-08,135.0,0.0,تأمین,0.0,2021-08-31
C_878777,2021-09,146.0,0.0,تأمین,0.0,2021-09-30
C_878777,2021-10,124.0,0.0,رقیب Z,0.0,2021-10-31
C_878777,2021-11,113.0,0.0,رقیب Z,0.0,2021-11-30
C_878777,2021-12,147.0,0.0,رقیب Z,0.0,2021-12-31
C_878777,2022-01,141.0,0.0,رقیب Z,0.0,2022-01-31
C_878777,2022-02,129.0,0.0,رقیب Z,0.0,2022-02-28
C_878777,2022-03,118.0,0.0,رقیب Z,0.0,2022-03-31
C_878777,2022-04,97.0,0.0,رقیب Y,0.0,2022-04-30
C_878777,2022-05,86.0,0.0,رقیب Y,0.0,2022-05-31
C_878777,2022-06,74.0,0.0,رقیب Y,0.0,2022-06-30
C_883391,2021-07,136.0,0.0,رقیب Z,0.0,2021-07-31
C_883391,2021-08,56.0,0.0,تأمین,0.0,2021-08-31
C_883391,2021-09,68.0,0.0,تأمین,0.0,2021-09-30
C_883391,2021-10,147.0,0.0,رقیب Z,0.0,2021-10-31
C_883391,2021-11,135.0,0.0,رقیب Z,0.0,2021-11-30
C_883391,2021-12,124.0,0.0,رقیب Z,0.0,2021-12-31
C_883391,2022-01,76.0,0.0,رقیب X,0.0,2022-01-31
C_883391,2022-02,110.0,0.0,تأمین,0.0,2022-02-28
C_883391,2022-03,99.0,0.0,رقیب X,0.0,2022-03-31
C_883391,2022-04,133.0,0.0,تأمین,0.0,2022-04-30
C_883391,2022-05,121.0,0.0,تأمین,0.0,2022-05-31
C_883391,2022-06,55.0,0.0,تأمین,0.0,2022-06-30
C_883501,2021-07,308.18,117.11,رقیب X,0.38000519177104286,2021-07-31
C_883501,2021-08,62.27,0.0,رقیب X,0.0,2021-08-31
C_883501,2021-09,56.05,0.0,رقیب X,0.0,2021-09-30
C_883501,2021-10,57.75,0.0,رقیب X,0.0,2021-10-31
C_883501,2021-11,115.02,47.16,رقیب X,0.41001564945226915,2021-11-30
C_883501,2021-12,44.72,0.0,رقیب X,0.0,2021-12-31
C_883501,2022-01,61.71,0.0,رقیب X,0.0,2022-01-31
C_883501,2022-02,67.94,0.0,رقیب X,0.0,2022-02-28
C_883501,2022-03,74.73,0.0,رقیب X,0.0,2022-03-31
C_883501,2022-04,80.96,0.0,رقیب X,0.0,2022-04-30
C_883501,2022-05,20.63,5.57,رقیب X,0.2699951526902569,2022-05-31
C_883501,2022-06,36.8,0.0,تأمین,0.0,2022-06-30
C_884864,2021-07,86.77,37.31,رقیب Y,0.42998732280742197,2021-07-31
C_884864,2021-08,163.91,72.12,تأمین,0.43999755963638587,2021-08-31
C_884864,2021-09,113.4,54.43,تأمین,0.4799823633156966,2021-09-30
C_884864,2021-10,97.61,27.33,تأمین,0.2799918041184305,2021-10-31
C_884864,2021-11,60.96,45.72,تأمین,0.75,2021-11-30
C_884864,2021-12,64.39,23.18,تأمین,0.35999378785525704,2021-12-31
C_884864,2022-01,34.3,17.15,تأمین,0.5,2022-01-31
C_884864,2022-02,55.68,0.0,تأمین,0.0,2022-02-28
C_884864,2022-03,77.79,32.67,تأمین,0.4199768607790204,2022-03-31
C_884864,2022-04,72.58,27.58,تأمین,0.3799944888399008,2022-04-30
C_884864,2022-05,136.74,46.49,تأمین,0.3399882989615328,2022-05-31
C_884864,2022-06,38.01,0.0,تأمین,0.0,2022-06-30
C_884977,2021-07,54.0,0.0,رقیب X,0.0,2021-07-31
C_884977,2021-08,148.0,0.0,رقیب Y,0.0,2021-08-31
C_884977,2021-09,136.0,0.0,رقیب Y,0.0,2021-09-30
C_884977,2021-10,91.0,0.0,رقیب Z,0.0,2021-10-31
C_884977,2021-11,102.0,0.0,رقیب Y,0.0,2021-11-30
C_884977,2021-12,114.0,0.0,رقیب Y,0.0,2021-12-31
C_884977,2022-01,109.0,0.0,رقیب Y,0.0,2022-01-31
C_884977,2022-02,74.0,0.0,رقیب Y,0.0,2022-02-28
C_884977,2022-03,86.0,0.0,رقیب Y,0.0,2022-03-31
C_884977,2022-04,143.0,0.0,رقیب X,0.0,2022-04-30
C_884977,2022-05,53.0,0.0,رقیب X,0.0,2022-05-31
C_884977,2022-06,120.0,0.0,رقیب Y,0.0,2022-06-30
C_886577,2021-07,826.47,0.0,رقیب Z,0.0,2021-07-31
C_886577,2021-08,357.73,0.0,رقیب Y,0.0,2021-08-31
C_886577,2021-09,906.65,0.0,رقیب Y,0.0,2021-09-30
C_886577,2021-10,419.4,0.0,رقیب Z,0.0,2021-10-31
C_886577,2021-11,493.42,0.0,رقیب Z,0.0,2021-11-30
C_886577,2021-12,900.48,0.0,رقیب Z,0.0,2021-12-31
C_886577,2022-01,948.88,616.77,رقیب Z,0.6499978922519181,2022-01-31
C_886577,2022-02,394.73,0.0,رقیب Z,0.0,2022-02-28
C_886577,2022-03,468.75,0.0,رقیب Y,0.0,2022-03-31
C_886577,2022-04,536.59,0.0,رقیب Y,0.0,2022-04-30
C_886577,2022-05,604.43,0.0,رقیب Y,0.0,2022-05-31
C_886577,2022-06,678.45,0.0,رقیب Y,0.0,2022-06-30
C_887838,2021-07,139.0,0.0,تأمین,0.0,2021-07-31
C_887838,2021-08,150.0,0.0,تأمین,0.0,2021-08-31
C_887838,2021-09,61.0,0.0,تأمین,0.0,2021-09-30
C_887838,2021-10,58.0,0.0,تأمین,0.0,2021-10-31
C_887838,2021-11,147.0,0.0,رقیب X,0.0,2021-11-30
C_887838,2021-12,136.0,0.0,رقیب X,0.0,2021-12-31
C_887838,2022-01,55.0,0.0,تأمین,0.0,2022-01-31
C_887838,2022-02,89.0,0.0,رقیب Z,0.0,2022-02-28
C_887838,2022-03,77.0,0.0,رقیب Z,0.0,2022-03-31
C_887838,2022-04,121.0,0.0,تأمین,0.0,2022-04-30
C_887838,2022-05,110.0,0.0,تأمین,0.0,2022-05-31
C_887838,2022-06,144.0,0.0,تأمین,0.0,2022-06-30
C_888956,2021-07,880.6,220.15,رقیب Z,0.25,2021-07-31
C_888956,2021-08,1989.69,955.05,رقیب Z,0.47999939689097293,2021-08-31
C_888956,2021-09,929.35,483.26,رقیب Z,0.5199978479582503,2021-09-30
C_888956,2021-10,235.38,98.86,رقیب Y,0.4200016993797264,2021-10-31
C_888956,2021-11,3640.89,1383.54,رقیب Y,0.38000049438461475,2021-11-30
C_888956,2021-12,3252.03,1105.69,رقیب Y,0.33999993849995236,2021-12-31
C_888956,2022-01,1148.71,321.64,رقیب X,0.28000104465008574,2022-01-31
C_888956,2022-02,1293.1,517.24,رقیب X,0.4,2022-02-28
C_888956,2022-03,710.31,255.71,رقیب X,0.3599977474623756,2022-03-31
C_888956,2022-04,1130.56,542.67,رقیب X,0.4800010614208888,2022-04-30
C_888956,2022-05,1746.3,768.37,رقیب X,0.439998854721411,2022-05-31
C_888956,2022-06,792.21,0.0,رقیب X,0.0,2022-06-30
C_889622,2021-07,104.0,0.0,تأمین,0.0,2021-07-31
C_889622,2021-08,148.0,0.0,رقیب X,0.0,2021-08-31
C_889622,2021-09,136.0,0.0,رقیب X,0.0,2021-09-30
C_889622,2021-10,139.0,0.0,تأمین,0.0,2021-10-31
C_889622,2021-11,50.0,0.0,تأمین,0.0,2021-11-30
C_889622,2021-12,116.0,0.0,رقیب X,0.0,2021-12-31
C_889622,2022-01,109.0,0.0,رقیب Y,0.0,2022-01-31
C_889622,2022-02,120.0,0.0,رقیب Y,0.0,2022-02-28
C_889622,2022-03,132.0,0.0,رقیب Y,0.0,2022-03-31
C_889622,2022-04,143.0,0.0,رقیب Y,0.0,2022-04-30
C_889622,2022-05,54.0,0.0,رقیب Y,0.0,2022-05-31
C_889622,2022-06,65.0,0.0,رقیب X,0.0,2022-06-30
C_891574,2021-07,28.13,0.0,رقیب X,0.0,2021-07-31
C_891574,2021-08,45.56,0.0,رقیب X,0.0,2021-08-31
C_891574,2021-09,39.39,29.54,رقیب X,0.7499365321147499,2021-09-30
C_891574,2021-10,70.08,36.44,رقیب X,0.5199771689497716,2021-10-31
C_891574,2021-11,44.64,0.0,رقیب X,0.0,2021-11-30
C_891574,2021-12,24.16,0.0,رقیب X,0.0,2021-12-31
C_891574,2022-01,40.06,0.0,رقیب X,0.0,2022-01-31
C_891574,2022-02,36.39,0.0,رقیب X,0.0,2022-02-28
C_891574,2022-03,78.03,25.75,رقیب X,0.330001281558375,2022-03-31
C_891574,2022-04,26.6,0.0,رقیب X,0.0,2022-04-30
C_891574,2022-05,23.24,0.0,رقیب X,0.0,2022-05-31
C_891574,2022-06,19.57,0.0,رقیب X,0.0,2022-06-30
C_892680,2021-07,45.39,0.0,رقیب Y,0.0,2021-07-31
C_892680,2021-08,23.19,0.0,رقیب Y,0.0,2021-08-31
C_892680,2021-09,19.55,0.0,رقیب Y,0.0,2021-09-30
C_892680,2021-10,31.47,0.0,تأمین,0.0,2021-10-31
C_892680,2021-11,35.12,0.0,تأمین,0.0,2021-11-30
C_892680,2021-12,23.85,0.0,تأمین,0.0,2021-12-31
C_892680,2022-01,38.76,0.0,رقیب Y,0.0,2022-01-31
C_892680,2022-02,42.41,0.0,رقیب Y,0.0,2022-02-28
C_892680,2022-03,46.38,0.0,رقیب Y,0.0,2022-03-31
C_892680,2022-04,50.97,33.13,رقیب Z,0.6499901903080244,2022-04-30
C_892680,2022-05,23.52,0.0,رقیب Z,0.0,2022-05-31
C_892680,2022-06,27.17,0.0,رقیب Z,0.0,2022-06-30
C_894991,2021-07,131.0,0.0,رقیب X,0.0,2021-07-31
C_894991,2021-08,106.0,0.0,رقیب Y,0.0,2021-08-31
C_894991,2021-09,118.0,0.0,رقیب Y,0.0,2021-09-30
C_894991,2021-10,96.0,0.0,رقیب X,0.0,2021-10-31
C_894991,2021-11,84.0,0.0,رقیب X,0.0,2021-11-30
C_894991,2021-12,119.0,0.0,رقیب X,0.0,2021-12-31
C_894991,2022-01,131.0,0.0,رقیب Y,0.0,2022-01-31
C_894991,2022-02,120.0,0.0,رقیب Y,0.0,2022-02-28
C_894991,2022-03,108.0,0.0,رقیب Y,0.0,2022-03-31
C_894991,2022-04,87.0,0.0,رقیب Y,0.0,2022-04-30
C_894991,2022-05,76.0,0.0,رقیب Y,0.0,2022-05-31
C_894991,2022-06,64.0,0.0,رقیب Y,0.0,2022-06-30
C_895100,2021-07,125.0,0.0,رقیب Y,0.0,2021-07-31
C_895100,2021-08,124.0,0.0,رقیب Z,0.0,2021-08-31
C_895100,2021-09,112.0,0.0,رقیب Z,0.0,2021-09-30
C_895100,2021-10,115.0,0.0,رقیب Z,0.0,2021-10-31
C_895100,2021-11,126.0,0.0,رقیب Z,0.0,2021-11-30
C_895100,2021-12,138.0,0.0,رقیب Z,0.0,2021-12-31
C_895100,2022-01,103.0,0.0,رقیب Z,0.0,2022-01-31
C_895100,2022-02,69.0,0.0,رقیب Z,0.0,2022-02-28
C_895100,2022-03,81.0,0.0,رقیب Z,0.0,2022-03-31
C_895100,2022-04,138.0,0.0,رقیب Z,0.0,2022-04-30
C_895100,2022-05,149.0,0.0,رقیب Y,0.0,2022-05-31
C_895100,2022-06,115.0,0.0,رقیب Z,0.0,2022-06-30
C_897743,2021-07,135.0,0.0,رقیب Y,0.0,2021-07-31
C_897743,2021-08,147.0,0.0,رقیب Y,0.0,2021-08-31
C_897743,2021-09,57.0,0.0,رقیب Y,0.0,2021-09-30
C_897743,2021-10,54.0,0.0,رقیب Y,0.0,2021-10-31
C_897743,2021-11,144.0,0.0,رقیب Y,0.0,2021-11-30
C_897743,2021-12,132.0,0.0,رقیب Y,0.0,2021-12-31
C_897743,2022-01,147.0,0.0,رقیب X,0.0,2022-01-31
C_897743,2022-02,80.0,0.0,رقیب X,0.0,2022-02-28
C_897743,2022-03,69.0,0.0,رقیب X,0.0,2022-03-31
C_897743,2022-04,113.0,0.0,رقیب X,0.0,2022-04-30
C_897743,2022-05,101.0,0.0,رقیب X,0.0,2022-05-31
C_897743,2022-06,135.0,0.0,رقیب X,0.0,2022-06-30
C_899372,2021-07,3068.29,1165.95,تأمین,0.37999993481711314,2021-07-31
C_899372,2021-08,1024.46,266.36,رقیب X,0.2600003904496027,2021-08-31
C_899372,2021-09,646.86,0.0,رقیب X,0.0,2021-09-30
C_899372,2021-10,1831.93,806.05,رقیب Z,0.4400004366979087,2021-10-31
C_899372,2021-11,646.86,0.0,رقیب Z,0.0,2021-11-30
C_899372,2021-12,905.6,0.0,رقیب Y,0.0,2021-12-31
C_899372,2022-01,966.49,0.0,رقیب X,0.0,2022-01-31
C_899372,2022-02,882.77,0.0,رقیب X,0.0,2022-02-28
C_899372,2022-03,799.06,0.0,رقیب X,0.0,2022-03-31
C_899372,2022-04,1611.38,805.69,رقیب X,0.5,2022-04-30
C_899372,2022-05,624.03,0.0,رقیب X,0.0,2022-05-31
C_899372,2022-06,532.71,0.0,رقیب X,0.0,2022-06-30
C_900728,2021-07,416.15,0.0,تأمین,0.0,2021-07-31
C_900728,2021-08,544.7,272.35,تأمین,0.5,2021-08-31
C_900728,2021-09,496.65,268.19,تأمین,0.5399979865096144,2021-09-30
C_900728,2021-10,315.0,0.0,تأمین,0.0,2021-10-31
C_900728,2021-11,989.48,267.16,تأمین,0.27000040425273886,2021-11-30
C_900728,2021-12,1127.9,439.88,تأمین,0.38999911339657767,2021-12-31
C_900728,2022-01,222.52,0.0,تأمین,0.0,2022-01-31
C_900728,2022-02,190.73,0.0,تأمین,0.0,2022-02-28
C_900728,2022-03,318.34,197.37,تأمین,0.6199974869636239,2022-03-31
C_900728,2022-04,387.25,0.0,رقیب Z,0.0,2022-04-30
C_900728,2022-05,355.46,0.0,رقیب Z,0.0,2022-05-31
C_900728,2022-06,323.67,0.0,تأمین,0.0,2022-06-30
C_902072,2021-07,542.84,0.0,تأمین,0.0,2021-07-31
C_902072,2021-08,975.26,0.0,رقیب Y,0.0,2021-08-31
C_902072,2021-09,1085.67,0.0,رقیب Y,0.0,2021-09-30
C_902072,2021-10,1283.45,834.24,رقیب Z,0.6499980521251315,2021-10-31
C_902072,2021-11,1648.98,1005.88,رقیب Z,0.6100013341580856,2021-11-30
C_902072,2021-12,1269.68,0.0,رقیب Z,0.0,2021-12-31
C_902072,2022-01,754.45,0.0,رقیب Y,0.0,2022-01-31
C_902072,2022-02,653.24,0.0,رقیب Y,0.0,2022-02-28
C_902072,2022-03,552.04,0.0,رقیب Z,0.0,2022-03-31
C_902072,2022-04,1370.89,0.0,رقیب Z,0.0,2022-04-30
C_902072,2022-05,1269.68,0.0,رقیب Z,0.0,2022-05-31
C_902072,2022-06,1159.28,0.0,رقیب Z,0.0,2022-06-30
C_903161,2021-07,635.2,0.0,رقیب Z,0.0,2021-07-31
C_903161,2021-08,646.64,0.0,رقیب Y,0.0,2021-08-31
C_903161,2021-09,709.59,0.0,رقیب Y,0.0,2021-09-30
C_903161,2021-10,692.42,0.0,رقیب Y,0.0,2021-10-31
C_903161,2021-11,629.48,0.0,رقیب Z,0.0,2021-11-30
C_903161,2021-12,566.53,0.0,رقیب Z,0.0,2021-12-31
C_903161,2022-01,646.64,0.0,رقیب Y,0.0,2022-01-31
C_903161,2022-02,59.24,24.88,رقیب Y,0.41998649561107354,2022-02-28
C_903161,2022-03,4320.87,1641.93,رقیب Y,0.3799998611390762,2022-03-31
C_903161,2022-04,99.88,49.94,رقیب Y,0.5,2022-04-30
C_903161,2022-05,331.91,0.0,رقیب Y,0.0,2022-05-31
C_903161,2022-06,526.47,0.0,رقیب Y,0.0,2022-06-30
C_906263,2021-07,148.0,0.0,رقیب Y,0.0,2021-07-31
C_906263,2021-08,113.0,0.0,رقیب Y,0.0,2021-08-31
C_906263,2021-09,125.0,0.0,رقیب Y,0.0,2021-09-30
C_906263,2021-10,94.0,0.0,تأمین,0.0,2021-10-31
C_906263,2021-11,82.0,0.0,تأمین,0.0,2021-11-30
C_906263,2021-12,116.0,0.0,رقیب Z,0.0,2021-12-31
C_906263,2022-01,139.0,0.0,رقیب Y,0.0,2022-01-31
C_906263,2022-02,127.0,0.0,رقیب Y,0.0,2022-02-28
C_906263,2022-03,116.0,0.0,رقیب Z,0.0,2022-03-31
C_906263,2022-04,104.0,0.0,رقیب Z,0.0,2022-04-30
C_906263,2022-05,93.0,0.0,رقیب Z,0.0,2022-05-31
C_906263,2022-06,81.0,0.0,رقیب Z,0.0,2022-06-30
C_908293,2021-07,123.0,0.0,رقیب Z,0.0,2021-07-31
C_908293,2021-08,66.0,0.0,رقیب Z,0.0,2021-08-31
C_908293,2021-09,55.0,0.0,رقیب Z,0.0,2021-09-30
C_908293,2021-10,58.0,0.0,رقیب Z,0.0,2021-10-31
C_908293,2021-11,69.0,0.0,رقیب Z,0.0,2021-11-30
C_908293,2021-12,136.0,0.0,رقیب Z,0.0,2021-12-31
C_908293,2022-01,65.0,0.0,رقیب Z,0.0,2022-01-31
C_908293,2022-02,76.0,0.0,رقیب Z,0.0,2022-02-28
C_908293,2022-03,88.0,0.0,رقیب Z,0.0,2022-03-31
C_908293,2022-04,99.0,0.0,رقیب Z,0.0,2022-04-30
C_908293,2022-05,111.0,0.0,رقیب Z,0.0,2022-05-31
C_908293,2022-06,122.0,0.0,رقیب Y,0.0,2022-06-30
C_909326,2021-07,21.82,0.0,تأمین,0.0,2021-07-31
C_909326,2021-08,19.81,0.0,رقیب X,0.0,2021-08-31
C_909326,2021-09,17.61,0.0,رقیب X,0.0,2021-09-30
C_909326,2021-10,51.48,24.71,تأمین,0.47999222999223,2021-10-31
C_909326,2021-11,23.02,11.97,تأمین,0.5199826238053866,2021-11-30
C_909326,2021-12,22.37,0.0,تأمین,0.0,2021-12-31
C_909326,2022-01,24.94,0.0,رقیب Z,0.0,2022-01-31
C_909326,2022-02,18.71,0.0,رقیب Z,0.0,2022-02-28
C_909326,2022-03,20.72,0.0,رقیب Z,0.0,2022-03-31
C_909326,2022-04,14.49,0.0,رقیب Z,0.0,2022-04-30
C_909326,2022-05,16.51,0.0,رقیب Z,0.0,2022-05-31
C_909326,2022-06,10.27,0.0,تأمین,0.0,2022-06-30
C_909337,2021-07,133.0,0.0,تأمین,0.0,2021-07-31
C_909337,2021-08,66.0,0.0,تأمین,0.0,2021-08-31
C_909337,2021-09,55.0,0.0,تأمین,0.0,2021-09-30
C_909337,2021-10,139.0,0.0,رقیب Y,0.0,2021-10-31
C_909337,2021-11,50.0,0.0,رقیب Y,0.0,2021-11-30
C_909337,2021-12,116.0,0.0,رقیب Y,0.0,2021-12-31
C_909337,2022-01,124.0,0.0,رقیب Y,0.0,2022-01-31
C_909337,2022-02,135.0,0.0,رقیب X,0.0,2022-02-28
