Estimate_ID,Product_ID,Month_Key,Available_At,هزینه کل برآوردی به ازای واحد,Estimate_Version,Source_System
EST-202112-P_957710,P_957710,2021-12,2021-12-01,453.21,PLAN_V1,COSTING_PLAN
EST-202112-P_964660,P_964660,2021-12,2021-12-01,371.66,PLAN_V1,COSTING_PLAN
EST-202112-P_970581,P_970581,2021-12,2021-12-01,482.17,PLAN_V1,COSTING_PLAN
EST-202112-P_978590,P_978590,2021-12,2021-12-01,380.71,PLAN_V1,COSTING_PLAN
EST-202112-P_982549,P_982549,2021-12,2021-12-01,543.58,PLAN_V1,COSTING_PLAN
EST-202112-P_983543,P_983543,2021-12,2021-12-01,572.55,PLAN_V1,COSTING_PLAN
EST-202112-P_986783,P_986783,2021-12,2021-12-01,490.04,PLAN_V1,COSTING_PLAN
EST-202112-P_989949,P_989949,2021-12,2021-12-01,390.28,PLAN_V1,COSTING_PLAN
EST-202112-P_995713,P_995713,2021-12,2021-12-01,418.54,PLAN_V1,COSTING_PLAN
EST-202112-P_RARE_Product_Family_01,P_RARE_Product_Family_01,2021-12,2021-12-01,521.35,PLAN_V1,COSTING_PLAN
EST-202112-P_RARE_Product_Family_02,P_RARE_Product_Family_02,2021-12,2021-12-01,329.78,PLAN_V1,COSTING_PLAN
EST-202112-P_RARE_Product_Family_03,P_RARE_Product_Family_03,2021-12,2021-12-01,416.64,PLAN_V1,COSTING_PLAN
EST-202112-P_RARE_Product_Family_04,P_RARE_Product_Family_04,2021-12,2021-12-01,313.36,PLAN_V1,COSTING_PLAN
EST-202112-P_RARE_Product_Family_05,P_RARE_Product_Family_05,2021-12,2021-12-01,387.37,PLAN_V1,COSTING_PLAN
EST-202112-P_RARE_Product_Family_06,P_RARE_Product_Family_06,2021-12,2021-12-01,479.61,PLAN_V1,COSTING_PLAN
EST-202201-P_003511,P_003511,2022-01,2022-01-01,630.29,PLAN_V1,COSTING_PLAN
EST-202201-P_003764,P_003764,2022-01,2022-01-01,501.25,PLAN_V1,COSTING_PLAN
EST-202201-P_003843,P_003843,2022-01,2022-01-01,347.64,PLAN_V1,COSTING_PLAN
EST-202201-P_011998,P_011998,2022-01,2022-01-01,455.78,PLAN_V1,COSTING_PLAN
EST-202201-P_037045,P_037045,2022-01,2022-01-01,415.54,PLAN_V1,COSTING_PLAN
EST-202201-P_047350,P_047350,2022-01,2022-01-01,493.86,PLAN_V1,COSTING_PLAN
EST-202201-P_047402,P_047402,2022-01,2022-01-01,416.41,PLAN_V1,COSTING_PLAN
EST-202201-P_047796,P_047796,2022-01,2022-01-01,575.40,PLAN_V1,COSTING_PLAN
EST-202201-P_061764,P_061764,2022-01,2022-01-01,600.90,PLAN_V1,COSTING_PLAN
EST-202201-P_062869,P_062869,2022-01,2022-01-01,522.11,PLAN_V1,COSTING_PLAN
EST-202201-P_067181,P_067181,2022-01,2022-01-01,431.29,PLAN_V1,COSTING_PLAN
EST-202201-P_076036,P_076036,2022-01,2022-01-01,869.93,PLAN_V1,COSTING_PLAN
EST-202201-P_077463,P_077463,2022-01,2022-01-01,349.10,PLAN_V1,COSTING_PLAN
EST-202201-P_080963,P_080963,2022-01,2022-01-01,399.74,PLAN_V1,COSTING_PLAN
EST-202201-P_091085,P_091085,2022-01,2022-01-01,529.97,PLAN_V1,COSTING_PLAN
EST-202201-P_107385,P_107385,2022-01,2022-01-01,382.96,PLAN_V1,COSTING_PLAN
EST-202201-P_108570,P_108570,2022-01,2022-01-01,459.48,PLAN_V1,COSTING_PLAN
EST-202201-P_116388,P_116388,2022-01,2022-01-01,312.36,PLAN_V1,COSTING_PLAN
EST-202201-P_118397,P_118397,2022-01,2022-01-01,604.47,PLAN_V1,COSTING_PLAN
EST-202201-P_133471,P_133471,2022-01,2022-01-01,395.54,PLAN_V1,COSTING_PLAN
EST-202201-P_149775,P_149775,2022-01,2022-01-01,415.52,PLAN_V1,COSTING_PLAN
EST-202201-P_150197,P_150197,2022-01,2022-01-01,394.49,PLAN_V1,COSTING_PLAN
EST-202201-P_159680,P_159680,2022-01,2022-01-01,450.16,PLAN_V1,COSTING_PLAN
EST-202201-P_160425,P_160425,2022-01,2022-01-01,232.81,PLAN_V1,COSTING_PLAN
EST-202201-P_165739,P_165739,2022-01,2022-01-01,374.73,PLAN_V1,COSTING_PLAN
EST-202201-P_165831,P_165831,2022-01,2022-01-01,426.44,PLAN_V1,COSTING_PLAN
EST-202201-P_166991,P_166991,2022-01,2022-01-01,368.17,PLAN_V1,COSTING_PLAN
EST-202201-P_169818,P_169818,2022-01,2022-01-01,880.12,PLAN_V1,COSTING_PLAN
EST-202201-P_170449,P_170449,2022-01,2022-01-01,383.79,PLAN_V1,COSTING_PLAN
EST-202201-P_190038,P_190038,2022-01,2022-01-01,470.49,PLAN_V1,COSTING_PLAN
EST-202201-P_192876,P_192876,2022-01,2022-01-01,593.43,PLAN_V1,COSTING_PLAN
EST-202201-P_193053,P_193053,2022-01,2022-01-01,383.96,PLAN_V1,COSTING_PLAN
EST-202201-P_215215,P_215215,2022-01,2022-01-01,867.70,PLAN_V1,COSTING_PLAN
EST-202201-P_215807,P_215807,2022-01,2022-01-01,596.90,PLAN_V1,COSTING_PLAN
EST-202201-P_217755,P_217755,2022-01,2022-01-01,416.41,PLAN_V1,COSTING_PLAN
EST-202201-P_225225,P_225225,2022-01,2022-01-01,658.74,PLAN_V1,COSTING_PLAN
EST-202201-P_228625,P_228625,2022-01,2022-01-01,723.35,PLAN_V1,COSTING_PLAN
EST-202201-P_230552,P_230552,2022-01,2022-01-01,562.93,PLAN_V1,COSTING_PLAN
EST-202201-P_232438,P_232438,2022-01,2022-01-01,678.09,PLAN_V1,COSTING_PLAN
EST-202201-P_241469,P_241469,2022-01,2022-01-01,373.14,PLAN_V1,COSTING_PLAN
EST-202201-P_252139,P_252139,2022-01,2022-01-01,400.79,PLAN_V1,COSTING_PLAN
EST-202201-P_254779,P_254779,2022-01,2022-01-01,802.69,PLAN_V1,COSTING_PLAN
EST-202201-P_255737,P_255737,2022-01,2022-01-01,416.41,PLAN_V1,COSTING_PLAN
EST-202201-P_258227,P_258227,2022-01,2022-01-01,709.90,PLAN_V1,COSTING_PLAN
EST-202201-P_264078,P_264078,2022-01,2022-01-01,405.13,PLAN_V1,COSTING_PLAN
EST-202201-P_275491,P_275491,2022-01,2022-01-01,727.52,PLAN_V1,COSTING_PLAN
EST-202201-P_278460,P_278460,2022-01,2022-01-01,717.62,PLAN_V1,COSTING_PLAN
EST-202201-P_282386,P_282386,2022-01,2022-01-01,400.76,PLAN_V1,COSTING_PLAN
EST-202201-P_285147,P_285147,2022-01,2022-01-01,812.23,PLAN_V1,COSTING_PLAN
EST-202201-P_288374,P_288374,2022-01,2022-01-01,410.27,PLAN_V1,COSTING_PLAN
EST-202201-P_291919,P_291919,2022-01,2022-01-01,432.13,PLAN_V1,COSTING_PLAN
EST-202201-P_298416,P_298416,2022-01,2022-01-01,"1,007.40",PLAN_V1,COSTING_PLAN
EST-202201-P_303293,P_303293,2022-01,2022-01-01,378.71,PLAN_V1,COSTING_PLAN
EST-202201-P_305089,P_305089,2022-01,2022-01-01,652.35,PLAN_V1,COSTING_PLAN
EST-202201-P_308873,P_308873,2022-01,2022-01-01,"1,012.05",PLAN_V1,COSTING_PLAN
EST-202201-P_310017,P_310017,2022-01,2022-01-01,698.49,PLAN_V1,COSTING_PLAN
EST-202201-P_319957,P_319957,2022-01,2022-01-01,612.37,PLAN_V1,COSTING_PLAN
EST-202201-P_328965,P_328965,2022-01,2022-01-01,578.46,PLAN_V1,COSTING_PLAN
EST-202201-P_330330,P_330330,2022-01,2022-01-01,820.25,PLAN_V1,COSTING_PLAN
EST-202201-P_333505,P_333505,2022-01,2022-01-01,378.71,PLAN_V1,COSTING_PLAN
EST-202201-P_335773,P_335773,2022-01,2022-01-01,561.65,PLAN_V1,COSTING_PLAN
EST-202201-P_343377,P_343377,2022-01,2022-01-01,588.46,PLAN_V1,COSTING_PLAN
EST-202201-P_347425,P_347425,2022-01,2022-01-01,624.40,PLAN_V1,COSTING_PLAN
EST-202201-P_352669,P_352669,2022-01,2022-01-01,574.60,PLAN_V1,COSTING_PLAN
EST-202201-P_370418,P_370418,2022-01,2022-01-01,410.27,PLAN_V1,COSTING_PLAN
EST-202201-P_376116,P_376116,2022-01,2022-01-01,436.54,PLAN_V1,COSTING_PLAN
EST-202201-P_377231,P_377231,2022-01,2022-01-01,653.67,PLAN_V1,COSTING_PLAN
EST-202201-P_379855,P_379855,2022-01,2022-01-01,536.60,PLAN_V1,COSTING_PLAN
EST-202201-P_388809,P_388809,2022-01,2022-01-01,614.81,PLAN_V1,COSTING_PLAN
EST-202201-P_403496,P_403496,2022-01,2022-01-01,368.17,PLAN_V1,COSTING_PLAN
EST-202201-P_404680,P_404680,2022-01,2022-01-01,411.22,PLAN_V1,COSTING_PLAN
EST-202201-P_407390,P_407390,2022-01,2022-01-01,400.54,PLAN_V1,COSTING_PLAN
EST-202201-P_408775,P_408775,2022-01,2022-01-01,930.00,PLAN_V1,COSTING_PLAN
EST-202201-P_412947,P_412947,2022-01,2022-01-01,527.64,PLAN_V1,COSTING_PLAN
EST-202201-P_416945,P_416945,2022-01,2022-01-01,476.31,PLAN_V1,COSTING_PLAN
EST-202201-P_421668,P_421668,2022-01,2022-01-01,312.36,PLAN_V1,COSTING_PLAN
EST-202201-P_425142,P_425142,2022-01,2022-01-01,689.10,PLAN_V1,COSTING_PLAN
EST-202201-P_427325,P_427325,2022-01,2022-01-01,843.32,PLAN_V1,COSTING_PLAN
EST-202201-P_427361,P_427361,2022-01,2022-01-01,746.57,PLAN_V1,COSTING_PLAN
EST-202201-P_431608,P_431608,2022-01,2022-01-01,370.49,PLAN_V1,COSTING_PLAN
EST-202201-P_434331,P_434331,2022-01,2022-01-01,504.68,PLAN_V1,COSTING_PLAN
EST-202201-P_441295,P_441295,2022-01,2022-01-01,881.11,PLAN_V1,COSTING_PLAN
EST-202201-P_444915,P_444915,2022-01,2022-01-01,426.04,PLAN_V1,COSTING_PLAN
EST-202201-P_456585,P_456585,2022-01,2022-01-01,437.25,PLAN_V1,COSTING_PLAN
EST-202201-P_459910,P_459910,2022-01,2022-01-01,673.58,PLAN_V1,COSTING_PLAN
EST-202201-P_462985,P_462985,2022-01,2022-01-01,500.48,PLAN_V1,COSTING_PLAN
EST-202201-P_484048,P_484048,2022-01,2022-01-01,441.82,PLAN_V1,COSTING_PLAN
EST-202201-P_487520,P_487520,2022-01,2022-01-01,235.80,PLAN_V1,COSTING_PLAN
EST-202201-P_487868,P_487868,2022-01,2022-01-01,600.70,PLAN_V1,COSTING_PLAN
EST-202201-P_490196,P_490196,2022-01,2022-01-01,604.86,PLAN_V1,COSTING_PLAN
EST-202201-P_494409,P_494409,2022-01,2022-01-01,"1,144.36",PLAN_V1,COSTING_PLAN
EST-202201-P_499026,P_499026,2022-01,2022-01-01,610.93,PLAN_V1,COSTING_PLAN
EST-202201-P_499327,P_499327,2022-01,2022-01-01,567.44,PLAN_V1,COSTING_PLAN
EST-202201-P_512113,P_512113,2022-01,2022-01-01,529.37,PLAN_V1,COSTING_PLAN
EST-202201-P_514917,P_514917,2022-01,2022-01-01,576.26,PLAN_V1,COSTING_PLAN
EST-202201-P_529239,P_529239,2022-01,2022-01-01,390.97,PLAN_V1,COSTING_PLAN
EST-202201-P_532272,P_532272,2022-01,2022-01-01,436.54,PLAN_V1,COSTING_PLAN
EST-202201-P_537744,P_537744,2022-01,2022-01-01,712.92,PLAN_V1,COSTING_PLAN
EST-202201-P_540814,P_540814,2022-01,2022-01-01,410.27,PLAN_V1,COSTING_PLAN
EST-202201-P_542809,P_542809,2022-01,2022-01-01,660.93,PLAN_V1,COSTING_PLAN
EST-202201-P_561054,P_561054,2022-01,2022-01-01,475.11,PLAN_V1,COSTING_PLAN
EST-202201-P_566895,P_566895,2022-01,2022-01-01,685.39,PLAN_V1,COSTING_PLAN
EST-202201-P_568483,P_568483,2022-01,2022-01-01,437.11,PLAN_V1,COSTING_PLAN
EST-202201-P_569202,P_569202,2022-01,2022-01-01,663.48,PLAN_V1,COSTING_PLAN
EST-202201-P_569454,P_569454,2022-01,2022-01-01,605.69,PLAN_V1,COSTING_PLAN
EST-202201-P_571374,P_571374,2022-01,2022-01-01,459.41,PLAN_V1,COSTING_PLAN
EST-202201-P_572494,P_572494,2022-01,2022-01-01,518.54,PLAN_V1,COSTING_PLAN
EST-202201-P_573948,P_573948,2022-01,2022-01-01,723.51,PLAN_V1,COSTING_PLAN
EST-202201-P_577334,P_577334,2022-01,2022-01-01,538.98,PLAN_V1,COSTING_PLAN
EST-202201-P_578005,P_578005,2022-01,2022-01-01,569.78,PLAN_V1,COSTING_PLAN
EST-202201-P_582317,P_582317,2022-01,2022-01-01,673.58,PLAN_V1,COSTING_PLAN
EST-202201-P_591650,P_591650,2022-01,2022-01-01,926.04,PLAN_V1,COSTING_PLAN
EST-202201-P_593409,P_593409,2022-01,2022-01-01,612.86,PLAN_V1,COSTING_PLAN
EST-202201-P_596778,P_596778,2022-01,2022-01-01,404.99,PLAN_V1,COSTING_PLAN
EST-202201-P_597359,P_597359,2022-01,2022-01-01,507.37,PLAN_V1,COSTING_PLAN
EST-202201-P_604053,P_604053,2022-01,2022-01-01,981.96,PLAN_V1,COSTING_PLAN
EST-202201-P_610502,P_610502,2022-01,2022-01-01,394.49,PLAN_V1,COSTING_PLAN
EST-202201-P_616945,P_616945,2022-01,2022-01-01,299.67,PLAN_V1,COSTING_PLAN
EST-202201-P_626774,P_626774,2022-01,2022-01-01,378.71,PLAN_V1,COSTING_PLAN
EST-202201-P_635050,P_635050,2022-01,2022-01-01,682.70,PLAN_V1,COSTING_PLAN
EST-202201-P_639522,P_639522,2022-01,2022-01-01,586.12,PLAN_V1,COSTING_PLAN
EST-202201-P_645881,P_645881,2022-01,2022-01-01,567.63,PLAN_V1,COSTING_PLAN
EST-202201-P_655926,P_655926,2022-01,2022-01-01,567.37,PLAN_V1,COSTING_PLAN
EST-202201-P_661344,P_661344,2022-01,2022-01-01,549.07,PLAN_V1,COSTING_PLAN
EST-202201-P_668190,P_668190,2022-01,2022-01-01,553.55,PLAN_V1,COSTING_PLAN
EST-202201-P_671927,P_671927,2022-01,2022-01-01,390.52,PLAN_V1,COSTING_PLAN
EST-202201-P_672380,P_672380,2022-01,2022-01-01,601.19,PLAN_V1,COSTING_PLAN
EST-202201-P_676495,P_676495,2022-01,2022-01-01,575.02,PLAN_V1,COSTING_PLAN
EST-202201-P_682450,P_682450,2022-01,2022-01-01,500.68,PLAN_V1,COSTING_PLAN
EST-202201-P_688772,P_688772,2022-01,2022-01-01,835.96,PLAN_V1,COSTING_PLAN
EST-202201-P_691393,P_691393,2022-01,2022-01-01,639.83,PLAN_V1,COSTING_PLAN
EST-202201-P_693439,P_693439,2022-01,2022-01-01,727.86,PLAN_V1,COSTING_PLAN
EST-202201-P_700346,P_700346,2022-01,2022-01-01,642.28,PLAN_V1,COSTING_PLAN
EST-202201-P_703625,P_703625,2022-01,2022-01-01,588.93,PLAN_V1,COSTING_PLAN
EST-202201-P_707943,P_707943,2022-01,2022-01-01,735.80,PLAN_V1,COSTING_PLAN
EST-202201-P_717784,P_717784,2022-01,2022-01-01,649.54,PLAN_V1,COSTING_PLAN
EST-202201-P_726474,P_726474,2022-01,2022-01-01,373.14,PLAN_V1,COSTING_PLAN
EST-202201-P_735610,P_735610,2022-01,2022-01-01,337.67,PLAN_V1,COSTING_PLAN
EST-202201-P_742720,P_742720,2022-01,2022-01-01,393.87,PLAN_V1,COSTING_PLAN
EST-202201-P_753299,P_753299,2022-01,2022-01-01,426.05,PLAN_V1,COSTING_PLAN
EST-202201-P_769459,P_769459,2022-01,2022-01-01,652.60,PLAN_V1,COSTING_PLAN
EST-202201-P_770391,P_770391,2022-01,2022-01-01,620.14,PLAN_V1,COSTING_PLAN
EST-202201-P_787809,P_787809,2022-01,2022-01-01,612.03,PLAN_V1,COSTING_PLAN
EST-202201-P_811848,P_811848,2022-01,2022-01-01,707.14,PLAN_V1,COSTING_PLAN
EST-202201-P_812406,P_812406,2022-01,2022-01-01,513.66,PLAN_V1,COSTING_PLAN
EST-202201-P_815298,P_815298,2022-01,2022-01-01,517.33,PLAN_V1,COSTING_PLAN
EST-202201-P_820647,P_820647,2022-01,2022-01-01,891.59,PLAN_V1,COSTING_PLAN
EST-202201-P_820821,P_820821,2022-01,2022-01-01,410.27,PLAN_V1,COSTING_PLAN
EST-202201-P_821914,P_821914,2022-01,2022-01-01,676.35,PLAN_V1,COSTING_PLAN
EST-202201-P_823428,P_823428,2022-01,2022-01-01,426.44,PLAN_V1,COSTING_PLAN
EST-202201-P_826794,P_826794,2022-01,2022-01-01,547.92,PLAN_V1,COSTING_PLAN
EST-202201-P_826872,P_826872,2022-01,2022-01-01,549.07,PLAN_V1,COSTING_PLAN
EST-202201-P_830231,P_830231,2022-01,2022-01-01,736.70,PLAN_V1,COSTING_PLAN
EST-202201-P_830781,P_830781,2022-01,2022-01-01,455.78,PLAN_V1,COSTING_PLAN
EST-202201-P_836866,P_836866,2022-01,2022-01-01,584.64,PLAN_V1,COSTING_PLAN
EST-202201-P_850083,P_850083,2022-01,2022-01-01,693.01,PLAN_V1,COSTING_PLAN
EST-202201-P_851763,P_851763,2022-01,2022-01-01,380.82,PLAN_V1,COSTING_PLAN
EST-202201-P_864389,P_864389,2022-01,2022-01-01,404.99,PLAN_V1,COSTING_PLAN
EST-202201-P_870060,P_870060,2022-01,2022-01-01,383.96,PLAN_V1,COSTING_PLAN
EST-202201-P_873855,P_873855,2022-01,2022-01-01,610.71,PLAN_V1,COSTING_PLAN
EST-202201-P_886333,P_886333,2022-01,2022-01-01,621.16,PLAN_V1,COSTING_PLAN
EST-202201-P_890872,P_890872,2022-01,2022-01-01,370.49,PLAN_V1,COSTING_PLAN
EST-202201-P_898933,P_898933,2022-01,2022-01-01,455.78,PLAN_V1,COSTING_PLAN
EST-202201-P_903460,P_903460,2022-01,2022-01-01,410.45,PLAN_V1,COSTING_PLAN
EST-202201-P_905717,P_905717,2022-01,2022-01-01,479.91,PLAN_V1,COSTING_PLAN
EST-202201-P_936652,P_936652,2022-01,2022-01-01,642.32,PLAN_V1,COSTING_PLAN
EST-202201-P_938622,P_938622,2022-01,2022-01-01,627.61,PLAN_V1,COSTING_PLAN
EST-202201-P_945371,P_945371,2022-01,2022-01-01,634.73,PLAN_V1,COSTING_PLAN
EST-202201-P_947367,P_947367,2022-01,2022-01-01,606.54,PLAN_V1,COSTING_PLAN
EST-202201-P_950323,P_950323,2022-01,2022-01-01,410.77,PLAN_V1,COSTING_PLAN
EST-202201-P_957119,P_957119,2022-01,2022-01-01,442.43,PLAN_V1,COSTING_PLAN
EST-202201-P_958772,P_958772,2022-01,2022-01-01,217.88,PLAN_V1,COSTING_PLAN
EST-202201-P_958843,P_958843,2022-01,2022-01-01,392.56,PLAN_V1,COSTING_PLAN
EST-202201-P_970810,P_970810,2022-01,2022-01-01,690.62,PLAN_V1,COSTING_PLAN
EST-202201-P_983543,P_983543,2022-01,2022-01-01,533.11,PLAN_V1,COSTING_PLAN
EST-202201-P_984332,P_984332,2022-01,2022-01-01,690.59,PLAN_V1,COSTING_PLAN
EST-202201-P_986783,P_986783,2022-01,2022-01-01,885.04,PLAN_V1,COSTING_PLAN
EST-202201-P_987392,P_987392,2022-01,2022-01-01,369.58,PLAN_V1,COSTING_PLAN
EST-202201-P_989634,P_989634,2022-01,2022-01-01,395.54,PLAN_V1,COSTING_PLAN
EST-202201-P_990561,P_990561,2022-01,2022-01-01,415.54,PLAN_V1,COSTING_PLAN
EST-202201-P_995645,P_995645,2022-01,2022-01-01,370.49,PLAN_V1,COSTING_PLAN
EST-202201-P_995713,P_995713,2022-01,2022-01-01,778.92,PLAN_V1,COSTING_PLAN
EST-202201-P_RARE_Product_Family_01,P_RARE_Product_Family_01,2022-01,2022-01-01,435.87,PLAN_V1,COSTING_PLAN
EST-202201-P_RARE_Product_Family_02,P_RARE_Product_Family_02,2022-01,2022-01-01,769.77,PLAN_V1,COSTING_PLAN
EST-202201-P_RARE_Product_Family_03,P_RARE_Product_Family_03,2022-01,2022-01-01,540.23,PLAN_V1,COSTING_PLAN
EST-202201-P_RARE_Product_Family_04,P_RARE_Product_Family_04,2022-01,2022-01-01,450.33,PLAN_V1,COSTING_PLAN
EST-202201-P_RARE_Product_Family_05,P_RARE_Product_Family_05,2022-01,2022-01-01,810.06,PLAN_V1,COSTING_PLAN
EST-202201-P_RARE_Product_Family_06,P_RARE_Product_Family_06,2022-01,2022-01-01,483.87,PLAN_V1,COSTING_PLAN
EST-202201-P_RARE_Product_Family_OTHER,P_RARE_Product_Family_OTHER,2022-01,2022-01-01,576.71,PLAN_V1,COSTING_PLAN
EST-202202-P_003511,P_003511,2022-02,2022-02-01,596.31,PLAN_V1,COSTING_PLAN
EST-202202-P_003764,P_003764,2022-02,2022-02-01,659.27,PLAN_V1,COSTING_PLAN
EST-202202-P_003843,P_003843,2022-02,2022-02-01,836.01,PLAN_V1,COSTING_PLAN
EST-202202-P_016182,P_016182,2022-02,2022-02-01,806.80,PLAN_V1,COSTING_PLAN
EST-202202-P_023448,P_023448,2022-02,2022-02-01,731.86,PLAN_V1,COSTING_PLAN
EST-202202-P_026771,P_026771,2022-02,2022-02-01,459.78,PLAN_V1,COSTING_PLAN
EST-202202-P_028268,P_028268,2022-02,2022-02-01,731.52,PLAN_V1,COSTING_PLAN
EST-202202-P_030934,P_030934,2022-02,2022-02-01,786.96,PLAN_V1,COSTING_PLAN
EST-202202-P_031148,P_031148,2022-02,2022-02-01,796.30,PLAN_V1,COSTING_PLAN
EST-202202-P_042769,P_042769,2022-02,2022-02-01,623.07,PLAN_V1,COSTING_PLAN
EST-202202-P_046254,P_046254,2022-02,2022-02-01,"1,107.67",PLAN_V1,COSTING_PLAN
EST-202202-P_047350,P_047350,2022-02,2022-02-01,693.79,PLAN_V1,COSTING_PLAN
EST-202202-P_047796,P_047796,2022-02,2022-02-01,687.20,PLAN_V1,COSTING_PLAN
EST-202202-P_061764,P_061764,2022-02,2022-02-01,807.63,PLAN_V1,COSTING_PLAN
EST-202202-P_064814,P_064814,2022-02,2022-02-01,425.69,PLAN_V1,COSTING_PLAN
EST-202202-P_068092,P_068092,2022-02,2022-02-01,"1,163.26",PLAN_V1,COSTING_PLAN
EST-202202-P_070046,P_070046,2022-02,2022-02-01,"1,030.34",PLAN_V1,COSTING_PLAN
EST-202202-P_076036,P_076036,2022-02,2022-02-01,794.20,PLAN_V1,COSTING_PLAN
EST-202202-P_077463,P_077463,2022-02,2022-02-01,586.55,PLAN_V1,COSTING_PLAN
EST-202202-P_082452,P_082452,2022-02,2022-02-01,437.35,PLAN_V1,COSTING_PLAN
EST-202202-P_086593,P_086593,2022-02,2022-02-01,702.68,PLAN_V1,COSTING_PLAN
EST-202202-P_086802,P_086802,2022-02,2022-02-01,447.07,PLAN_V1,COSTING_PLAN
EST-202202-P_091085,P_091085,2022-02,2022-02-01,769.66,PLAN_V1,COSTING_PLAN
EST-202202-P_097131,P_097131,2022-02,2022-02-01,625.24,PLAN_V1,COSTING_PLAN
EST-202202-P_102912,P_102912,2022-02,2022-02-01,723.85,PLAN_V1,COSTING_PLAN
EST-202202-P_103598,P_103598,2022-02,2022-02-01,683.27,PLAN_V1,COSTING_PLAN
EST-202202-P_105041,P_105041,2022-02,2022-02-01,407.95,PLAN_V1,COSTING_PLAN
EST-202202-P_107385,P_107385,2022-02,2022-02-01,611.60,PLAN_V1,COSTING_PLAN
EST-202202-P_108570,P_108570,2022-02,2022-02-01,687.78,PLAN_V1,COSTING_PLAN
EST-202202-P_108987,P_108987,2022-02,2022-02-01,719.45,PLAN_V1,COSTING_PLAN
EST-202202-P_117251,P_117251,2022-02,2022-02-01,414.02,PLAN_V1,COSTING_PLAN
EST-202202-P_118397,P_118397,2022-02,2022-02-01,747.18,PLAN_V1,COSTING_PLAN
EST-202202-P_128326,P_128326,2022-02,2022-02-01,589.06,PLAN_V1,COSTING_PLAN
EST-202202-P_140222,P_140222,2022-02,2022-02-01,848.83,PLAN_V1,COSTING_PLAN
EST-202202-P_150094,P_150094,2022-02,2022-02-01,700.38,PLAN_V1,COSTING_PLAN
EST-202202-P_159680,P_159680,2022-02,2022-02-01,640.46,PLAN_V1,COSTING_PLAN
EST-202202-P_166991,P_166991,2022-02,2022-02-01,590.26,PLAN_V1,COSTING_PLAN
EST-202202-P_174951,P_174951,2022-02,2022-02-01,710.34,PLAN_V1,COSTING_PLAN
EST-202202-P_183014,P_183014,2022-02,2022-02-01,430.30,PLAN_V1,COSTING_PLAN
EST-202202-P_192876,P_192876,2022-02,2022-02-01,734.04,PLAN_V1,COSTING_PLAN
EST-202202-P_196953,P_196953,2022-02,2022-02-01,556.51,PLAN_V1,COSTING_PLAN
EST-202202-P_214104,P_214104,2022-02,2022-02-01,497.20,PLAN_V1,COSTING_PLAN
EST-202202-P_215215,P_215215,2022-02,2022-02-01,782.06,PLAN_V1,COSTING_PLAN
EST-202202-P_218831,P_218831,2022-02,2022-02-01,790.77,PLAN_V1,COSTING_PLAN
EST-202202-P_228625,P_228625,2022-02,2022-02-01,861.81,PLAN_V1,COSTING_PLAN
EST-202202-P_230552,P_230552,2022-02,2022-02-01,732.70,PLAN_V1,COSTING_PLAN
EST-202202-P_232438,P_232438,2022-02,2022-02-01,839.06,PLAN_V1,COSTING_PLAN
EST-202202-P_242632,P_242632,2022-02,2022-02-01,735.04,PLAN_V1,COSTING_PLAN
EST-202202-P_247853,P_247853,2022-02,2022-02-01,870.62,PLAN_V1,COSTING_PLAN
EST-202202-P_251142,P_251142,2022-02,2022-02-01,891.86,PLAN_V1,COSTING_PLAN
EST-202202-P_252139,P_252139,2022-02,2022-02-01,454.85,PLAN_V1,COSTING_PLAN
EST-202202-P_256255,P_256255,2022-02,2022-02-01,654.92,PLAN_V1,COSTING_PLAN
EST-202202-P_258227,P_258227,2022-02,2022-02-01,809.39,PLAN_V1,COSTING_PLAN
EST-202202-P_261239,P_261239,2022-02,2022-02-01,948.82,PLAN_V1,COSTING_PLAN
EST-202202-P_263249,P_263249,2022-02,2022-02-01,905.09,PLAN_V1,COSTING_PLAN
EST-202202-P_264883,P_264883,2022-02,2022-02-01,588.62,PLAN_V1,COSTING_PLAN
EST-202202-P_268100,P_268100,2022-02,2022-02-01,452.66,PLAN_V1,COSTING_PLAN
EST-202202-P_275491,P_275491,2022-02,2022-02-01,861.44,PLAN_V1,COSTING_PLAN
EST-202202-P_278460,P_278460,2022-02,2022-02-01,838.15,PLAN_V1,COSTING_PLAN
EST-202202-P_298416,P_298416,2022-02,2022-02-01,"1,034.79",PLAN_V1,COSTING_PLAN
EST-202202-P_305089,P_305089,2022-02,2022-02-01,829.46,PLAN_V1,COSTING_PLAN
EST-202202-P_308873,P_308873,2022-02,2022-02-01,"1,066.26",PLAN_V1,COSTING_PLAN
EST-202202-P_310017,P_310017,2022-02,2022-02-01,855.92,PLAN_V1,COSTING_PLAN
EST-202202-P_314550,P_314550,2022-02,2022-02-01,269.85,PLAN_V1,COSTING_PLAN
EST-202202-P_319957,P_319957,2022-02,2022-02-01,694.77,PLAN_V1,COSTING_PLAN
EST-202202-P_325369,P_325369,2022-02,2022-02-01,376.60,PLAN_V1,COSTING_PLAN
EST-202202-P_327376,P_327376,2022-02,2022-02-01,809.43,PLAN_V1,COSTING_PLAN
EST-202202-P_328220,P_328220,2022-02,2022-02-01,430.30,PLAN_V1,COSTING_PLAN
EST-202202-P_328965,P_328965,2022-02,2022-02-01,786.96,PLAN_V1,COSTING_PLAN
