Product_ID,شرح کالا,Quality_Class_ID,دسته بندی براقیت,گروه کالا,گروه رنگ,زیرگروه کالا,Source_System
P_632558,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_633854,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_635007,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_635050,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_06,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_635146,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_02,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_637093,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_638660,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_639522,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_639788,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_640378,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_641421,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_642538,Product_Family_06 / Denier_Subgroup_01 / Luster_Unknown / Color_Class_01,Quality_Class_OTHER,Luster_Unknown,Product_Family_06,Color_Class_01,Denier_Subgroup_01,ERP_MASTER
P_644608,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_645213,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_05,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_645881,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_646920,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_04,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_649071,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_650055,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_08,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_650635,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_650926,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_652993,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_03,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_655124,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_655926,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_656451,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_01,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_659040,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_659220,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_661344,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_01,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_662576,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_664570,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_665447,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_666628,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_667237,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_668190,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_670948,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_671927,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_672380,Product_Family_05 / Denier_Subgroup_03 / Luster_GENERALIZED / Color_GENERALIZED,Quality_Class_GENERALIZED,Luster_GENERALIZED,Product_Family_05,Color_GENERALIZED,Denier_Subgroup_03,ERP_MASTER
P_672805,Product_Family_02 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_02,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_673968,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_08,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_676495,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_679203,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_682450,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_682478,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_687967,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_08,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_688772,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_691393,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_692692,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_693439,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_693518,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_695145,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_699350,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_700346,Product_Family_02 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_02,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_703184,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_05,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_703625,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_03,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_706427,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_706670,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_707943,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_708575,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_03,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_709297,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_06,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_713719,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_714043,Product_Family_02 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_02,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_715924,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_01,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_717784,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_718494,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_721658,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_722536,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_725327,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_725670,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_726474,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_733144,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_05,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_733327,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_03,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_735245,Product_Family_03 / Denier_Subgroup_05 / Luster_Class_02 / Color_Class_03,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_05,ERP_MASTER
P_735610,Product_Family_04 / Denier_Subgroup_04 / Luster_GENERALIZED / Color_Class_03,Quality_Class_GENERALIZED,Luster_GENERALIZED,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_737342,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_740378,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_03,Quality_Class_08,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_742720,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_749547,Product_Family_04 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_03,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_751530,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_753299,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_757432,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_757993,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_759510,Product_Family_03 / Denier_Subgroup_02 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_02,ERP_MASTER
P_760231,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_08,Luster_Class_02,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_765104,Product_Family_03 / Denier_Subgroup_02 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_02,ERP_MASTER
P_769459,Product_Family_02 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_02,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_769936,Product_Family_03 / Denier_Subgroup_05 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_05,ERP_MASTER
P_770391,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_771330,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_774675,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_784281,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_785891,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_786252,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_787566,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_03,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_787809,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_787945,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_787964,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_791121,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_793549,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_796686,Product_Family_01 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_01,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_802934,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_805385,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_807860,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_809117,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_811848,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_812406,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_814925,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_814978,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_815298,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_04,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_816043,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_816663,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_03,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_817472,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_820083,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_08,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_820647,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_820821,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_821814,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_821914,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_823428,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_823505,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_825583,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_03,Quality_Class_06,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_826794,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_826872,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_06,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_830231,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_830781,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_836866,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_840489,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_844122,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_849341,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_850083,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_850562,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_851522,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_851715,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_851763,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_04,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_851820,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_07,Luster_Class_02,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_855046,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_07,Luster_Class_02,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_855952,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_03,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_856221,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_02,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_861507,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_864237,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_03,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_864389,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_866789,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_05,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
