customer_id,snapshot_date,recency_days,tenure_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_sum_90d,monetary_avg_90d,monetary_sum_365d,gap_mean_days,gap_std_days,nunique_product_365d,nunique_group_365d,cash_ratio_365d,offer_count,offer_reject_rate,offer_expire_rate,offer_avg_discount_pct,avg_payment_delay_days,bounced_check_rate,wallet_share,has_offer_history,has_payment_history,has_wallet_share,low_history_flag
C_120272,2022-03-01,204,211,0,0,9,0,0.0,0.0,628428.42,0.875,2.4748737341529163,1,1,1.0,0,0.0,0.0,0.0,22.0,0.0,0.0,0,1,1,0
C_121437,2022-03-01,351,652,0,0,4,0,0.0,0.0,106471.85,15.05,36.85030171982456,1,1,1.0,0,0.0,0.0,0.0,26.8,0.0,0.0,0,1,1,0
C_122750,2022-03-01,78,771,3,3,11,3,363540.58,121180.19333333334,513553.59,20.38235294117647,49.7180015602436,4,2,1.0,0,0.0,0.0,0.0,27.0,0.0,0.0,0,1,1,0
C_123245,2022-03-01,547,715,0,0,0,0,0.0,0.0,0.0,168.0,,0,0,,0,0.0,0.0,0.0,26.33333333333333,0.0,0.0,0,1,1,1
C_126481,2022-03-01,631,757,0,0,0,0,0.0,0.0,0.0,0.1812949640287769,1.1743885738463835,0,0,,31,0.3870967741935484,0.2258064516129032,4.825806451612903,23.34328358208955,0.0,0.0,1,1,1,1
C_129349,2022-03-01,659,659,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1
C_134962,2022-03-01,148,750,0,6,6,-6,0.0,0.0,520136.21,18.8125,60.437350927193805,3,1,1.0,3,0.3333333333333333,0.3333333333333333,6.633333333333333,32.6,0.0,0.0,1,1,1,0
C_097158,2022-03-01,568,589,0,0,0,0,0.0,0.0,0.0,7.0,12.12435565298214,0,0,,0,0.0,0.0,0.0,24.5,0.0,0.0,0,1,1,1
C_137881,2022-03-01,22,22,2,2,2,2,1175202.81,587601.405,1175202.81,0.0,,2,1,1.0,0,0.0,0.0,0.0,44.0,0.0,0.2600001568652057,0,1,1,0
C_095017,2022-03-01,1,778,6,12,21,0,1412383.0199999998,235397.16999999995,3576037.19,15.857142857142858,30.26962173533062,2,2,1.0,3,0.6666666666666666,0.3333333333333333,3.133333333333333,23.63636363636364,0.0,0.2799999999999999,1,1,1,0
C_091997,2022-03-01,148,743,0,4,4,-4,0.0,0.0,410025.62,8.04054054054054,33.59445452818484,1,1,1.0,2,0.5,0.0,7.300000000000001,25.615384615384617,0.0,0.0,1,1,1,0
C_066978,2022-03-01,50,421,19,19,25,19,340988.67,17946.772105263157,434002.16,7.729166666666667,32.00448079222879,6,2,1.0,0,0.0,0.0,0.0,30.0,0.0,0.0,0,1,1,0
C_069492,2022-03-01,141,799,0,22,69,-22,0.0,0.0,16574172.02,4.357615894039735,13.17641548164038,8,1,0.2318840579710145,9,0.1111111111111111,0.1111111111111111,4.833333333333333,25.22058823529412,0.0,0.0,1,1,1,0
C_070220,2022-03-01,330,344,0,0,17,0,0.0,0.0,32032.74,0.875,3.5,10,2,1.0,2,0.0,0.0,1.9,36.5,0.0,0.0,1,1,1,0
C_070712,2022-03-01,8,190,13,28,31,-2,717742.88,55210.99076923077,1474427.5,6.066666666666666,10.676862942777271,8,3,1.0,1,1.0,0.0,4.7,26.25,0.0,0.4000023313555667,1,1,1,0
C_074947,2022-03-01,1,757,12,38,115,-14,1383546.16,115295.51333333332,3708909.86,3.78,9.54079313623043,41,4,0.1565217391304348,13,0.3076923076923077,0.1538461538461538,4.830769230769231,22.04109589041096,0.0,0.5800010454236579,1,1,1,0
C_076411,2022-03-01,302,484,0,0,3,0,0.0,0.0,168370.96000000002,6.5,19.23442130564273,3,2,0.0,2,0.0,0.0,3.6,27.22222222222222,0.0,0.0,1,1,1,0
C_077505,2022-03-01,309,309,0,0,1,0,0.0,0.0,13304.62,,,1,1,1.0,0,0.0,0.0,0.0,36.0,0.0,0.0,0,1,1,1
C_080312,2022-03-01,694,694,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,30.0,0.0,0.0,0,1,1,1
C_081235,2022-03-01,8,15,32,32,32,32,287689.49,8990.2965625,287689.49,0.2258064516129032,1.2572371141874243,20,2,1.0,0,0.0,0.0,0.0,27.5,0.0,0.370000240373059,0,1,1,0
C_081456,2022-03-01,15,540,4,6,9,2,1509673.61,377418.4025,1892903.77,37.5,63.89745390377159,4,1,1.0,1,0.0,0.0,3.9,27.0,0.0,0.3300001191142663,1,1,1,0
C_082643,2022-03-01,449,449,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,17.0,0.0,0.0,0,1,1,1
C_083552,2022-03-01,337,778,0,0,7,0,0.0,0.0,95478.12,15.20689655172414,36.32824492471863,2,1,1.0,1,0.0,0.0,2.0,26.846153846153847,0.0,0.0,1,1,1,0
C_086403,2022-03-01,64,757,1,2,13,0,102102.69,102102.69,483040.38,21.0,31.5,9,3,1.0,3,0.3333333333333333,0.6666666666666666,6.233333333333333,18.142857142857142,0.0357142857142857,0.0,1,1,1,0
C_086972,2022-03-01,757,764,0,0,0,0,0.0,0.0,0.0,7.0,,0,0,,0,0.0,0.0,0.0,22.0,0.0,0.0,0,1,1,1
C_091932,2022-03-01,624,624,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,26.0,0.0,0.0,0,1,1,1
C_094312,2022-03-01,71,106,16,19,19,13,2354227.35,147139.209375,2880493.16,1.9444444444444444,5.7850946631354185,1,1,0.2631578947368421,0,0.0,0.0,0.0,32.25,0.0,0.0,0,1,1,0
C_265163,2022-03-01,183,337,0,0,725,0,0.0,0.0,3849199.09,0.212707182320442,1.7910346476715524,72,4,0.8744827586206897,35,0.2285714285714285,0.3714285714285714,4.445714285714286,16.51851851851852,0.0,0.0,1,1,1,0
C_265923,2022-03-01,22,29,3,3,3,3,164060.15,54686.71666666667,164060.15,3.5,4.949747468305833,3,2,1.0,0,0.0,0.0,0.0,21.5,0.0,0.2700013889853461,0,1,1,0
C_267443,2022-03-01,106,750,0,6,16,-6,0.0,0.0,301354.84,26.83333333333333,38.322052530428586,6,2,1.0,0,0.0,0.0,0.0,23.0,0.0,0.0,0,1,1,0
C_420879,2022-03-01,225,736,0,0,3,0,0.0,0.0,670608.85,102.2,155.15701724382305,2,1,1.0,0,0.0,0.0,0.0,22.0,0.0,0.0,0,1,1,0
C_421083,2022-03-01,358,729,0,0,42,0,0.0,0.0,800051.73,5.3,44.342981406306,30,3,0.0,1,1.0,0.0,6.0,23.5,0.0,0.0,1,1,1,0
C_421536,2022-03-01,211,806,0,0,58,0,0.0,0.0,1813092.66,1.3076923076923077,4.347494867527572,33,4,0.3448275862068966,22,0.2272727272727272,0.3181818181818182,4.604545454545455,24.19186046511628,0.0174418604651162,0.0,1,1,1,0
C_422566,2022-03-01,183,498,0,0,4,0,0.0,0.0,26090.9,78.75,157.5,4,1,1.0,0,0.0,0.0,0.0,14.5,0.0,0.0,0,1,1,0
C_422697,2022-03-01,680,743,0,0,0,0,0.0,0.0,0.0,4.846153846153846,8.75448602951799,0,0,,2,0.5,0.5,6.75,33.666666666666664,0.0,0.0,1,1,1,1
C_426424,2022-03-01,57,183,1,2,4,0,52149.32,52149.32,256344.27,42.0,66.7757440991862,2,2,1.0,1,0.0,1.0,7.1,14.75,0.0,0.0,1,1,1,0
C_420849,2022-03-01,1,582,9,12,13,6,3506616.74,389624.0822222222,3734159.81,23.24,48.56977798315876,10,2,1.0,1,1.0,0.0,3.2,23.933333333333334,0.0,0.25,1,1,1,0
C_426816,2022-03-01,29,680,5,8,21,2,2259072.83,451814.566,3117532.02,10.171875,23.92352543929185,4,1,1.0,1,0.0,0.0,1.1,30.423076923076923,0.0,0.0,1,1,1,0
C_428127,2022-03-01,78,736,2,4,6,0,407440.11,203720.055,1043381.33,24.37037037037037,54.234638483131896,1,1,1.0,1,1.0,0.0,7.8,29.46153846153846,0.0,0.0,1,1,1,0
C_431599,2022-03-01,134,260,0,4,7,-4,0.0,0.0,1742777.53,21.0,31.924911902775865,2,2,1.0,0,0.0,0.0,0.0,38.5,0.0,0.0,0,1,1,0
C_431655,2022-03-01,106,652,0,33,54,-33,0.0,0.0,2483328.58,4.666666666666667,14.090226497775706,7,1,1.0,5,0.4,0.2,4.4,23.0625,0.0,0.0,1,1,1,0
C_432760,2022-03-01,92,113,0,5,5,-5,0.0,0.0,1762146.5,5.25,10.5,5,3,1.0,0,0.0,0.0,0.0,12.0,0.0,0.0,0,1,1,0
C_433939,2022-03-01,169,617,0,5,5,-5,0.0,0.0,181942.85,40.72727272727273,110.80441408995485,5,1,1.0,1,1.0,0.0,5.5,24.625,0.0,0.0,1,1,1,0
C_439356,2022-03-01,442,729,0,0,0,0,0.0,0.0,0.0,35.875,66.97854133974552,0,0,,2,0.5,0.5,7.65,15.4,0.0,0.0,1,1,1,1
C_427824,2022-03-01,92,295,0,3,4,-3,0.0,0.0,223463.54,67.66666666666667,117.20210464549402,2,2,1.0,1,0.0,0.0,4.3,15.333333333333334,0.0,0.0,1,1,1,0
C_420287,2022-03-01,673,729,0,0,0,0,0.0,0.0,0.0,2.5454545454545454,5.52679423766206,0,0,,2,0.5,0.0,6.9,21.11111111111111,0.0,0.0,1,1,1,1
C_419410,2022-03-01,1,379,1,93,187,-91,23008.24,23008.24,4896212.1,1.96875,10.01303143055685,57,4,0.4117647058823529,5,0.2,0.0,4.08,17.036363636363635,0.0,0.3999706658844235,1,1,1,0
C_417601,2022-03-01,22,624,5,21,35,-11,696467.15,139293.43,3083595.53,14.333333333333334,24.734361076975063,12,2,0.6,1,0.0,0.0,1.2,24.58620689655172,0.0,0.4900014667774898,1,1,1,0
C_389645,2022-03-01,99,645,0,2,2,-2,0.0,0.0,76136.04999999999,182.0,315.23324697753566,2,1,1.0,1,1.0,0.0,1.0,11.0,0.0,0.0,1,1,1,0
C_390208,2022-03-01,197,428,0,0,14,0,0.0,0.0,814495.66,16.5,38.10461308636447,2,2,1.0,0,0.0,0.0,0.0,28.90909090909091,0.0,0.0,0,1,1,0
C_391166,2022-03-01,22,701,7,11,17,3,2016101.73,288014.5328571429,3972234.17,17.41025641025641,42.14930726078548,2,1,1.0,0,0.0,0.0,0.0,26.53846153846154,0.0769230769230769,0.3499999442389339,0,1,1,0
C_392302,2022-03-01,232,687,0,0,8,0,0.0,0.0,498127.54,30.33333333333333,68.87428160544883,7,1,1.0,0,0.0,0.0,0.0,29.6,0.0,0.0,0,1,1,0
C_392933,2022-03-01,260,260,0,0,1,0,0.0,0.0,18817.27,,,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
C_395264,2022-03-01,204,267,0,0,2,0,0.0,0.0,1300722.45,63.0,,1,1,1.0,0,0.0,0.0,0.0,29.0,0.3333333333333333,0.0,0,1,1,0
C_398853,2022-03-01,92,792,0,6,41,-6,0.0,0.0,4004709.41,4.166666666666667,15.83396889154085,7,2,0.073170731707317,5,0.0,0.4,6.56,20.463414634146343,0.0,0.0,1,1,1,0
C_401016,2022-03-01,225,701,0,0,15,0,0.0,0.0,28513.32,3.933884297520661,6.572335375382283,4,1,1.0,8,0.375,0.375,4.25,19.762295081967213,0.0,0.0,1,1,1,0
C_410063,2022-03-01,85,729,2,2,10,2,140698.03,70349.015,201401.04,53.66666666666666,120.25981973387556,3,1,1.0,1,1.0,0.0,3.8,32.25,0.0,0.0,1,1,1,0
C_411261,2022-03-01,64,757,4,18,22,-10,4662011.37,1165502.8425,14897449.01,9.364864864864863,17.997392752059927,6,3,0.4090909090909091,8,0.375,0.125,3.9625,21.84090909090909,0.0227272727272727,0.0,1,1,1,0
C_411612,2022-03-01,190,316,0,0,20,0,0.0,0.0,914687.98,6.631578947368421,12.667589994048193,5,2,0.25,0,0.0,0.0,0.0,27.272727272727277,0.0,0.0,0,1,1,0
C_412212,2022-03-01,295,694,0,0,1,0,0.0,0.0,35709.44,79.8,178.43822460448322,1,1,1.0,1,1.0,0.0,8.0,28.5,0.0,0.0,1,1,1,1
C_412635,2022-03-01,99,799,0,45,97,-45,0.0,0.0,2262555.66,2.7777777777777777,4.512733447650553,34,4,1.0,14,0.3571428571428571,0.2857142857142857,5.257142857142857,23.814814814814813,0.0061728395061728,0.0,1,1,1,0
C_415428,2022-03-01,85,722,3,3,7,3,1678206.43,559402.1433333333,2262420.06,42.46666666666667,97.26390217684394,2,1,1.0,0,0.0,0.0,0.0,18.285714285714285,0.0,0.0,0,1,1,0
C_416625,2022-03-01,736,764,0,0,0,0,0.0,0.0,0.0,2.8,8.854377448471462,0,0,,1,0.0,1.0,4.8,12.666666666666666,0.0,0.0,1,1,1,1
C_440132,2022-03-01,1,225,5,6,16,4,196626.64,39325.328,483573.66,14.933333333333334,37.86907269351425,10,2,1.0,1,0.0,0.0,8.2,21.125,0.0,0.3700022826640445,1,1,1,0
C_442101,2022-03-01,498,498,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,39.0,0.0,0.0,0,1,1,1
C_444616,2022-03-01,169,785,0,1,21,-1,0.0,0.0,241753.26,1.8895705521472392,18.12215172653685,9,3,1.0,16,0.5625,0.1875,4.01875,17.05,0.0,0.0,1,1,1,0
C_445916,2022-03-01,106,708,0,11,20,-11,0.0,0.0,1090272.75,20.066666666666663,60.04017811853781,1,1,1.0,1,0.0,0.0,3.5,22.0,0.0,0.0,1,1,1,0
C_473035,2022-03-01,15,743,7,34,47,-20,5292368.85,756052.6928571428,19592642.17,4.578616352201258,11.94363537292993,2,2,0.4468085106382978,8,0.375,0.5,5.1125,24.469565217391303,0.008695652173913,0.749999589856663,1,1,1,0
C_473635,2022-03-01,512,512,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,33.0,0.0,0.0,0,1,1,1
C_474104,2022-03-01,610,680,0,0,0,0,0.0,0.0,0.0,6.363636363636363,11.04782989797297,0,0,,0,0.0,0.0,0.0,19.166666666666668,0.1666666666666666,0.0,0,1,1,1
C_476658,2022-03-01,8,176,2,8,8,-4,1450540.97,725270.485,1856906.09,24.0,47.62352359916263,7,1,1.0,0,0.0,0.0,0.0,17.0,0.0,0.5499999999999999,0,1,1,0
C_477520,2022-03-01,561,757,0,0,0,0,0.0,0.0,0.0,21.77777777777778,27.87820733914655,0,0,,1,0.0,0.0,8.5,26.0,0.0,0.0,1,1,1,1
C_479701,2022-03-01,204,204,0,0,1,0,0.0,0.0,7847.82,,,1,1,1.0,0,0.0,0.0,0.0,22.0,0.0,0.0,0,1,1,1
C_479796,2022-03-01,8,785,13,134,325,-108,1031432.18,79340.93692307692,8448560.96,0.9592592592592591,2.9097796728988383,99,5,0.0523076923076923,43,0.2325581395348837,0.2325581395348837,4.413953488372092,22.16733067729084,0.0079681274900398,0.7299904753126247,1,1,1,0
C_482570,2022-03-01,71,771,8,18,19,-2,28640.82,3580.1025,63925.16,18.42105263157895,49.80211195942174,15,2,1.0,2,0.5,0.0,3.4,23.38888888888889,0.0,0.0,1,1,1,0
C_482910,2022-03-01,99,99,0,2,2,-2,0.0,0.0,544829.98,0.0,,1,1,0.0,0,0.0,0.0,0.0,21.0,0.0,0.0,0,1,1,0
C_483668,2022-03-01,582,582,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
C_483750,2022-03-01,526,757,0,0,0,0,0.0,0.0,0.0,21.0,47.989582202807306,0,0,,2,1.0,0.0,4.3,16.5,0.0,0.0,1,1,1,1
C_486114,2022-03-01,169,757,0,1,1,-1,0.0,0.0,9157.88,196.0,236.65798106127755,1,1,1.0,1,0.0,1.0,7.6,36.2,0.0,0.0,1,1,1,1
C_489616,2022-03-01,330,372,0,0,23,0,0.0,0.0,45974.37,1.024390243902439,5.547467011519982,9,2,1.0,2,0.0,0.0,3.75,26.0,0.0,0.0,1,1,1,0
C_490597,2022-03-01,554,554,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,10.0,0.0,0.0,0,1,1,1
C_491628,2022-03-01,8,197,19,36,38,2,9652060.97,508003.2089473684,14355456.26,5.108108108108108,12.196957233907384,12,3,0.0526315789473684,1,0.0,1.0,1.5,29.857142857142858,0.0,0.4200001130820368,1,1,1,0
C_472861,2022-03-01,8,22,4,4,4,4,170922.91,42730.7275,170922.91,4.666666666666667,8.082903768654761,4,2,1.0,0,0.0,0.0,0.0,14.0,0.0,0.5200031532064168,0,1,1,0
C_387172,2022-03-01,456,771,0,0,0,0,0.0,0.0,0.0,4.144736842105263,9.845071792348252,0,0,,2,0.5,0.0,5.15,27.15,0.0,0.0,1,1,1,1
C_472366,2022-03-01,1,113,126,192,192,60,18211578.06,144536.3338095238,23140104.32,0.5863874345549738,2.9897408859120063,37,5,1.0,10,0.1,0.2,3.92,25.31168831168831,0.0259740259740259,0.6300001490759605,1,1,1,0
C_469142,2022-03-01,85,575,4,9,14,-1,738947.58,184736.895,1901519.07,16.896551724137932,28.8324529797169,4,2,0.4285714285714285,2,0.0,0.0,4.8,21.47058823529412,0.0,0.0,1,1,1,0
C_445923,2022-03-01,295,295,0,0,3,0,0.0,0.0,87547.09,0.0,0.0,1,1,1.0,0,0.0,0.0,0.0,36.0,0.0,0.0,0,1,1,0
C_451428,2022-03-01,232,708,0,0,4,0,0.0,0.0,376403.99,95.2,212.87367145798,1,1,1.0,0,0.0,0.0,0.0,30.5,0.0,0.0,0,1,1,0
C_451674,2022-03-01,624,673,0,0,0,0,0.0,0.0,0.0,49.0,,0,0,,0,0.0,0.0,0.0,12.666666666666666,0.0,0.0,0,1,1,1
C_453891,2022-03-01,232,750,0,0,9,0,0.0,0.0,1281469.79,27.26315789473684,65.5784874154315,4,2,1.0,0,0.0,0.0,0.0,20.08333333333333,0.0,0.0,0,1,1,0
C_455087,2022-03-01,393,603,0,0,0,0,0.0,0.0,0.0,30.0,42.524502740576914,0,0,,1,0.0,0.0,1.1,29.83333333333333,0.0,0.0,1,1,1,1
C_459713,2022-03-01,85,183,4,14,16,-6,817937.66,204484.415,2008815.07,6.533333333333333,18.03515086342963,1,1,1.0,3,0.3333333333333333,0.0,5.333333333333333,9.0,0.0,0.0,1,1,1,0
C_459867,2022-03-01,106,288,0,3,6,-3,0.0,0.0,284964.24,36.4,40.63619076635998,4,2,1.0,1,0.0,0.0,5.6,26.5,0.0,0.0,1,1,1,0
C_464759,2022-03-01,449,456,0,0,0,0,0.0,0.0,0.0,3.5,4.949747468305833,0,0,,0,0.0,0.0,0.0,21.0,0.0,0.0,0,1,1,1
C_465208,2022-03-01,92,281,0,28,42,-28,0.0,0.0,21859854.32,4.609756097560975,10.454372407706948,4,1,0.7142857142857143,2,0.5,0.5,1.6,25.61111111111111,0.0,0.0,1,1,1,0
C_465481,2022-03-01,78,778,17,52,102,-18,625101.38,36770.66941176471,3766640.28,1.9662921348314608,5.920029383639006,42,3,0.4313725490196078,18,0.3333333333333333,0.1666666666666666,4.161111111111111,21.720338983050848,0.0169491525423728,0.0,1,1,1,0
C_466143,2022-03-01,372,372,0,0,0,0,0.0,0.0,0.0,0.0,,0,0,,0,0.0,0.0,0.0,44.0,0.0,0.0,0,1,1,1
C_467066,2022-03-01,743,743,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
C_467314,2022-03-01,603,750,0,0,0,0,0.0,0.0,0.0,13.363636363636363,31.53180212824103,0,0,,1,0.0,1.0,2.3,36.333333333333336,0.0,0.0,1,1,1,1
C_468189,2022-03-01,15,603,2,2,2,2,176742.12,88371.06,176742.12,196.0,339.4819582835,2,1,1.0,0,0.0,0.0,0.0,39.0,0.0,0.4399981452286006,0,1,1,0
C_468898,2022-03-01,148,799,0,1,13,-1,0.0,0.0,239227.66,36.16666666666666,76.23821027465397,5,2,1.0,1,1.0,0.0,6.8,24.47058823529412,0.0,0.0,1,1,1,0
C_471976,2022-03-01,204,211,0,0,4,0,0.0,0.0,60315.57,2.333333333333333,4.041451884327381,2,2,1.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0
C_386162,2022-03-01,190,246,0,0,5,0,0.0,0.0,17717.510000000002,14.0,11.430952132988164,4,2,1.0,0,0.0,0.0,0.0,19.5,0.0,0.0,0,1,1,0
C_385862,2022-03-01,750,792,0,0,0,0,0.0,0.0,0.0,0.3111111111111111,1.447935569331496,0,0,,9,0.0,0.3333333333333333,5.566666666666666,25.303030303030305,0.0,0.0,1,1,1,1
C_385527,2022-03-01,64,582,2,6,17,-2,30252.66,15126.329999999998,528270.1,9.25,27.229162174537663,12,2,1.0,2,0.0,0.0,6.3,20.83333333333333,0.0,0.0,1,1,1,0
C_304036,2022-03-01,15,701,11,12,15,10,2262678.93,205698.08454545456,2342465.05,38.11111111111112,52.77910559045221,10,3,0.2666666666666666,2,0.0,0.5,6.15,30.4,0.0,0.6899990658450398,1,1,1,0
C_304462,2022-03-01,106,106,0,1,1,-1,0.0,0.0,2819.84,,,1,1,1.0,0,0.0,0.0,0.0,15.0,0.0,0.0,0,1,1,1
C_307303,2022-03-01,211,239,0,0,2,0,0.0,0.0,94974.45,28.0,,2,2,1.0,0,0.0,0.0,0.0,11.5,0.0,0.0,0,1,1,0
C_310107,2022-03-01,85,743,15,15,44,15,633666.41,42244.42733333333,3391353.47,3.463157894736842,17.664007302877266,9,2,1.0,3,0.3333333333333333,0.0,3.733333333333333,23.568181818181817,0.0227272727272727,0.0,1,1,1,0
C_312584,2022-03-01,365,365,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,1.0,7.9,1.5,0.0,0.0,1,1,1,1
C_314119,2022-03-01,449,596,0,0,0,0,0.0,0.0,0.0,7.0,10.61602562167217,0,0,,1,0.0,0.0,7.1,24.4,0.0,0.0,1,1,1,1
C_315505,2022-03-01,43,764,4,4,16,4,2143625.52,535906.38,3064892.33,36.05,80.17577728440114,1,1,1.0,2,0.0,0.0,4.75,23.666666666666668,0.0,0.0,1,1,1,0
C_316786,2022-03-01,197,449,0,0,11,0,0.0,0.0,4826376.49,22.90909090909091,29.877933480930523,1,1,1.0,0,0.0,0.0,0.0,24.444444444444443,0.0,0.0,0,1,1,0
C_317124,2022-03-01,1,484,50,471,1529,-371,2988450.81,59769.0162,10779213.28,0.2474385245901639,2.199143301887411,99,3,1.0,106,0.2830188679245283,0.2735849056603773,4.747169811320755,24.16923076923077,0.0,0.3699998419547042,1,1,1,0
C_317216,2022-03-01,71,673,3,3,17,3,60917.36,20305.786666666667,135403.35,16.27027027027027,36.63608470760355,11,4,1.0,3,0.6666666666666666,0.3333333333333333,3.3000000000000003,22.38888888888889,0.0,0.0,1,1,1,0
C_322219,2022-03-01,351,750,0,0,4,0,0.0,0.0,723603.15,6.762711864406779,14.29653802203689,2,1,0.0,5,0.2,0.6,5.12,26.314285714285717,0.0,0.0,1,1,1,0
C_322315,2022-03-01,568,764,0,0,0,0,0.0,0.0,0.0,12.25,28.05827269570717,0,0,,0,0.0,0.0,0.0,8.6,0.0,0.0,0,1,1,1
C_322699,2022-03-01,568,568,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,10.5,0.0,0.0,0,1,1,1
C_323248,2022-03-01,610,610,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,40.0,0.0,0.0,0,1,1,1
C_328236,2022-03-01,50,806,1,6,10,-4,1207115.93,1207115.93,7091686.55,21.6,21.297887219158618,1,1,0.0,2,0.0,1.0,5.4,20.88235294117647,0.0,0.0,1,1,1,0
C_303006,2022-03-01,120,673,0,4,4,-4,0.0,0.0,2225116.25,16.757575757575758,45.96672050450624,2,1,1.0,3,0.0,0.0,6.333333333333333,22.625,0.0,0.0,1,1,1,0
C_328349,2022-03-01,673,673,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,4.8,15.5,0.0,0.0,1,1,1,1
C_299825,2022-03-01,582,582,0,0,0,0,0.0,0.0,0.0,0.0,,0,0,,0,0.0,0.0,0.0,14.0,0.0,0.0,0,1,1,1
C_298813,2022-03-01,351,729,0,0,6,0,0.0,0.0,66824.08,22.235294117647054,53.32392686656326,6,2,1.0,2,0.0,0.5,5.4,26.6,0.1,0.0,1,1,1,0
C_268031,2022-03-01,113,715,0,5,13,-5,0.0,0.0,22825.43,20.066666666666663,28.992190783671067,8,2,1.0,2,0.0,0.5,5.2,27.705882352941178,0.0,0.0,1,1,1,0
C_269097,2022-03-01,50,309,2,7,12,-3,980284.96,490142.48,3261690.6,23.545454545454547,53.5189006545606,8,2,1.0,0,0.0,0.0,0.0,17.5,0.0,0.0,0,1,1,0
C_272108,2022-03-01,435,435,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,10.0,0.0,0.0,0,1,1,1
C_276262,2022-03-01,29,393,13,22,31,4,66991.26,5153.173846153846,137031.47,9.333333333333334,18.263183174056017,11,3,1.0,0,0.0,0.0,0.0,17.46153846153846,0.0384615384615384,0.0,0,1,1,0
C_276942,2022-03-01,631,645,0,0,0,0,0.0,0.0,0.0,2.333333333333333,5.715476066494083,0,0,,2,0.0,0.5,1.15,20.0,0.0,0.0,1,1,1,1
C_277610,2022-03-01,36,36,4,4,4,4,1074032.6,268508.15,1074032.6,0.0,0.0,4,1,1.0,0,0.0,0.0,0.0,44.0,0.0,0.0,0,1,1,0
C_281145,2022-03-01,176,302,0,13,19,-13,0.0,0.0,465233.83,7.0,15.560130046333915,5,1,1.0,1,0.0,0.0,4.7,20.25,0.0,0.0,1,1,1,0
C_282539,2022-03-01,85,477,6,6,6,6,392959.29,65493.215,392959.29,43.55555555555556,125.50210268269524,3,1,1.0,1,0.0,0.0,8.2,23.75,0.0,0.0,1,1,1,0
C_282979,2022-03-01,29,743,12,12,107,12,1547069.66,128922.47166666666,4206701.61,1.9455040871934608,9.09345980099465,24,3,0.5327102803738317,23,0.3043478260869565,0.1739130434782608,4.691304347826088,21.16176470588235,0.0,0.0,1,1,1,0
C_284990,2022-03-01,15,757,5,12,30,-2,359688.46,71937.69200000001,1537307.46,10.305555555555555,20.517006953620168,5,1,1.0,1,0.0,0.0,1.6,20.923076923076923,0.0,0.5999975537262864,1,1,1,0
C_287115,2022-03-01,533,547,0,0,0,0,0.0,0.0,0.0,4.666666666666667,8.082903768654761,0,0,,0,0.0,0.0,0.0,35.333333333333336,0.0,0.0,0,1,1,1
C_287361,2022-03-01,232,743,0,0,5,0,0.0,0.0,186592.24,51.1,85.54459525754844,1,1,0.0,0,0.0,0.0,0.0,23.0,0.0,0.0,0,1,1,0
C_292582,2022-03-01,211,491,0,0,26,0,0.0,0.0,6251386.49,6.086956521739131,16.735625456501165,5,1,0.0,0,0.0,0.0,0.0,31.4375,0.0,0.0,0,1,1,0
C_297913,2022-03-01,120,785,0,5,11,-5,0.0,0.0,66138.98999999999,36.94444444444444,46.7301039414539,7,3,1.0,1,0.0,0.0,8.0,27.166666666666668,0.0,0.0,1,1,1,0
C_298468,2022-03-01,15,757,1,2,9,0,233188.0,233188.0,300436.96,21.2,34.27123643901433,9,4,1.0,0,0.0,0.0,0.0,29.058823529411764,0.0,0.6800061614294516,0,1,1,0
C_299317,2022-03-01,29,743,7,37,106,-23,13855184.39,1979312.0557142857,52097901.1,5.534883720930233,20.30819050886085,10,2,1.0,10,0.1,0.2,4.24,20.39622641509434,0.0,0.0,1,1,1,0
C_495457,2022-03-01,197,197,0,0,1,0,0.0,0.0,6992.91,,,1,1,1.0,0,0.0,0.0,0.0,26.0,0.0,0.0,0,1,1,1
