Customer_ID,Month_Key,Available_At,Estimated_Total_Purchase,Nafis_Purchase,Main_Competitor,Estimate_Source,Source_System
C_754665,2021-09,2021-10-05,107.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_754665,2021-10,2021-11-05,110.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_754665,2021-11,2021-12-05,121.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_754665,2021-12,2022-01-05,87.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_754665,2022-01,2022-02-05,113.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_754665,2022-02,2022-03-05,125.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_754665,2022-03,2022-04-05,136.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_754665,2022-04,2022-05-05,56.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_754665,2022-05,2022-06-05,67.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_754665,2022-06,2022-07-05,79.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_755148,2021-07,2021-08-05,546.89,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_755148,2021-08,2021-09-05,"3,624.84","1,558.68",تأمین,فروش کارشناس,CRM_ESTIMATES
C_755148,2021-09,2021-10-05,455.38,214.03,تأمین,برآورد بازدید,CRM_ESTIMATES
C_755148,2021-10,2021-11-05,968.14,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_755148,2021-11,2021-12-05,625.93,444.41,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_755148,2021-12,2022-01-05,384.30,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_755148,2022-01,2022-02-05,376.91,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_755148,2022-02,2022-03-05,"1,034.66",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_755148,2022-03,2022-04-05,953.36,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_755148,2022-04,2022-05-05,864.68,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_755148,2022-05,2022-06-05,783.38,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_755148,2022-06,2022-07-05,702.09,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_756222,2021-07,2021-08-05,"1,212.37",0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_756222,2021-08,2021-09-05,"3,245.61","1,006.14",رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_756222,2021-09,2021-10-05,670.48,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_756222,2021-10,2021-11-05,"3,323.12",830.78,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_756222,2021-11,2021-12-05,"1,295.03",0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_756222,2021-12,2022-01-05,"1,184.81",0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_756222,2022-01,2022-02-05,"1,285.84",0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_756222,2022-02,2022-03-05,670.48,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_756222,2022-03,2022-04-05,569.45,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_756222,2022-04,2022-05-05,973.57,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_756222,2022-05,2022-06-05,863.35,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_756222,2022-06,2022-07-05,"1,175.63",0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_758522,2021-07,2021-08-05,81.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_758522,2021-08,2021-09-05,115.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_758522,2021-09,2021-10-05,104.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_758522,2021-10,2021-11-05,87.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_758522,2021-11,2021-12-05,99.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_758522,2021-12,2022-01-05,64.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_758522,2022-01,2022-02-05,72.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_758522,2022-02,2022-03-05,88.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_758522,2022-03,2022-04-05,100.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_758522,2022-04,2022-05-05,116.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_758522,2022-05,2022-06-05,127.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_758522,2022-06,2022-07-05,139.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_761479,2021-07,2021-08-05,"4,450.00","1,112.50",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_761479,2021-08,2021-09-05,"1,012.37",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_761479,2021-09,2021-10-05,"1,134.75",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_761479,2021-10,2021-11-05,890.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_761479,2021-11,2021-12-05,767.62,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_761479,2021-12,2022-01-05,645.25,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_761479,2022-01,2022-02-05,"1,234.87",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_761479,2022-02,2022-03-05,"1,613.13",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_761479,2022-03,2022-04-05,"1,479.63",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_761479,2022-04,2022-05-05,845.50,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_761479,2022-05,2022-06-05,723.13,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_761479,2022-06,2022-07-05,"1,101.38",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_761946,2021-07,2021-08-05,"8,020.70","2,165.59",تأمین,فروش کارشناس,CRM_ESTIMATES
C_761946,2021-08,2021-09-05,"4,798.64","2,015.43",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_761946,2021-09,2021-10-05,"1,769.05",0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_761946,2021-10,2021-11-05,"5,229.57","3,190.04",تأمین,فروش کارشناس,CRM_ESTIMATES
C_761946,2021-11,2021-12-05,"2,137.61",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_761946,2021-12,2022-01-05,"2,407.88",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_761946,2022-01,2022-02-05,"1,572.49",0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_761946,2022-02,2022-03-05,"3,194.13",0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_761946,2022-03,2022-04-05,"3,488.97",0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_761946,2022-04,2022-05-05,"2,407.88",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_761946,2022-05,2022-06-05,"2,678.15",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_761946,2022-06,2022-07-05,"1,842.77",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_762928,2021-07,2021-08-05,"55,195.96","31,461.70",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_762928,2021-08,2021-09-05,"75,052.14","43,530.24",تأمین,برآورد بازدید,CRM_ESTIMATES
C_762928,2021-09,2021-10-05,"35,595.26","22,069.06",تأمین,مشتری اظهار,CRM_ESTIMATES
C_762928,2021-10,2021-11-05,"129,746.77","50,601.24",تأمین,برآورد بازدید,CRM_ESTIMATES
C_762928,2021-11,2021-12-05,"70,004.00","24,501.40",تأمین,فروش کارشناس,CRM_ESTIMATES
C_762928,2021-12,2022-01-05,"26,600.04",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_762928,2022-01,2022-02-05,"26,120.76",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_762928,2022-02,2022-03-05,"9,332.82","5,599.69",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_762928,2022-03,2022-04-05,"16,430.54","9,201.10",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_762928,2022-04,2022-05-05,"17,557.15","9,129.72",تأمین,فروش کارشناس,CRM_ESTIMATES
C_762928,2022-05,2022-06-05,"40,795.52","19,581.85",تأمین,مشتری اظهار,CRM_ESTIMATES
C_762928,2022-06,2022-07-05,"12,461.28",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_763443,2021-07,2021-08-05,14.27,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_763443,2021-08,2021-09-05,17.17,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_763443,2021-09,2021-10-05,21.09,11.60,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_763443,2021-10,2021-11-05,12.18,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_763443,2021-11,2021-12-05,13.57,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_763443,2021-12,2022-01-05,9.51,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_763443,2022-01,2022-02-05,15.31,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_763443,2022-02,2022-03-05,16.70,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_763443,2022-03,2022-04-05,6.26,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_763443,2022-04,2022-05-05,7.66,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_763443,2022-05,2022-06-05,8.93,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_763443,2022-06,2022-07-05,10.21,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_763947,2021-07,2021-08-05,122.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_763947,2021-08,2021-09-05,52.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_763947,2021-09,2021-10-05,63.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_763947,2021-10,2021-11-05,90.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_763947,2021-11,2021-12-05,78.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_763947,2021-12,2022-01-05,67.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_763947,2022-01,2022-02-05,119.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_763947,2022-02,2022-03-05,53.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_763947,2022-03,2022-04-05,142.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_763947,2022-04,2022-05-05,85.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_763947,2022-05,2022-06-05,74.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_763947,2022-06,2022-07-05,108.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_768792,2021-07,2021-08-05,"15,072.02","6,480.97",تأمین,برآورد بازدید,CRM_ESTIMATES
C_768792,2021-08,2021-09-05,"40,247.05","22,135.88",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_768792,2021-09,2021-10-05,"42,036.33","21,438.53",تأمین,فروش کارشناس,CRM_ESTIMATES
C_768792,2021-10,2021-11-05,"63,685.21","21,652.97",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_768792,2021-11,2021-12-05,"34,152.26","12,977.86",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_768792,2021-12,2022-01-05,"26,343.88","6,849.41",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_768792,2022-01,2022-02-05,"9,331.49",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_768792,2022-02,2022-03-05,"11,229.42",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_768792,2022-03,2022-04-05,"12,969.19",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_768792,2022-04,2022-05-05,"16,290.56",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_768792,2022-05,2022-06-05,"38,353.88","19,176.94",تأمین,فروش کارشناس,CRM_ESTIMATES
C_768792,2022-06,2022-07-05,"19,928.26",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_769027,2021-07,2021-08-05,68.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_769027,2021-08,2021-09-05,103.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_769027,2021-09,2021-10-05,91.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_769027,2021-10,2021-11-05,122.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_769027,2021-11,2021-12-05,134.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_769027,2021-12,2022-01-05,100.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_769027,2022-01,2022-02-05,131.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_769027,2022-02,2022-03-05,142.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_769027,2022-03,2022-04-05,53.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_769027,2022-04,2022-05-05,74.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_769027,2022-05,2022-06-05,85.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_769027,2022-06,2022-07-05,96.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_769450,2021-07,2021-08-05,"18,018.97","5,585.88",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_769450,2021-08,2021-09-05,"6,861.40","2,744.56",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_769450,2021-09,2021-10-05,"3,691.36","1,328.89",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_769450,2021-10,2021-11-05,"14,520.30","6,679.34",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_769450,2021-11,2021-12-05,"2,088.22",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_769450,2021-12,2022-01-05,"4,898.37","2,645.12",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_769450,2022-01,2022-02-05,"2,885.54",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_769450,2022-02,2022-03-05,"5,429.36",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_769450,2022-03,2022-04-05,"2,012.28",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_769450,2022-04,2022-05-05,"4,556.11",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_769450,2022-05,2022-06-05,"5,011.72",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_769450,2022-06,2022-07-05,"3,682.86",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_769491,2021-07,2021-08-05,425.06,280.54,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_769491,2021-08,2021-09-05,605.51,405.69,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_769491,2021-09,2021-10-05,515.72,366.16,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_769491,2021-10,2021-11-05,241.07,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_769491,2021-11,2021-12-05,430.15,197.87,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_769491,2021-12,2022-01-05,113.16,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_769491,2022-01,2022-02-05,196.79,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_769491,2022-02,2022-03-05,26.38,18.20,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_769491,2022-03,2022-04-05,19.43,12.63,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_769491,2022-04,2022-05-05,20.59,12.56,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_769491,2022-05,2022-06-05,32.11,18.30,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_769491,2022-06,2022-07-05,103.32,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_770903,2021-07,2021-08-05,94.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_770903,2021-08,2021-09-05,115.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_770903,2021-09,2021-10-05,126.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_770903,2021-10,2021-11-05,104.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_770903,2021-11,2021-12-05,93.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_770903,2021-12,2022-01-05,82.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_770903,2022-01,2022-02-05,134.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_770903,2022-02,2022-03-05,68.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_770903,2022-03,2022-04-05,56.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_770903,2022-04,2022-05-05,91.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_770903,2022-05,2022-06-05,79.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_770903,2022-06,2022-07-05,113.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_770924,2021-07,2021-08-05,68.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_770924,2021-08,2021-09-05,103.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_770924,2021-09,2021-10-05,91.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_770924,2021-10,2021-11-05,75.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_770924,2021-11,2021-12-05,86.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_770924,2021-12,2022-01-05,52.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_770924,2022-01,2022-02-05,83.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_770924,2022-02,2022-03-05,95.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_770924,2022-03,2022-04-05,106.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_770924,2022-04,2022-05-05,127.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_770924,2022-05,2022-06-05,139.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_770924,2022-06,2022-07-05,150.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_771431,2021-07,2021-08-05,63.23,36.04,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_771431,2021-08,2021-09-05,18.38,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_771431,2021-09,2021-10-05,50.46,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_771431,2021-10,2021-11-05,20.18,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_771431,2021-11,2021-12-05,24.51,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_771431,2021-12,2022-01-05,48.29,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_771431,2022-01,2022-02-05,23.43,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_771431,2022-02,2022-03-05,27.39,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_771431,2022-03,2022-04-05,31.35,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_771431,2022-04,2022-05-05,35.68,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_771431,2022-05,2022-06-05,39.64,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_771431,2022-06,2022-07-05,43.97,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_772501,2021-07,2021-08-05,"3,748.10",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_772501,2021-08,2021-09-05,"4,328.80",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_772501,2021-09,2021-10-05,"4,962.28",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_772501,2021-10,2021-11-05,"4,803.91",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_772501,2021-11,2021-12-05,"4,223.22",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_772501,2021-12,2022-01-05,"3,589.73",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_772501,2022-01,2022-02-05,"4,645.54",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_772501,2022-02,2022-03-05,"6,440.40",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_772501,2022-03,2022-04-05,"5,806.92",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_772501,2022-04,2022-05-05,"15,082.91","5,279.02",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_772501,2022-05,2022-06-05,"7,549.00",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_772501,2022-06,2022-07-05,"4,012.06",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_773326,2021-07,2021-08-05,51.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_773326,2021-08,2021-09-05,72.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_773326,2021-09,2021-10-05,83.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_773326,2021-10,2021-11-05,61.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_773326,2021-11,2021-12-05,50.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_773326,2021-12,2022-01-05,140.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_773326,2022-01,2022-02-05,115.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_773326,2022-02,2022-03-05,150.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_773326,2022-03,2022-04-05,138.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_773326,2022-04,2022-05-05,71.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_773326,2022-05,2022-06-05,60.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_773326,2022-06,2022-07-05,94.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_773599,2021-07,2021-08-05,483.20,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_773599,2021-08,2021-09-05,490.58,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_773599,2021-09,2021-10-05,531.15,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_773599,2021-10,2021-11-05,520.09,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_773599,2021-11,2021-12-05,479.51,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_773599,2021-12,2022-01-05,438.94,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_773599,2022-01,2022-02-05,509.02,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_773599,2022-02,2022-03-05,261.89,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_773599,2022-03,2022-04-05,221.31,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_773599,2022-04,2022-05-05,4.93,3.50,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_773599,2022-05,2022-06-05,"1,095.84",734.21,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_773599,2022-06,2022-07-05,431.56,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_776671,2021-07,2021-08-05,134.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_776671,2021-08,2021-09-05,109.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_776671,2021-09,2021-10-05,120.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_776671,2021-10,2021-11-05,147.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_776671,2021-11,2021-12-05,135.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_776671,2021-12,2022-01-05,69.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_776671,2022-01,2022-02-05,52.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_776671,2022-02,2022-03-05,142.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_776671,2022-03,2022-04-05,130.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_776671,2022-04,2022-05-05,109.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_776671,2022-05,2022-06-05,98.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_776671,2022-06,2022-07-05,86.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_780041,2021-07,2021-08-05,53.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_780041,2021-08,2021-09-05,74.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_780041,2021-09,2021-10-05,86.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_780041,2021-10,2021-11-05,64.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_780041,2021-11,2021-12-05,52.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_780041,2021-12,2022-01-05,142.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_780041,2022-01,2022-02-05,112.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_780041,2022-02,2022-03-05,147.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_780041,2022-03,2022-04-05,135.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_780041,2022-04,2022-05-05,69.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_780041,2022-05,2022-06-05,57.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_780041,2022-06,2022-07-05,91.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_780887,2021-07,2021-08-05,"3,940.62",0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_780887,2021-08,2021-09-05,"3,279.25",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_780887,2021-09,2021-10-05,"3,582.38",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_780887,2021-10,2021-11-05,"1,680.96",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_780887,2021-11,2021-12-05,"4,133.51",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_780887,2021-12,2022-01-05,"2,314.77",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_780887,2022-01,2022-02-05,"1,846.30",0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_780887,2022-02,2022-03-05,"1,515.62",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_780887,2022-03,2022-04-05,"7,433.47","5,203.43",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_780887,2022-04,2022-05-05,"3,417.04",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_780887,2022-05,2022-06-05,716.09,307.92,رقیب Y,مشتری اظهار,CRM_ESTIMATES
